SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,2.9759782592392723
51,1.7852109411306938,3.1230993499824558
52,1.9087251005943775,3.276320719140143
53,2.0542946412802117,3.4201761644280912
54,2.1960331217841973,3.561362235433986
55,2.3473074604764466,3.6761558257214664
56,2.492093805618768,3.783956517414961
57,2.645527836580647,3.898311055595143
58,2.789547102003453,4.01809635122458
59,2.9410991694788162,4.1982122301633495
60,3.1005271216365293,4.341244955225823
61,3.24676259845616,4.466289496596277
62,3.399534921540906,4.590251816953524
63,3.5358684189171163,4.756692317030437
64,3.701422795540636,5.008679194688842
65,3.8490727526664066,5.230295547281282
66,4.002189339946645,5.489622143433281
67,4.134073017989484,5.668716991733925
68,4.297609020790753,5.879710784542201
69,4.438387551251412,5.865279682215904
70,4.612848329419118,6.088389169289218
71,4.762936382575863,6.206167241958134
72,4.917388364118559,6.320403419193829
73,5.04414557229201,6.402981393616524
74,5.206651492909871,6.497773324220432
75,5.373737289661653,6.552011668726585
76,5.510751380834336,6.656076844347474
77,5.65077692188168,6.735618972205269
78,5.830093858735267,6.830110757319754
79,5.9770131818759085,6.962493230603505
80,6.127044501216197,7.321847777556599
81,6.280214482862782,7.471953574003761
82,6.436547553740773,7.570600944882524
83,6.596065774621037,7.6713024364545275
84,6.758788717127001,7.750298764032453
85,6.882944328993475,7.839912738298732
86,7.051314723485368,7.977834950429687
87,7.222929885887396,8.12465701229613
88,7.353776306456494,8.246191816678651
89,7.531090252205096,8.438295649391419
90,7.666216917034915,8.586162860729965
91,7.849241734747805,8.81950811295374
92,7.988651455432529,9.004211036797841
93,8.177382403083039,9.362332843347946
94,8.321065170061159,9.670887766216119
95,8.46657293854438,10.067174501010648
96,8.613900426061454,10.799054264845582
97,8.813156671342265,11.385089226234996
98,8.96470378407691,11.733324990727214
99,9.118045505078774,12.015480509878335
100,9.27317206867788,12.311558849262056
101,9.43007269490069,12.589103204673881
102,9.58873560276994,12.848993466908695
103,9.749148026266017,13.107257047785652
104,9.911296232903506,13.469672006782684
105,10.075165544860939,14.014455722469464
106,10.240740362585964,14.264397412336091
107,10.408004190783336,14.46245949032997
108,10.576939666678843,14.68063935572655
109,10.747528590438506,14.844237406555411
110,10.862163768931895,14.97194841901493
111,11.035465825156916,15.128592206048673
112,11.210368956667406,15.26282512987213
113,11.386852185757396,15.419061576598803
114,11.564893863921924,15.592000762495813
115,11.684443143597386,15.750481154071977
116,11.865032433823059,15.998313785901326
117,12.047119470537792,16.384911895760474
118,12.169331196658252,16.53747691998259
119,12.353861440878127,16.69074407026032
120,12.539825033771278,16.819424302529434
121,12.664584768785309,16.896497376420673
122,12.852881684242274,17.006618612593776
123,13.042544673427637,17.104676858620532
124,13.169732865216234,17.17634374054155
125,13.361615184557813,17.27559542220483
126,13.49025876910861,17.348196685619712
127,13.684287694692006,17.52155750446615
