# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
1.334692537784576416e-01 1.261945115402340889e-03 4.800243303179740906e-03 5.954307271167635918e-04 4.369857721030712128e-03 7.329237996600568295e-04
1.733125746250152588e-01 2.180633600801229477e-03 9.561939164996147156e-03 5.842302343808114529e-04 9.184666909277439117e-03 7.957787602208554745e-04
1.889339387416839600e-01 3.028131090104579926e-03 9.182664565742015839e-03 8.074996294453740120e-04 8.667966350913047791e-03 1.027188263833522797e-03
2.068841159343719482e-01 5.141568370163440704e-03 1.672701537609100342e-02 7.265683962032198906e-04 1.622100546956062317e-02 1.461038948036730289e-03
1.470872759819030762e-01 1.169900642707943916e-03 8.918840438127517700e-03 2.028532791882753372e-03 7.632174529135227203e-03 7.951580919325351715e-04
2.086840420961380005e-01 1.418596133589744568e-03 6.297588348388671875e-03 3.242840059101581573e-03 4.010945092886686325e-03 7.991624879650771618e-04
2.578496038913726807e-01 4.923190921545028687e-03 2.300776168704032898e-02 1.883565215393900871e-03 2.165188640356063843e-02 2.528574550524353981e-03
2.819421589374542236e-01 1.113914698362350464e-02 2.732152119278907776e-02 2.705708844587206841e-03 2.546875551342964172e-02 5.936124362051486969e-03
3.009863197803497314e-01 1.346525736153125763e-02 3.514187037944793701e-02 4.199545830488204956e-03 3.210854530334472656e-02 7.695969659835100174e-03
3.450568020343780518e-01 9.832277894020080566e-03 1.915098913013935089e-02 6.287683732807636261e-03 1.380258426070213318e-02 4.399600438773632050e-03
3.752633631229400635e-01 1.219805143773555756e-02 3.234472870826721191e-02 6.423030979931354523e-03 2.776166424155235291e-02 6.568521261215209961e-03
5.867120623588562012e-01 1.450947951525449753e-02 3.586656600236892700e-02 8.524185977876186371e-03 2.876255474984645844e-02 7.389551028609275818e-03
7.861499190330505371e-01 1.781806536018848419e-02 4.921510815620422363e-02 1.127446815371513367e-02 3.985828161239624023e-02 9.526691399514675140e-03
1.038464546203613281e+00 3.833593428134918213e-02 1.342596113681793213e-01 1.173088699579238892e-02 1.245103925466537476e-01 1.707916706800460815e-02
1.120233535766601562e+00 4.698672145605087280e-02 6.377083063125610352e-02 1.673001796007156372e-02 5.033154040575027466e-02 1.532881148159503937e-02
1.288053870201110840e+00 6.779488921165466309e-02 1.267859041690826416e-01 2.261427417397499084e-02 1.066539809107780457e-01 3.148028999567031860e-02
1.307556986808776855e+00 8.569937944412231445e-02 1.550099402666091919e-01 2.162351645529270172e-02 1.350146830081939697e-01 4.333029687404632568e-02
1.392289996147155762e+00 9.787214547395706177e-02 1.154906377196311951e-01 1.743628084659576416e-02 9.661412239074707031e-02 4.844523593783378601e-02
1.428802847862243652e+00 1.096973493695259094e-01 1.573806107044219971e-01 3.543031215667724609e-02 1.271730363368988037e-01 6.025025621056556702e-02
8.552588820457458496e-01 4.109968245029449463e-02 1.099782064557075500e-01 4.022377729415893555e-02 7.974959909915924072e-02 2.833854965865612030e-02
9.480984807014465332e-01 4.602685570716857910e-02 1.126014962792396545e-01 4.928132891654968262e-02 7.454272359609603882e-02 3.164573013782501221e-02
1.049939274787902832e+00 5.029125139117240906e-02 1.086422055959701538e-01 6.615872681140899658e-02 5.484393611550331116e-02 3.397414088249206543e-02
1.186070322990417480e+00 5.409653857350349426e-02 1.251369565725326538e-01 6.766609847545623779e-02 7.049481570720672607e-02 3.664354979991912842e-02
1.276876807212829590e+00 6.038083881139755249e-02 1.425332129001617432e-01 6.905763596296310425e-02 8.514248579740524292e-02 4.337963089346885681e-02
1.696407437324523926e+00 7.405596971511840820e-02 1.685173213481903076e-01 8.148505538702011108e-02 9.757006913423538208e-02 4.847315698862075806e-02
2.108566999435424805e+00 1.550356298685073853e-01 2.472850084304809570e-01 6.971265375614166260e-02 1.831721961498260498e-01 8.318343013525009155e-02
2.112790822982788086e+00 1.256365031003952026e-01 2.230129837989807129e-01 6.193985044956207275e-02 1.684107631444931030e-01 6.341089308261871338e-02
2.246514081954956055e+00 1.664012223482131958e-01 2.724723219871520996e-01 7.474391162395477295e-02 2.041948735713958740e-01 7.350768148899078369e-02
1.367263197898864746e+00 8.658337593078613281e-02 2.066266387701034546e-01 9.729111194610595703e-02 1.219703778624534607e-01 5.576503649353981018e-02
1.415317654609680176e+00 9.474132210016250610e-02 2.117198109626770020e-01 1.026455461978912354e-01 1.263225823640823364e-01 6.235576793551445007e-02
2.565579175949096680e+00 2.895894944667816162e-01 3.354977071285247803e-01 1.131891980767250061e-01 2.360845208168029785e-01 1.668056398630142212e-01
2.672411441802978516e+00 3.051228225231170654e-01 3.425321877002716064e-01 1.090538948774337769e-01 2.473052293062210083e-01 1.816039979457855225e-01
2.364038705825805664e+00 3.645006418228149414e-01 3.335047364234924316e-01 6.369790434837341309e-02 2.681367695331573486e-01 2.828063368797302246e-01
2.945156574249267578e+00 3.319194614887237549e-01 4.271266758441925049e-01 1.682496368885040283e-01 2.863249182701110840e-01 2.065364420413970947e-01
3.330994129180908203e+00 3.565668165683746338e-01 4.526139199733734131e-01 1.697609424591064453e-01 3.084398806095123291e-01 2.297149896621704102e-01
3.802764892578125000e+00 3.856875896453857422e-01 4.871430993080139160e-01 1.353222429752349854e-01 3.659740388393402100e-01 2.497720420360565186e-01
4.684281349182128906e+00 4.647007286548614502e-01 6.853941082954406738e-01 1.900639086961746216e-01 5.193821787834167480e-01 2.850114405155181885e-01
4.926336765289306641e+00 7.500498294830322266e-01 9.392376542091369629e-01 9.103572368621826172e-02 8.197952508926391602e-01 3.584429323673248291e-01
4.521160602569580078e+00 1.242193937301635742e+00 6.488906741142272949e-01 2.233773656189441681e-02 5.854073166847229004e-01 8.061519265174865723e-01
4.417747497558593750e+00 1.298700213432312012e+00 2.974014878273010254e-01 2.708043903112411499e-02 2.383295446634292603e-01 8.251788020133972168e-01
4.487278938293457031e+00 1.308840394020080566e+00 3.209845423698425293e-01 5.989029258489608765e-02 2.338692545890808105e-01 8.285582065582275391e-01
4.403955459594726562e+00 1.327071070671081543e+00 4.196740388870239258e-01 5.245250836014747620e-02 3.467628955841064453e-01 8.762873411178588867e-01
4.409966468811035156e+00 1.354242920875549316e+00 4.297204911708831787e-01 4.406967386603355408e-02 3.639369904994964600e-01 8.961870074272155762e-01
4.647384643554687500e+00 1.383678555488586426e+00 4.631403088569641113e-01 7.508972287178039551e-02 3.761073648929595947e-01 9.236281514167785645e-01
4.622588157653808594e+00 1.408052802085876465e+00 4.792492389678955078e-01 5.781678855419158936e-02 4.114445745944976807e-01 9.533329606056213379e-01
4.658301353454589844e+00 1.432766675949096680e+00 4.585143923759460449e-01 8.247481286525726318e-02 3.638602197170257568e-01 9.729104042053222656e-01
4.661776065826416016e+00 1.451061010360717773e+00 4.917269945144653320e-01 9.048641473054885864e-02 3.938806653022766113e-01 1.001616477966308594e+00
4.536041736602783203e+00 1.490272641181945801e+00 5.672902464866638184e-01 6.477994471788406372e-02 4.929690957069396973e-01 1.051862955093383789e+00
4.495002746582031250e+00 1.527264833450317383e+00 6.172358393669128418e-01 9.410125017166137695e-02 5.220876336097717285e-01 1.087799668312072754e+00
4.590095520019531250e+00 1.569690704345703125e+00 6.620553731918334961e-01 7.800639420747756958e-02 5.802790522575378418e-01 1.139135837554931641e+00
4.763894557952880859e+00 1.604782104492187500e+00 6.360470056533813477e-01 8.565017580986022949e-02 5.450040102005004883e-01 1.165621519088745117e+00
4.946307182312011719e+00 1.649049043655395508e+00 6.769859194755554199e-01 6.947553157806396484e-02 5.995851755142211914e-01 1.215399622917175293e+00
5.189425945281982422e+00 1.710775732994079590e+00 6.495629549026489258e-01 8.042025566101074219e-02 5.573499798774719238e-01 1.262833952903747559e+00
6.060775756835937500e+00 1.751904249191284180e+00 6.215458512306213379e-01 1.058034896850585938e-01 5.212177634239196777e-01 1.299900650978088379e+00
7.612761497497558594e+00 1.873687744140625000e+00 6.969569921493530273e-01 1.089496165513992310e-01 5.881312489509582520e-01 1.327038168907165527e+00
8.272620201110839844e+00 2.047950267791748047e+00 7.452344298362731934e-01 7.496733218431472778e-02 6.593909263610839844e-01 1.371889114379882812e+00
7.327417850494384766e+00 2.017246484756469727e+00 6.521073579788208008e-01 8.171299099922180176e-02 5.666151046752929688e-01 1.401150465011596680e+00
7.636779308319091797e+00 2.076187610626220703e+00 5.837674736976623535e-01 4.487849026918411255e-02 5.211445689201354980e-01 1.432828783988952637e+00
7.543270111083984375e+00 2.101160526275634766e+00 6.085041165351867676e-01 6.481980532407760620e-02 5.305349826812744141e-01 1.481206297874450684e+00
7.697903156280517578e+00 2.129742860794067383e+00 4.839547276496887207e-01 6.008111685514450073e-02 4.185866117477416992e-01 1.523603081703186035e+00
8.289976119995117188e+00 2.209232568740844727e+00 4.473979771137237549e-01 9.208240360021591187e-02 3.446643650531768799e-01 1.552602052688598633e+00
8.942718505859375000e+00 2.340688943862915039e+00 4.628507494926452637e-01 9.235422313213348389e-02 3.623984456062316895e-01 1.583832502365112305e+00
1.000787830352783203e+01 2.917726993560791016e+00 9.556894898414611816e-01 1.680843234062194824e-01 7.673580646514892578e-01 1.723878026008605957e+00
9.849444389343261719e+00 2.888087749481201172e+00 1.029069423675537109e+00 2.178732454776763916e-01 8.044840097427368164e-01 1.724776864051818848e+00
1.004319858551025391e+01 3.162128925323486328e+00 1.285953521728515625e+00 2.807899713516235352e-01 1.003042340278625488e+00 2.083976030349731445e+00
1.002634239196777344e+01 3.264646768569946289e+00 1.557723760604858398e+00 4.025394618511199951e-01 1.170555591583251953e+00 2.176575660705566406e+00
9.994915962219238281e+00 3.364280939102172852e+00 1.778758764266967773e+00 4.206889271736145020e-01 1.370651960372924805e+00 2.312083959579467773e+00
1.015362739562988281e+01 3.449110746383666992e+00 1.494234204292297363e+00 4.268925786018371582e-01 1.071987867355346680e+00 2.336363315582275391e+00
1.027334117889404297e+01 3.507181406021118164e+00 1.547525763511657715e+00 4.244285523891448975e-01 1.141024589538574219e+00 2.405792713165283203e+00
1.029317283630371094e+01 3.600751161575317383e+00 1.885857224464416504e+00 4.727772474288940430e-01 1.448312878608703613e+00 2.507871866226196289e+00
1.028707504272460938e+01 3.695200443267822266e+00 1.830290794372558594e+00 4.917761087417602539e-01 1.373831391334533691e+00 2.581247329711914062e+00
1.024241161346435547e+01 3.771508455276489258e+00 1.661717057228088379e+00 4.239675700664520264e-01 1.257364392280578613e+00 2.638091802597045898e+00
1.021381759643554688e+01 3.882168292999267578e+00 1.870609402656555176e+00 4.731979966163635254e-01 1.421062111854553223e+00 2.787112474441528320e+00
1.098393821716308594e+01 4.015702724456787109e+00 2.023944854736328125e+00 6.707996129989624023e-01 1.395251274108886719e+00 2.890258312225341797e+00
1.248439693450927734e+01 4.565546035766601562e+00 2.734719753265380859e+00 7.337682247161865234e-01 2.032643795013427734e+00 3.134413480758666992e+00
1.200282096862792969e+01 4.666788578033447266e+00 1.618953347206115723e+00 6.157661676406860352e-01 1.031689167022705078e+00 2.828103303909301758e+00
1.145641517639160156e+01 4.652790069580078125e+00 1.557594656944274902e+00 5.295727252960205078e-01 1.022601127624511719e+00 2.885591030120849609e+00
1.104871559143066406e+01 4.740020751953125000e+00 1.513229846954345703e+00 4.948795437812805176e-01 9.943230152130126953e-01 3.032470464706420898e+00
1.140301799774169922e+01 5.177892208099365234e+00 1.700405001640319824e+00 4.812947809696197510e-01 1.181045532226562500e+00 3.567607879638671875e+00
1.166318798065185547e+01 5.253227233886718750e+00 1.769312262535095215e+00 6.600328087806701660e-01 1.120201945304870605e+00 3.273684263229370117e+00
1.190807914733886719e+01 5.401941299438476562e+00 1.734155178070068359e+00 6.009009480476379395e-01 1.117176532745361328e+00 3.478916645050048828e+00
1.196361160278320312e+01 5.456489562988281250e+00 1.979582667350769043e+00 5.660564303398132324e-01 1.383186578750610352e+00 3.547752857208251953e+00
1.190185451507568359e+01 5.549699306488037109e+00 2.230971813201904297e+00 6.630953550338745117e-01 1.587725758552551270e+00 3.657009601593017578e+00
1.181475830078125000e+01 5.611159324645996094e+00 2.262408494949340820e+00 7.159039974212646484e-01 1.568442702293395996e+00 3.705474615097045898e+00
1.171895980834960938e+01 5.700262069702148438e+00 2.168778181076049805e+00 7.470785975456237793e-01 1.445193171501159668e+00 3.817068099975585938e+00
1.174990749359130859e+01 5.748238563537597656e+00 2.104438543319702148e+00 9.212425947189331055e-01 1.218934535980224609e+00 3.817257642745971680e+00
1.170604324340820312e+01 5.834959030151367188e+00 2.377933025360107422e+00 9.430836439132690430e-01 1.487437605857849121e+00 3.961287260055541992e+00
1.162376689910888672e+01 5.897534370422363281e+00 2.408433437347412109e+00 8.784771561622619629e-01 1.566453695297241211e+00 4.011556625366210938e+00
# Unit: 10^10 Msun
