Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,44.8301329394387
0.51144273747843,33,46.558345642540615
0.5471208106629557,34,48.40472673559823
0.5891997750159086,35,51.27031019202363
0.6303016906900535,36,54.07680945347119
0.6741780982620621,37,57.34121122599704
0.7211528104403899,38,69.58641063515509
0.7766504355647659,39,81.19645494830132
0.8307696690240871,40,84.66765140324962
0.8886787464488208,41,89.37961595273264
0.9569792349999162,42,94.51994091580502
1.0235859033603345,43,97.88774002954209
1.094853121042702,44,101.61004431314623
1.1789142813106497,45,105.74593796159527
1.260877564365467,46,110.4135893648449
1.3482981877900693,47,115.5391432791728
1.4517049514969056,48,121.12259970457902
1.5524152659289694,49,125.03692762186115
1.6600143869141089,50,128.50812407680945
1.7870610578518569,51,135.6129985228951
1.9103746631890275,52,141.2407680945347
2.0566279658005517,53,138.24224519940915
2.1979545826256524,54,134.44608567208272
2.3495344837482337,55,167.2378138847858
2.4942982026932317,56,198.24224519940915
2.648679024181495,57,223.14623338257013
2.7919964070004784,58,226.83899556868536
2.9444522970841254,59,231.63958641063513
3.103679461620113,60,240.96011816838993
3.2503461041698882,61,253.61890694239287
3.4035482502094134,62,261.35893648449036
3.5395210614408477,63,238.46381093057605
3.706074245251531,64,280.48744460856716
3.852039404050016,65,294.0768094534712
4.005330648859183,66,364.0768094534711
4.1380238212264,67,372.5553914327917
4.302863700119068,68,378.34564254062036
4.444078540437953,69,381.93500738552433
4.618010469172704,70,393.7666174298375
4.767519355776625,71,402.6735598227474
4.9218213133602315,72,403.8995568685376
5.048501545881991,73,402.8064992614475
5.210902319443069,74,400.0443131462333
5.378187481427072,75,396.5140324963072
5.516742183317032,76,394.327917282127
5.657151746908872,77,391.68389955686854
5.835657267816712,78,387.5480059084195
5.984925889355136,79,386.2038404726735
6.1314743443417274,80,383.91432791728215
6.288280009550495,81,386.2038404726735
6.441930961431011,82,386.82422451994086
6.60150134785066,83,387.3559822747415
6.767286363666197,84,386.80945347119643
6.891938257577819,85,385.480059084195
7.058261067482293,86,382.2895125553914
7.230838364822614,87,379.1137370753324
7.363097920077097,88,377.47415066469716
7.541245459552444,89,376.4549483013294
7.6760992541526205,90,375.43574593796154
7.859537305692069,91,374.34268833087145
7.9965535098945315,92,374.0324963072378
8.184930564043999,93,376.3810930576071
8.33063774295648,94,376.8242245199409
8.473061122257839,95,380.5612998522895
8.619165545014738,96,381.122599704579
8.822454757224136,97,381.2703101920236
8.977680498782219,98,380.8862629246676
9.128933347146273,99,382.1122599704579
9.28399281865738,100,381.4327917282127
9.442976215473088,101,380.13293943870013
9.597321544370372,102,378.44903988183154
9.755404100736131,103,375.6868537666174
9.917333999546388,104,372.08271787296894
10.083224987834548,105,369.55686853766616
10.253194588767297,106,367.0014771048744
10.417575859721632,107,363.7961595273264
10.585809115748917,108,360.8567208271787
10.758003408639935,109,358.00590841949776
10.871586753389128,110,358.6262924667651
11.050552250154956,111,358.3308714918759
11.222886201331546,112,355.6573116691285
11.399102192939777,113,352.437223042836
11.579305643595353,114,350.5908419497784
11.69400588091851,115,348.15361890694237
11.880922573432047,116,344.1063515509601
12.060042487650401,117,340.16248153618903
12.181593952274879,118,337.34121122599703
12.367202557614284,119,331.6248153618907
12.55684042003699,120,324.5494830132939
12.672601171018869,121,321.122599704579
12.868907973792403,122,317.60709010339735
13.056016187829684,123,314.0472673559823
13.178327328662581,124,311.97932053175776
13.371812419226801,125,307.9025110782865
13.498307651451075,126,305.59822747415063
13.698436884332015,127,302.03840472673556
