SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,2.839211294591049
51,1.7852109411306938,2.9547963399488517
52,1.9087251005943775,3.06843758594658
53,2.0542946412802117,3.216299214221707
54,2.1960331217841973,3.340743911258384
55,2.3473074604764466,3.4499140167473734
56,2.492093805618768,3.5646017521524223
57,2.645527836580647,3.772511684050398
58,2.789547102003453,4.0100750523487525
59,2.9410991694788162,4.2723593321777775
60,3.1005271216365293,4.588196356325061
61,3.24676259845616,4.712848743320939
62,3.399534921540906,4.8632533453223035
63,3.5358684189171163,5.016132807676189
64,3.701422795540636,5.1935429107594135
65,3.8490727526664066,5.413374469637962
66,4.002189339946645,5.6392442232657904
67,4.134073017989484,5.7676435157836545
68,4.297609020790753,5.903135085424363
69,4.438387551251412,6.0075048729854075
70,4.612848329419118,6.124455312333046
71,4.762936382575863,6.218108744644481
72,4.917388364118559,6.324885502506871
73,5.04414557229201,6.419231681327376
74,5.206651492909871,6.56303486914172
75,5.373737289661653,6.736047751475874
76,5.510751380834336,6.947119707172027
77,5.65077692188168,7.150436117811108
78,5.830093858735267,7.379440873210163
79,5.9770131818759085,7.585018647856613
80,6.127044501216197,7.9493470343487225
81,6.280214482862782,8.34561322346987
82,6.436547553740773,8.618560707784754
83,6.596065774621037,8.829826507442819
84,6.758788717127001,9.03654635354233
85,6.882944328993475,9.159645308972413
86,7.051314723485368,9.296940431420106
87,7.222929885887396,9.441703459497498
88,7.353776306456494,9.541298164577258
89,7.531090252205096,9.690374890774967
90,7.666216917034915,9.798457638832408
91,7.849241734747805,9.946048823515493
92,7.988651455432529,10.095527530279401
93,8.177382403083039,10.27861359895726
94,8.321065170061159,10.400534304683319
95,8.46657293854438,10.548571241149812
96,8.613900426061454,10.696549220466595
97,8.813156671342265,10.84714364662422
98,8.96470378407691,10.929580927848749
99,9.118045505078774,11.00294774091969
100,9.27317206867788,11.085026812795236
101,9.43007269490069,11.177645815116339
102,9.58873560276994,11.279667589525747
103,9.749148026266017,11.402655776977593
104,9.911296232903506,11.522614817540635
105,10.075165544860939,11.71099541692032
106,10.240740362585964,12.140563462725112
107,10.408004190783336,12.39784174456982
108,10.576939666678843,12.653549622335948
109,10.747528590438506,12.8499287416927
110,10.862163768931895,12.977112712965438
111,11.035465825156916,13.178180712304286
112,11.210368956667406,13.456040399138036
113,11.386852185757396,13.793383383576604
114,11.564893863921924,14.205317881877765
115,11.684443143597386,14.491023336073436
116,11.865032433823059,14.994155612071685
117,12.047119470537792,15.69271922658061
118,12.169331196658252,16.435339911144208
119,12.353861440878127,17.7081979746393
120,12.539825033771278,18.477404760560677
121,12.664584768785309,18.866003840349325
122,12.852881684242274,19.403923514545834
123,13.042544673427637,19.92438472610755
124,13.169732865216234,20.496227986930084
125,13.361615184557813,21.047511281727118
126,13.49025876910861,21.39668589416393
127,13.684287694692006,22.059685841336766
