SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,2.112036936605928
36,0.6296157675006637,2.1672556670485172
37,0.6735067612001536,2.2347339114698177
38,0.7204501377792731,2.318247160676522
39,0.7758651800373145,2.3963325556269486
40,0.8299211591567458,2.471015855052169
41,0.8877297039012763,2.5536076754721453
42,0.9559611038451133,2.6526065560237906
43,1.0225083933455177,2.7461786989318417
44,1.0936628506455037,2.8322233090928703
45,1.1776285666554693,2.9363349358014057
46,1.259501882076255,3.0245520276001665
47,1.347020121131645,3.1263457896995317
48,1.4502627846921008,3.24599954835481
49,1.550895775549458,3.3676216718492094
50,1.658424075455636,3.4764746593359805
51,1.7852109411306938,3.5900873200490007
52,1.9087251005943775,3.6989885452037137
53,2.0542946412802117,3.817321797699052
54,2.1960331217841973,3.9259079147543776
55,2.3473074604764466,4.072704517851632
56,2.492093805618768,4.20908982428451
57,2.645527836580647,4.3262818986169345
58,2.789547102003453,4.437722970982369
59,2.9410991694788162,4.539792089769575
60,3.1005271216365293,4.6417812590886145
61,3.24676259845616,4.733744586441753
62,3.399534921540906,4.8346484082320735
63,3.5358684189171163,4.959106057975883
64,3.701422795540636,5.138346959215576
65,3.8490727526664066,5.274455345702853
66,4.002189339946645,5.399995663104941
67,4.134073017989484,5.523838729227554
68,4.297609020790753,5.62774668578255
69,4.438387551251412,5.71388888789215
70,4.612848329419118,5.8647521943840495
71,4.762936382575863,5.953396055550583
72,4.917388364118559,6.046257139501548
73,5.04414557229201,6.122630320562532
74,5.206651492909871,6.2324058534487135
75,5.373737289661653,6.351850358887035
76,5.510751380834336,6.439152051607566
77,5.65077692188168,6.514212989442466
78,5.830093858735267,6.60626296593987
79,5.9770131818759085,6.713528353512718
80,6.127044501216197,6.842867833910396
81,6.280214482862782,6.957496612165738
82,6.436547553740773,7.083486701156889
83,6.596065774621037,7.235482699555298
84,6.758788717127001,7.367823188202136
85,6.882944328993475,7.458491244841987
86,7.051314723485368,7.560700610182287
87,7.222929885887396,7.66038196440631
88,7.353776306456494,7.741969726700953
89,7.531090252205096,7.870418596821979
90,7.666216917034915,8.002912284729046
91,7.849241734747805,8.198500842305616
92,7.988651455432529,8.380274667757398
93,8.177382403083039,8.665505784884962
94,8.321065170061159,8.986154069764488
95,8.46657293854438,9.509031631174087
96,8.613900426061454,9.844356673170362
97,8.813156671342265,10.15657319235148
98,8.96470378407691,10.310503163918348
99,9.118045505078774,10.505351183962986
100,9.27317206867788,10.672846659703616
101,9.43007269490069,10.80402006477328
102,9.58873560276994,10.928581336174153
103,9.749148026266017,11.058484482654649
104,9.911296232903506,11.185437091779287
105,10.075165544860939,11.320335516762333
106,10.240740362585964,11.464965444607806
107,10.408004190783336,11.621841487079788
108,10.576939666678843,11.816491196711775
109,10.747528590438506,12.105413388727126
110,10.862163768931895,12.540423358108013
111,11.035465825156916,12.955383430137386
112,11.210368956667406,13.17159716392021
113,11.386852185757396,13.347312695594404
114,11.564893863921924,13.568426125834023
115,11.684443143597386,13.753876733531238
116,11.865032433823059,13.920654897283757
117,12.047119470537792,14.06646843457413
118,12.169331196658252,14.146734127451081
119,12.353861440878127,14.258474898660868
120,12.539825033771278,14.35449465657195
121,12.664584768785309,14.410845185630912
122,12.852881684242274,14.495816731002742
123,13.042544673427637,14.56976328937915
124,13.169732865216234,14.597072955756092
125,13.361615184557813,14.601666253692455
126,13.49025876910861,14.616602958242
127,13.684287694692006,14.655640630960132
