SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1772.3182571929954
36,0.6296157675006637,1588.844421220918
37,0.6735067612001536,1431.830950423093
38,0.7204501377792731,1297.7552821317595
39,0.7758651800373145,1156.482801335867
40,0.8299211591567458,1042.2042694278894
41,0.8877297039012763,940.8793820068823
42,0.9559611038451133,842.6165512797805
43,1.0225083933455177,762.2146491176728
44,1.0936628506455037,686.9155639895087
45,1.1776285666554693,613.7604547630793
46,1.259501882076255,552.5827426959925
47,1.347020121131645,499.06029023414425
48,1.4502627846921008,446.68225199368356
49,1.550895775549458,404.94848553530744
50,1.658424075455636,365.29365986194506
51,1.7852109411306938,325.1923250413507
52,1.9087251005943775,292.7777396245667
53,2.0542946412802117,260.4627898014149
54,2.1960331217841973,234.03868367989196
55,2.3473074604764466,212.16524953723507
56,2.492093805618768,194.1992965005401
57,2.645527836580647,176.78424869041308
58,2.789547102003453,162.7878096590762
59,2.9410991694788162,149.4879198387812
60,3.1005271216365293,137.20866138668825
61,3.24676259845616,127.31782392416582
62,3.399534921540906,118.31514547773847
63,3.5358684189171163,111.92157655502729
64,3.701422795540636,105.51691973479892
65,3.8490727526664066,99.88943757086783
66,4.002189339946645,94.31593574210545
67,4.134073017989484,90.18426557281417
68,4.297609020790753,84.73691971599682
69,4.438387551251412,80.42165221408634
70,4.612848329419118,76.12577785548042
71,4.762936382575863,72.23210182247549
72,4.917388364118559,68.56959281574736
73,5.04414557229201,65.79261843269627
74,5.206651492909871,62.6160441675306
75,5.373737289661653,59.63680007712622
76,5.510751380834336,57.28591870385589
77,5.65077692188168,54.910550765568445
78,5.830093858735267,52.04954967565619
79,5.9770131818759085,50.120052030659174
80,6.127044501216197,48.40213996726236
81,6.280214482862782,46.62376206218398
82,6.436547553740773,44.97807021263197
83,6.596065774621037,43.52669560238593
84,6.758788717127001,41.9940692553195
85,6.882944328993475,40.82509601613912
86,7.051314723485368,39.21048365813601
87,7.222929885887396,37.64059875233013
88,7.353776306456494,36.532491600473676
89,7.531090252205096,35.18770726391163
90,7.666216917034915,34.3595692370394
91,7.849241734747805,33.35139379289152
92,7.988651455432529,32.73880770142164
93,8.177382403083039,32.0746768890181
94,8.321065170061159,31.941707797336495
95,8.46657293854438,32.461259307300075
96,8.613900426061454,32.27069221590865
97,8.813156671342265,31.539887183813214
98,8.96470378407691,30.753683207499837
99,9.118045505078774,30.09364553916694
100,9.27317206867788,29.353295909850942
101,9.43007269490069,28.540492250278472
102,9.58873560276994,27.7266615389959
103,9.749148026266017,26.941055616636074
104,9.911296232903506,26.16997846650198
105,10.075165544860939,25.433157256792775
106,10.240740362585964,24.7361140811786
107,10.408004190783336,24.082634610321946
108,10.576939666678843,23.514479730275898
109,10.747528590438506,23.132034159951328
110,10.862163768931895,23.317826134416887
111,11.035465825156916,23.13974005576041
112,11.210368956667406,22.595654560021742
113,11.386852185757396,21.98822720768267
114,11.564893863921924,21.465309714702684
115,11.684443143597386,21.18061440428513
116,11.865032433823059,20.58671405214105
117,12.047119470537792,19.976512408326037
118,12.169331196658252,19.556144980066335
119,12.353861440878127,18.930419769062905
120,12.539825033771278,18.300333710577103
121,12.664584768785309,17.88312823281775
122,12.852881684242274,17.274582210927765
123,13.042544673427637,16.674177053075667
124,13.169732865216234,16.260536792533507
125,13.361615184557813,15.62088431208895
126,13.49025876910861,15.220311468330769
127,13.684287694692006,14.6556415242503
