SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,0.007894957232167146
36,0.6296157675006637,0.00926652826990769
37,0.6735067612001536,0.01093281542700681
38,0.7204501377792731,0.012972131386006393
39,0.7758651800373145,0.015545291719687727
40,0.8299211591567458,0.018336760006641275
41,0.8877297039012763,0.021665758732698437
42,0.9559611038451133,0.026084006778174504
43,1.0225083933455177,0.030873696209227322
44,1.0936628506455037,0.03640168371000995
45,1.1776285666554693,0.0437033438230385
46,1.259501882076255,0.051459329183813046
47,1.347020121131645,0.060768717053023835
48,1.4502627846921008,0.07303177869226102
49,1.550895775549458,0.08652446505979959
50,1.658424075455636,0.10196965758690164
51,1.7852109411306938,0.12175526127437028
52,1.9087251005943775,0.14309501722055668
53,2.0542946412802117,0.17057256900650952
54,2.1960331217841973,0.19986244143290838
55,2.3473074604764466,0.23611987607043386
56,2.492093805618768,0.27413426807230734
57,2.645527836580647,0.31633306184637894
58,2.789547102003453,0.35942771027426174
59,2.9410991694788162,0.40702419943318136
60,3.1005271216365293,0.46039381396032547
61,3.24676259845616,0.5125879293227625
62,3.399534921540906,0.5711966738299291
63,3.5358684189171163,0.6310025133908815
64,3.701422795540636,0.7124489751298838
65,3.8490727526664066,0.7867101570743322
66,4.002189339946645,0.8659363010841713
67,4.134073017989484,0.9404185298560364
68,4.297609020790753,1.0288321689359257
69,4.438387551251412,1.1078379674863232
70,4.612848329419118,1.219360984187123
71,4.762936382575863,1.3111372435663855
72,4.917388364118559,1.4096605112686582
73,5.04414557229201,1.4935592605597396
74,5.206651492909871,1.6080937974453093
75,5.373737289661653,1.731545837768045
76,5.510751380834336,1.833951686554207
77,5.65077692188168,1.9373950644185418
78,5.830093858735267,2.072378013877337
79,5.9770131818759085,2.1969314615337794
80,6.127044501216197,2.3345505124773256
81,6.280214482862782,2.473169774179519
82,6.436547553740773,2.6225802722594205
83,6.596065774621037,2.7881414824301376
84,6.758788717127001,2.9535131951926505
85,6.882944328993475,3.0786300545326495
86,7.051314723485368,3.243251685683761
87,7.222929885887396,3.412935328776521
88,7.353776306456494,3.5471837340391743
89,7.531090252205096,3.74119140437039
90,7.666216917034915,3.9088232699063012
91,7.849241734747805,4.1499091304911815
92,7.988651455432529,4.3550667098129345
93,8.177382403083039,4.6614086056363195
94,8.321065170061159,4.958355482914694
95,8.46657293854438,5.380251289054837
96,8.613900426061454,5.708792415180986
97,8.813156671342265,6.081915198577543
98,8.96470378407691,6.323644501239933
99,9.118045505078774,6.595871842261558
100,9.27317206867788,6.85483704882779
101,9.43007269490069,7.098547195043662
102,9.58873560276994,7.341713169189535
103,9.749148026266017,7.591353046209553
104,9.911296232903506,7.844150596026827
105,10.075165544860939,8.10593822791403
106,10.240740362585964,8.379482208765175
107,10.408004190783336,8.667733012507137
108,10.576939666678843,8.987790826140651
109,10.747528590438506,9.38624095215359
110,10.862163768931895,9.843911978215917
111,11.035465825156916,10.362888802609108
112,11.210368956667406,10.730628332087532
113,11.386852185757396,11.06888552540804
114,11.564893863921924,11.448985281677274
115,11.684443143597386,11.738791019292437
116,11.865032433823059,12.081203511030061
117,12.047119470537792,12.408215710343331
118,12.169331196658252,12.613443659330812
119,12.353861440878127,12.914983529828811
120,12.539825033771278,13.201027440120335
121,12.664584768785309,13.385762976691797
122,12.852881684242274,13.662998883445601
123,13.042544673427637,13.930233203288267
124,13.169732865216234,14.086704639551012
125,13.361615184557813,14.285248551153463
126,13.49025876910861,14.427449518689558
127,13.684287694692006,14.656031892044547
