# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
2.135451795766130090e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.467402955517172813e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.027139511890709400e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.949726280756294727e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.817793034017086029e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.053637359291315079e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.312177654355764389e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.670065060257911682e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.195770248770713806e-03 0.000000000000000000e+00 6.959183792787371203e-06 0.000000000000000000e+00 6.959183792787371203e-06 0.000000000000000000e+00
8.353977464139461517e-03 1.340277049166616052e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.175788696855306625e-02 3.324280987726524472e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.773868873715400696e-02 5.011862958781421185e-05 1.809026252885814756e-05 0.000000000000000000e+00 1.809026252885814756e-05 0.000000000000000000e+00
2.131570503115653992e-02 6.759327516192570329e-05 6.316421149676898494e-06 0.000000000000000000e+00 6.316421149676898494e-06 0.000000000000000000e+00
3.749274462461471558e-02 1.442639477318152785e-04 3.562048368621617556e-05 0.000000000000000000e+00 3.562048368621617556e-05 0.000000000000000000e+00
3.852286562323570251e-02 2.246834192192181945e-04 4.230959893902763724e-05 0.000000000000000000e+00 4.230959893902763724e-05 0.000000000000000000e+00
3.893823921680450439e-02 3.131626290269196033e-04 7.911509601399302483e-05 0.000000000000000000e+00 7.911509601399302483e-05 7.102897143340669572e-06
5.757531523704528809e-02 7.730352808721363544e-04 4.083632375113666058e-04 0.000000000000000000e+00 4.083632375113666058e-04 2.090209636662621051e-05
7.664547860622406006e-02 1.283458666875958443e-03 4.330915980972349644e-04 0.000000000000000000e+00 4.330915980972349644e-04 6.574356666533276439e-05
8.698707073926925659e-02 1.463927561417222023e-03 1.059134257957339287e-03 0.000000000000000000e+00 1.059134257957339287e-03 1.417192979715764523e-04
1.249451637268066406e-01 2.101901918649673462e-03 1.588969957083463669e-03 0.000000000000000000e+00 1.588969957083463669e-03 3.218684578314423561e-04
1.543411463499069214e-01 2.974120900034904480e-03 2.521869260817766190e-03 0.000000000000000000e+00 2.521869260817766190e-03 4.057937767356634140e-04
2.533327341079711914e-01 4.786371253430843353e-03 5.573869682848453522e-03 0.000000000000000000e+00 5.573869682848453522e-03 9.952482068911194801e-04
3.755650520324707031e-01 1.125967595726251602e-02 6.118646822869777679e-03 0.000000000000000000e+00 6.118646822869777679e-03 1.057901186868548393e-03
3.935818076133728027e-01 1.864730566740036011e-02 3.105685301125049591e-02 0.000000000000000000e+00 3.105685301125049591e-02 2.172569511458277702e-03
3.659897446632385254e-01 2.881561219692230225e-02 2.462601475417613983e-02 0.000000000000000000e+00 2.462601475417613983e-02 5.252379924058914185e-03
