Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.1088057697952975,1.7990095664415475,1.6461732689383521
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.174526158920098,1.845939282745526,1.685683578709062
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.245229685975996,1.8966284449102846,1.7269813315118385
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.3086557354204054,1.9466086887088445,1.7657826322372163
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.382097831600553,2.0073901942115033,1.8108171981291576
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.4674763495156182,2.072609284852221,1.8606183173273265
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.563486706739081,2.133457944730701,1.915116823859601
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.6610290309681943,2.2029573273732503,1.975055615784411
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.7543806476449726,2.2827519155306626,2.037228191019578
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.883644389331827,2.4027645798298627,2.116981646011443
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.999687035206662,2.508950837685529,2.2082754087532326
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.116794582595425,2.626612898966728,2.291015492059709
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.2254818740801703,2.7568905892845144,2.3884731226716185
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.3960349469187205,2.948162640492611,2.496421542586905
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.605744425002777,3.1496137761073815,2.6062513232087796
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,3.889016815622756,3.321922910578377,2.735437166430376
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.449650378524959,3.4959097052596526,2.898149537536834
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,6.315126347567865,4.328623166002186,3.2900561957697443
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,6.682268710684811,4.518307895624621,3.411519970491742
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,7.117201345726269,4.7418851988876325,3.5511223479095224
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,7.711428101291225,5.040121379471339,3.7130373440798423
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,8.237287242798583,5.291898723838683,3.856866016851037
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,8.659662003315468,5.514529070456911,4.008481760256168
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,9.313481865522327,5.810019916200445,4.15449274667619
