Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1.989050021574248,1.7434529112149382,1.5816642023940897
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.1740741222803885,1.8506902549707565,1.635185941978921
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.262410981882879,1.9036508739248694,1.6720337088094128
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.372890610354865,1.966572125700016,1.713873570159573
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.4923022564188306,2.0467524517899807,1.7619277280819357
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.600549417237537,2.116648564896838,1.8068377258267605
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.7412204479605813,2.207356338718053,1.8553455107435421
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.9006125487920085,2.2955110470727305,1.9087515881676351
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,3.034210845614729,2.3726444432239613,1.9607327077714187
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,3.1922618653790376,2.4598817748374904,2.0278537728916572
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,3.3682327417776285,2.5579977156058415,2.1011271396659406
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.5830368055135384,2.6556785519808446,2.1800820631000613
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.8011905466288494,2.8283730246559653,2.2713085104643014
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.9678031325420573,2.8676327518927844,2.3184232603171386
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,4.165769416988481,3.0018189867748153,2.383124673034712
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,4.414293149959917,3.183976430378714,2.4520068102143666
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.650747738866985,3.3430733411350526,2.5186168799084583
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,4.865976514057129,3.456874225670669,2.593975635440872
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,5.104413740350282,3.572966953145443,2.6597726001449664
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,5.5672984786931465,3.6979852166782017,2.7301125431985813
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,5.861191778547331,3.820564737074687,2.8114568155492528
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,6.0931490322850665,3.941393846687088,2.885712385392536
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,6.343817011596679,4.057314291209602,2.9999882194732286
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,6.622442949606586,4.1754020632661035,3.096531887690976
