Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1.9059459349901562,1.6372802441258063,1.4765724065247423
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,1.9610676653889194,1.6718755403419525,1.5011378928441648
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.0191586675492985,1.7083027919414009,1.5293155084434769
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.0807763752549735,1.7289377726907973,1.5400535834465143
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.141266723879924,1.7755592983771622,1.5686232937707323
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.2061763357157114,1.8267968879444711,1.5989444761950253
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.282069110673143,1.8800868831228557,1.632867609629062
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.3742297396230203,1.932524857157993,1.6695627024073783
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.456149279416785,1.978271976909168,1.7067433449364768
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.5513496400708218,2.0356278097880227,1.7569160866571012
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.636941879972277,2.0845579670074996,1.794430645844254
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,2.7403036879879066,2.142601532645895,1.8468692092937624
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,2.8317778692426803,2.1976247502859847,1.8958453102993775
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,2.9468161193714257,2.2670495835768016,1.9484396706794012
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.061847343023908,2.3423262411822265,1.9963994482786016
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,3.1743664062317847,2.4239058166327077,2.056899548669478
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,3.288898750069456,2.5067151565904378,2.1162414081827112
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,3.4071110156709796,2.579515296723192,2.1651128349328577
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,3.5268207014365145,2.6764760223360256,2.2220468395838204
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,3.6553283162053076,2.771178682061828,2.274940996284481
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,3.810826578106591,2.8680494687784686,2.3332305614593074
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,4.031990773941626,2.9815929282067657,2.3898337723305563
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,4.223174166633652,3.122809186943502,2.442118158119799
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,4.413455828205014,3.2580628965912104,2.495540196922072
