# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
1.280214055441319942e-04 5.178947958484059200e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.495246881153434515e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.510864673648029566e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.595507242716848850e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.267501153051853180e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.255884766578674316e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.152571946382522583e-03 1.582569530000910163e-05 5.713763130188453943e-06 5.713763130188453943e-06 5.713763130188453943e-06 0.000000000000000000e+00
3.947119228541851044e-03 1.769922891980968416e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.162437610328197479e-03 4.266397445462644100e-05 8.149449058691971004e-06 0.000000000000000000e+00 8.149449058691971004e-06 9.376592970511410385e-06
6.791209802031517029e-03 7.876320159994065762e-05 5.085928933112882078e-05 0.000000000000000000e+00 5.085928933112882078e-05 0.000000000000000000e+00
9.237623773515224457e-03 1.048289632308296859e-04 9.139516623690724373e-05 0.000000000000000000e+00 9.139516623690724373e-05 2.418119947833474725e-05
1.791559718549251556e-02 1.478080230299383402e-04 1.147672010120004416e-04 0.000000000000000000e+00 1.147672010120004416e-04 1.598647941136732697e-05
2.430670708417892456e-02 2.880161628127098083e-04 1.411738921888172626e-04 0.000000000000000000e+00 1.411738921888172626e-04 3.191161522408947349e-05
2.987215295433998108e-02 3.534103743731975555e-04 3.251642920076847076e-04 0.000000000000000000e+00 3.251642920076847076e-04 2.632645191624760628e-05
3.374708443880081177e-02 4.956170450896024704e-04 6.518289446830749512e-04 0.000000000000000000e+00 6.518289446830749512e-04 5.300182965584099293e-05
3.405228629708290100e-02 1.633280771784484386e-04 6.132624112069606781e-04 0.000000000000000000e+00 6.132624112069606781e-04 3.827303953585214913e-05
4.910746961832046509e-02 3.122360503766685724e-04 1.179741811938583851e-03 0.000000000000000000e+00 1.179741811938583851e-03 3.620658026193268597e-05
6.395169347524642944e-02 6.060615996830165386e-04 1.630468526855111122e-03 0.000000000000000000e+00 1.630468526855111122e-03 1.111815654439851642e-04
8.015996217727661133e-02 1.681027119047939777e-03 3.032272681593894958e-03 0.000000000000000000e+00 3.032272681593894958e-03 4.722095327451825142e-04
1.106851249933242798e-01 2.148331142961978912e-03 3.552956040948629379e-03 0.000000000000000000e+00 3.552956040948629379e-03 6.792098283767700195e-04
1.259808093309402466e-01 2.833520993590354919e-03 6.943499669432640076e-03 0.000000000000000000e+00 6.943499669432640076e-03 1.120048109441995621e-03
1.332080513238906860e-01 3.730234224349260330e-03 8.282391354441642761e-03 0.000000000000000000e+00 8.282391354441642761e-03 1.554109621793031693e-03
2.341743111610412598e-01 4.992670379579067230e-03 9.751906618475914001e-03 1.729155701468698680e-05 9.746551513671875000e-03 2.230789745226502419e-03
3.579194247722625732e-01 8.746638894081115723e-03 1.220914721488952637e-02 0.000000000000000000e+00 1.220914721488952637e-02 2.822260139510035515e-03
4.117087423801422119e-01 1.402986235916614532e-02 1.894851028919219971e-02 2.302947541465982795e-05 1.893102005124092102e-02 3.649834077805280685e-03
