# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
1.509113062638789415e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.540448720334097743e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.630643237149342895e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.855152997653931379e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.807305522263050079e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.663950768299400806e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.949044759385287762e-03 1.369236815662588924e-05 7.846349944884423167e-06 0.000000000000000000e+00 7.846349944884423167e-06 0.000000000000000000e+00
2.293400000780820847e-03 1.268133200937882066e-05 4.306258051656186581e-05 1.582172990310937166e-05 4.306258051656186581e-05 0.000000000000000000e+00
4.202435724437236786e-03 1.860365046013612300e-05 1.343493931926786900e-05 0.000000000000000000e+00 1.343493931926786900e-05 0.000000000000000000e+00
5.328374449163675308e-03 4.050621282658539712e-05 7.173263293225318193e-05 0.000000000000000000e+00 7.173263293225318193e-05 1.536208947072736919e-05
5.984081886708736420e-03 7.083555829012766480e-05 1.450491545256227255e-04 0.000000000000000000e+00 1.450491545256227255e-04 1.699458516668528318e-05
7.532384246587753296e-03 8.423711551586166024e-05 1.999518426600843668e-04 0.000000000000000000e+00 1.999518426600843668e-04 2.312031938345171511e-05
1.094623561948537827e-02 1.287786726607009768e-04 2.904314897023141384e-04 0.000000000000000000e+00 2.904314897023141384e-04 1.386129679303849116e-05
1.122596021741628647e-02 1.458513870602473617e-04 3.544357896316796541e-04 0.000000000000000000e+00 3.544357896316796541e-04 4.757006536237895489e-05
1.506146788597106934e-02 1.970720040844753385e-04 4.663413856178522110e-04 0.000000000000000000e+00 4.663413856178522110e-04 5.496199082699604332e-05
1.737798377871513367e-02 2.124448365066200495e-04 7.397045264951884747e-04 0.000000000000000000e+00 7.397045264951884747e-04 8.419049845542758703e-05
2.060914039611816406e-02 2.766913676168769598e-04 9.615810122340917587e-04 1.859962503658607602e-05 9.543966734781861305e-04 1.018690600176341832e-04
3.395098447799682617e-02 3.231014125049114227e-04 1.305644051171839237e-03 6.680872502329293638e-06 1.298963092267513275e-03 1.514735340606421232e-04
4.558312892913818359e-02 4.118920478504151106e-04 2.081445883959531784e-03 1.781282117008231580e-05 2.063632942736148834e-03 1.910734572447836399e-04
5.311788246035575867e-02 5.519777769222855568e-04 2.495486289262771606e-03 0.000000000000000000e+00 2.495486289262771606e-03 2.499254769645631313e-04
6.049220263957977295e-02 9.136053267866373062e-04 4.999633878469467163e-03 1.218415127368643880e-05 4.999633878469467163e-03 4.383969353511929512e-04
7.682134211063385010e-02 1.382279675453901291e-03 7.172819692641496658e-03 2.359453719691373408e-05 7.167260628193616867e-03 8.142155129462480545e-04
8.916286379098892212e-02 1.847718376666307449e-03 8.246602490544319153e-03 7.530963921453803778e-05 8.201351389288902283e-03 9.652763837948441505e-04
1.059737354516983032e-01 2.460134914144873619e-03 8.948257192969322205e-03 1.803300256142392755e-04 8.859271183609962463e-03 1.316894427873194218e-03
1.119395643472671509e-01 3.059277776628732681e-03 8.735178038477897644e-03 1.467733964091166854e-04 8.674279786646366119e-03 1.527316169813275337e-03
