Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1.5231473140856568,1.3981918789615015,1.319443510565813
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,1.5560416651299,1.4263035800833537,1.3412867722700752
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,1.5931109141548803,1.460886884446675,1.3656544762946343
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,1.6265224919241796,1.4923174307700777,1.3893962167052714
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,1.6693687731082434,1.5307976875732432,1.422357156624118
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,1.7300445426346283,1.5779648425631658,1.4608132057996892
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,1.816499477677498,1.6266348765084382,1.4962300003775133
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,1.8952114310563315,1.6812887450815055,1.534665693012795
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.006870531641342,1.7408830571544438,1.5735526993992812
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.1059229627277207,1.8081459592450455,1.6190216923669591
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.2149051710356953,1.901699999334381,1.6752200856756192
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,2.320937625571681,1.9706231734486674,1.7227022942131263
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,2.4245635119869338,2.043069953651498,1.7685189676359865
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,2.523403196986402,2.1103216633461286,1.8142835930865142
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,2.6278722605534455,2.1894381122262634,1.876351956714857
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,2.738685646648015,2.2692562843608997,1.9562415460699114
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,2.821209853760355,2.350336998733841,2.0340997608959013
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,2.932030656690982,2.46615131535885,2.1292790782655677
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,3.1694974485399916,2.5976415818615037,2.23299171853026
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,3.461567377803437,2.776485676529732,2.338352544585488
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,3.8530010500877707,2.9363936362654983,2.4368893031570944
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,4.158784709221364,3.089080901686636,2.5718760663884117
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,4.5391669054203705,3.287455127730607,2.740657462393184
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,4.92056052384173,3.4734961328720284,2.8707649017115515
