Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,253.32348596750367,618542097488.9216,688.5412137295903
4.1380238212264,67,256.4549483013294,646744460856.7208,696.4181059186026
4.302863700119068,68,260.66469719350073,685679468242.2451,714.4493369611079
4.444078540437954,69,262.9689807976366,710212703101.9202,723.3787280287721
4.618010469172704,70,264.2836041358936,728864106351.5509,729.5804907479647
4.767519355776625,71,264.5494830132939,738429837518.4637,737.0497199540875
4.921821313360232,72,263.6484490398818,738466765140.325,744.5490802543857
5.048501545881991,73,262.7917282127031,737726735598.2274,751.0209117538465
5.210902319443069,74,262.27474150664693,741914327917.2821,758.0696116164577
5.378187481427072,75,265.56868537666173,779785819793.2053,766.2565725958768
5.516742183317032,76,265.7311669128508,789194977843.4269,772.893091691802
5.657151746908872,77,264.2392909896602,784369276218.6115,776.475148698228
5.835657267816712,78,263.60413589364845,789701624815.3618,784.1331303993277
5.984925889355137,79,263.60413589364845,799069423929.0989,789.2200355023407
6.1314743443417274,80,263.7223042836041,810073855243.7223,795.7910906069525
6.288280009550495,81,263.26440177252584,816205317577.548,801.8251105207814
6.441930961431011,82,261.5952732644017,811621861152.1417,809.2190881087087
6.60150134785066,83,259.43870014771045,802769571639.5863,814.7813952449715
6.767286363666197,84,258.36041358936484,804314623338.257,817.9671350287964
6.891938257577819,85,258.28655834564256,812729689807.9763,821.3783367215996
7.058261067482293,86,258.1388478581979,823976366322.0088,822.6700260236591
7.230838364822614,87,257.8729689807976,834841949778.4342,825.0616910382818
7.363097920077097,88,257.917282127031,845685376661.7429,828.4030966160128
7.541245459552444,89,258.16838995568685,862901033973.4121,831.1608680127482
7.6760992541526205,90,258.271787296898,875539143279.1727,833.0686926618641
7.859537305692069,91,258.4342688330871,893310192023.6337,834.2982873880185
7.996553509894531,92,258.4342688330871,906155096011.8168,837.1633685000301
8.184930564043999,93,257.97636632200886,919042836041.3589,839.4800487137248
8.33063774295648,94,258.52289512555393,938791728212.703,839.5493614149574
8.473061122257839,95,257.9911373707533,947644017725.2584,840.9362038385109
8.619165545014738,96,257.4298375184638,956409158050.2216,843.6874657642591
8.822454757224136,97,256.8833087149187,971163958641.0635,846.4301973869458
8.977680498782219,98,256.02658788774005,977732644017.7252,847.3270543494298
9.128933347146274,99,255.11078286558345,983948301329.3943,848.565054656117
9.28399281865738,100,254.46085672082717,993806499261.4475,850.8455637326541
9.442976215473088,101,253.92909896602657,1005376661742.9836,853.720363621452
9.597321544370372,102,253.97341211225995,1024598227474.1506,856.6388938139877
9.755404100736131,103,253.5745937961595,1038997045790.251,861.1736395489611
9.91733399954639,104,252.99852289512555,1051973412112.2599,866.0649689741932
10.083224987834548,105,252.64401772525846,1068116691285.0812,872.3514004884098
10.253194588767297,106,253.29394387001474,1098115214180.2067,878.4860938828373
10.417575859721632,107,254.72673559822744,1139920236336.7798,882.9234251500942
10.585809115748921,108,254.49039881831607,1160695716395.864,887.9026555551953
10.758003408639935,109,254.59379615952733,1186920236336.7798,891.472256377115
10.87158675338913,110,253.82570162481534,1193273264401.7725,893.6903832216536
11.050552250154956,111,252.36336779911372,1198658788774.003,896.7710399485042
11.222886201331546,112,250.9748892171344,1205449039881.8315,898.0449655318209
11.399102192939777,113,249.29098966026586,1208579025110.7827,899.5210105150726
11.579305643595353,114,247.25258493353024,1206796159527.3264,899.6609984699611
11.69400588091851,115,245.81979320531755,1204484490398.818,898.4162639227824
11.880922573432047,116,243.69276218611517,1201765140324.963,896.8850298972031
12.060042487650401,117,241.65435745937958,1200525849335.3027,893.3067115590518
12.181593952274879,118,240.42836041358936,1201748892171.344,892.0216243312117
12.367202557614286,119,238.71491875923192,1205750369276.2185,886.4412460718979
12.55684042003699,120,237.14918759231907,1212280649926.1448,882.1964116484364
12.672601171018869,121,236.97193500738553,1230320531757.7546,877.2745991503892
12.868907973792403,122,235.33234859675034,1236468242245.1992,871.9404769754138
13.056016187829684,123,233.10192023633678,1233675036927.6218,864.3855173809422
13.178327328662581,124,231.7282127031019,1233472673559.8228,859.108318075986
13.371812419226801,125,229.3943870014771,1229214180206.7947,851.9145988613725
13.498307651451077,126,227.88774002954207,1227165435745.938,846.7914211449329
13.698436884332015,127,225.65731166912852,1224654357459.3796,838.8984628853464
