Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
,0,,,
,1,,,
,2,,,
,3,,,
,4,,,
,5,,,
,6,,,
,7,,,
,8,,,
,9,,,
,10,,,
,11,,,
,12,,,
,13,,,
,14,,,
,15,,,
,16,,,
,17,,,
,18,,,
,19,,,
,20,,,
,21,,,
,22,,,
,23,,,
,24,,,
,25,,,
,26,,,
,27,,,
,28,,,
,29,,,
,30,,,
,31,,,
0.4780873012769339,32,14.785819793205317,107458345.64254062,298.411747511567
0.51144273747843,33,16.42540620384047,147865583.4564254,310.56144974693035
0.5471208106629557,34,21.491875923190545,333370753.323486,322.3217573454294
0.5891997750159086,35,26.292466765140325,622664697.1935006,336.19214362704173
0.6303016906900535,36,38.995568685376654,2013293943.8700147,348.8930230098862
0.6741780982620621,37,53.17577548005908,5108375184.638109,360.79985025189376
0.7211528104403899,38,60.42836041358935,7503884785.819793,372.8636632575917
0.7766504355647659,39,64.80059084194977,9257503692.762186,386.7470765767392
0.8307696690240871,40,67.9615952732644,10689039881.83161,400.01802260130813
0.888678746448821,41,80.33973412112259,17675036927.62186,413.6620434599514
0.9569792349999162,42,87.09010339734121,22533382570.16248,429.95757402342247
1.0235859033603345,43,92.8655834564254,27353914327.917282,444.59474293303225
1.094853121042702,44,95.9970457902511,30238109305.760708,458.02057078142457
1.1789142813106497,45,99.3205317577548,33524372230.42836,474.00667615100014
1.260877564365467,46,103.32348596750369,37818611521.418015,488.2513953517567
1.3482981877900693,47,114.15066469719349,51089807976.36632,502.09799794993313
1.4517049514969056,48,121.90546528803544,62349630723.78139,514.844084230211
1.5524152659289694,49,129.231905465288,74432939438.70015,529.1790214165871
1.6600143869141086,50,138.6115214180207,92087887740.02954,541.787853024653
1.7870610578518569,51,142.73264401772525,100874446085.67207,556.0479466000634
1.910374663189027,52,143.30871491875922,102442540620.38403,568.7750174040078
2.0566279658005517,53,139.5420974889217,94945051698.6706,581.0551290541921
2.1979545826256524,54,137.75480059084194,91770310192.02362,594.0793157415591
2.3495344837482337,55,137.9911373707533,92698522895.12555,598.8287904904078
2.4942982026932317,56,140.0,97320974889.21713,593.4855715979979
2.648679024181495,57,144.327917282127,107227917282.12703,596.6468027143616
2.7919964070004784,58,149.70457902511077,120366026587.88773,610.2687119100748
2.9444522970841254,59,177.87296898079762,203140324963.07236,617.4305247610451
3.103679461620113,60,189.0546528803545,245630723781.38846,624.7003536650872
3.2503461041698882,61,196.54357459379614,277791728212.70306,648.3016449971868
3.4035482502094134,62,220.75332348596748,396514032496.3072,646.3209901833818
3.5395210614408477,63,227.9911373707533,439834564254.062,645.4824324568988
3.706074245251531,64,245.68685376661742,555097488921.7134,661.846340938448
3.852039404050016,65,253.01329394387,611115214180.2068,696.5668405644964
4.005330648859183,66,256.60265878877397,642939438700.1477,711.185366855304
