Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
,0,,,
,1,,,
,2,,,
,3,,,
,4,,,
,5,,,
,6,,,
,7,,,
,8,,,
,9,,,
,10,,,
,11,,,
,12,,,
,13,,,
,14,,,
,15,,,
,16,,,
,17,,,
,18,,,
,19,,,
,20,,,
,21,,,
,22,,,
,23,,,
,24,,,
,25,,,
,26,,,
,27,,,
,28,,,
,29,,,
,30,,,
,31,,,
0.4780873012769339,32,34.99261447562777,1451453471.1964548,298.411747511567
0.51144273747843,33,37.813884785819795,1835036927.621861,310.56144974693035
0.5471208106629557,34,40.53175775480059,2257991137.3707533,322.3217573454294
0.5891997750159086,35,51.19645494830132,4554564254.062038,336.19214362704173
0.6303016906900535,36,60.63515509601181,7578833087.149187,348.8930230098862
0.6741780982620621,37,68.99556868537665,11151048744.460855,360.79985025189376
0.7211528104403899,38,76.85376661742984,15441802067.946823,372.8636632575917
0.7766504355647659,39,82.28951255539143,18964401772.52585,386.7470765767392
0.8307696690240871,40,86.95716395864105,22398670605.612995,400.01802260130813
0.888678746448821,41,89.71935007385524,24616691285.081238,413.6620434599514
0.9569792349999162,42,93.70753323485967,28068537666.174297,429.95757402342247
1.0235859033603345,43,100.93057607090103,35115361890.69424,444.59474293303225
1.094853121042702,44,107.23781388478581,42171196454.948296,458.02057078142457
1.1789142813106497,45,112.49630723781387,48734859675.03693,474.00667615100014
1.260877564365467,46,115.52437223042834,52859379615.95273,488.2513953517567
1.3482981877900693,47,116.1447562776957,53798670605.61299,502.09799794993313
1.4517049514969056,48,118.33087149187591,57018168389.95568,514.844084230211
1.5524152659289694,49,123.60413589364845,65137370753.32348,529.1790214165871
1.6600143869141086,50,132.42245199409157,80298670605.61299,541.787853024653
1.7870610578518569,51,137.6218611521418,90418759231.90546,556.0479466000634
1.910374663189027,52,141.1669128508124,97914475627.76956,568.7750174040078
2.0566279658005517,53,97.65140324963072,77393057607.0901,581.0551290541921
2.1979545826256524,54,170.76809453471196,174856720827.1787,594.0793157415591
2.3495344837482337,55,189.15805022156573,238816838995.56866,598.8287904904078
2.4942982026932317,56,196.36632200886262,268509601181.68387,593.4855715979979
2.648679024181495,57,200.66469719350073,288218611521.418,596.6468027143616
2.7919964070004784,58,204.88921713441655,308515509601.18164,610.2687119100748
2.9444522970841254,59,217.2082717872969,369930576070.901,617.4305247610451
3.103679461620113,60,219.5864106351551,384893648449.03986,624.7003536650872
3.2503461041698882,61,221.10782865583454,395512555391.43274,648.3016449971868
3.4035482502094134,62,224.50516986706057,417084194977.8434,646.3209901833818
3.5395210614408477,63,227.06056129985228,434395864106.3515,645.4824324568988
3.706074245251531,64,227.56277695716395,441064992614.4756,661.846340938448
3.852039404050016,65,228.12407680945344,447862629246.6765,696.5668405644964
