Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
,0,,,
,1,,,
,2,,,
,3,,,
,4,,,
,5,,,
,6,,,
,7,,,
,8,,,
,9,,,
,10,,,
,11,,,
,12,,,
,13,,,
,14,,,
,15,,,
,16,,,
,17,,,
,18,,,
,19,,,
,20,,,
,21,,,
,22,,,
,23,,,
,24,,,
,25,,,
,26,,,
,27,,,
,28,,,
,29,,,
,30,,,
,31,,,
0.4780873012769339,32,44.1506646971935,2919320531.757755,258.0961324672574
0.51144273747843,33,48.40472673559823,3849261447.5627766,269.0633365369838
0.5471208106629557,34,51.03397341211225,4502924667.651402,281.53982231221227
0.5891997750159086,35,54.32791728212703,5442924667.651402,295.65881635817976
0.6303016906900535,36,56.61742983751846,6164800590.841949,308.8727383643125
0.6741780982620621,37,58.9069423929099,6949246676.514032,322.3228983066999
0.7211528104403899,38,63.677991137370746,8783958641.063515,336.8966311562273
0.7766504355647659,39,72.30428360413589,12861846381.093058,353.452753450129
0.8307696690240871,40,78.99556868537665,16785081240.768093,369.6835068390952
0.888678746448821,41,83.55982274741505,19881831610.04431,386.175762012556
0.9569792349999162,42,88.7149187592319,23815952732.644016,406.4871812779518
1.0235859033603345,43,95.06646971935007,29335745937.961594,426.15665358326584
1.094853121042702,44,106.75036927621859,41591580502.21565,447.38127060512386
1.1789142813106497,45,123.4711964549483,64436484490.39881,472.0277419811084
1.260877564365467,46,131.75775480059085,78425701624.81535,494.53115969015545
1.3482981877900693,47,142.98375184638107,100393057607.0901,513.2846356485788
1.4517049514969056,48,148.3751846381093,112416838995.56868,536.2098377690212
1.5524152659289694,49,149.77843426883308,115910192023.63367,555.6597766448735
1.6600143869141086,50,152.95420974889217,123750369276.2186,571.100162099877
1.7870610578518569,51,161.7282127031019,146749335302.8065,590.3101711015108
1.910374663189027,52,180.73855243722303,205515509601.18167,610.1689863917861
2.0566279658005517,53,213.73707533234855,341332348596.75037,629.8409655784588
2.1979545826256524,54,248.24224519940915,537106351550.9601,637.6116102520012
2.3495344837482337,55,256.46971935007383,595251107828.6558,652.5731412024959
2.4942982026932317,56,261.29985228951256,632765140324.963,683.6010658735877
2.648679024181495,57,262.8951255539143,648042836041.3589,698.0707155791315
2.7919964070004784,58,256.8537666174298,607830132939.4386,717.736677458318
2.9444522970841254,59,255.3766617429837,601168389955.6868,730.9910798749156
3.103679461620113,60,256.5583456425406,613871491875.9231,734.7768749380892
3.2503461041698882,61,257.3855243722304,623921713441.6543,747.864770639823
3.4035482502094134,62,259.36484490398817,643141802067.9468,760.3936896218443
3.5395210614408477,63,261.37370753323484,662615952732.6439,770.5700343748147
3.706074245251531,64,263.14623338257013,682066469719.35,779.8920463746432
3.852039404050016,65,266.05612998522895,710521418020.6794,784.6419858344169
