Time_Gyr,SnapshotNumber,VirialRadius_ckpc,VirialMass_Msun
,0,,
,1,,
,2,,
,3,,
,4,,
,5,,
,6,,
,7,,
,8,,
,9,,
,10,,
,11,,
,12,,
,13,,
,14,,
,15,,
,16,,
,17,,
,18,,
,19,,
,20,,
,21,,
,22,,
,23,,
,24,,
,25,,
,26,,
,27,,
,28,,
,29,,
,30,,
,31,,
0.4780873012769339,32,49.61595273264402,4127045790.2511077
0.51144273747843,33,52.378138847858196,4876838995.568685
0.5471208106629557,34,55.18463810930576,5701949778.434268
0.5891997750159086,35,66.35155096011816,9921418020.679468
0.6303016906900535,36,73.51550960118168,13491285081.240767
0.6741780982620621,37,79.57163958641063,17118168389.955687
0.7211528104403899,38,91.07828655834562,25691137370.753323
0.7766504355647659,39,102.09748892171343,36223190546.5288
0.8307696690240871,40,106.01181683899556,40569719350.07385
0.888678746448821,41,108.77400295420975,43859084194.977844
0.9569792349999162,42,109.8818316100443,45258788774.00295
1.0235859033603345,43,110.5612998522895,46147562776.95716
1.094853121042702,44,110.64992614475626,46310930576.0709
1.1789142813106497,45,121.04874446085671,60722156573.116684
1.260877564365467,46,129.4682422451994,74407680945.34712
1.3482981877900693,47,135.11078286558345,84716248153.6189
1.4517049514969056,48,141.00443131462333,96497193500.73854
1.5524152659289694,49,142.98375184638107,100821122599.70457
1.6600143869141086,50,149.02511078286557,114462333825.70161
1.7870610578518569,51,166.0709010339734,158880354505.16986
1.910374663189027,52,174.87444608567208,186156573116.69128
2.0566279658005517,53,184.28360413589365,218771048744.46085
2.1979545826256524,54,187.4593796159527,231252584933.53027
2.3495344837482337,55,189.73412112259967,240989660265.87888
2.4942982026932317,56,190.41358936484488,244853766617.4298
2.648679024181495,57,196.54357459379614,270812407680.94534
2.7919964070004784,58,201.698670605613,294323485967.50366
2.9444522970841254,59,215.81979320531758,362887740029.54205
3.103679461620113,60,223.36779911373705,405053175775.48004
3.2503461041698882,61,234.07680945347118,469327917282.127
3.4035482502094134,62,243.41211225997043,531623338257.01624
3.5395210614408477,63,246.5583456425406,556192023633.678
3.706074245251531,64,252.03840472673556,599296898079.7637
3.852039404050016,65,256.6765140324963,637967503692.7621
4.005330648859183,66,262.6735598227474,689644017725.2584
4.1380238212264,67,266.20384047267356,723245199409.158
4.302863700119068,68,267.31166912850813,739550960118.1683
4.444078540437954,69,268.5228951255539,756180206794.6824
4.618010469172704,70,268.7887740029542,766853766617.4298
4.767519355776625,71,272.00886262924666,802573116691.285
4.921821313360232,72,271.71344165435744,808404726735.5981
5.048501545881991,73,271.06351550960113,809642540620.384
5.210902319443069,74,270.5169867060561,814190546528.8035
5.378187481427072,75,269.95568685376657,818960118168.3899
5.516742183317032,76,269.9704579025111,827550960118.1683
5.657151746908872,77,269.7045790251108,834014771048.7444
5.835657267816712,78,268.109305760709,830850812407.6809
5.984925889355137,79,267.29689807976365,833199409158.0502
6.1314743443417274,80,266.218611521418,833236336779.9114
6.288280009550495,81,265.3175775480059,835463810930.576
6.441930961431011,82,265.1403249630724,845013293943.87
6.60150134785066,83,266.11521418020675,866391432791.7281
6.767286363666197,84,266.7503692762186,885248153618.9069
6.891938257577819,85,266.3958641063515,891774002954.2097
7.058261067482293,86,265.90841949778434,900707533234.8596
7.230838364822614,87,265.52437223042836,911353028064.9926
7.363097920077097,88,265.56868537666173,923206794682.4224
7.541245459552444,89,265.36189069423926,937048744460.8567
7.6760992541526205,90,264.65288035450516,942004431314.6233
7.859537305692069,91,263.10192023633675,942620384047.2673
7.996553509894531,92,261.8759231905465,942697193500.7385
8.184930564043999,93,260.4431314623338,945610044313.1461
8.33063774295648,94,259.2762186115214,947079763663.22
8.473061122257839,95,257.9025110782865,946542097488.9216
8.619165545014738,96,256.410635155096,945159527326.4401
8.822454757224136,97,254.60856720827178,945611521418.0206
8.977680498782219,98,253.10192023633675,944564254062.0383
9.128933347146274,99,251.87592319054653,947039881831.61
9.28399281865738,100,250.76809453471196,951088626292.4667
9.442976215473088,101,249.70457902511077,956022156573.1166
9.597321544370372,102,248.8183161004431,963425406203.8405
9.755404100736131,103,248.03545051698666,972394387001.477
9.91733399954639,104,247.5480059084195,985350073855.2437
10.083224987834548,105,248.05022156573116,1010940915805.0221
10.253194588767297,106,250.45790251107826,1061688330871.4918
10.417575859721632,107,250.32496307237813,1081816838995.5686
10.585809115748921,108,249.42392909896603,1092731166912.8507
10.758003408639935,109,247.97636632200883,1096706056129.9851
10.87158675338913,110,246.9719350073855,1099054652880.3544
11.050552250154956,111,245.67208271787294,1105865583456.4253
11.222886201331546,112,244.38700147710483,1113180206794.6824
11.399102192939777,113,242.65878877400294,1114731166912.8508
11.579305643595353,114,240.56129985228952,1111449039881.8315
11.69400588091851,115,239.42392909896603,1113001477104.8743
11.880922573432047,116,237.5775480059084,1113449039881.8315
12.060042487650401,117,235.6277695716396,1112929098966.0266
12.181593952274879,118,234.37223042836038,1113127031019.2024
12.367202557614286,119,232.2895125553914,1111038404726.7356
12.55684042003699,120,230.3988183161004,1111807976366.322
12.672601171018869,121,229.1580502215657,1112669128508.124
12.868907973792403,122,227.20827178729687,1112955686853.7666
13.056016187829684,123,225.09601181683897,1110954209748.892
13.178327328662581,124,223.6927621861152,1109649926144.756
13.371812419226801,125,221.61004431314623,1108311669128.508
13.498307651451077,126,220.38404726735595,1109803545051.6985
13.698436884332015,127,218.44903988183157,1110991137370.7532
