Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,222.00886262924666,416387001477.10486,704.7958363350517
4.1380238212264,67,224.1506646971935,431782865583.4564,709.4128051520302
4.302863700119068,68,230.2954209748892,472895125553.9143,707.8576061846609
4.444078540437954,69,231.32939438700149,483463810930.57605,704.4423435048878
4.618010469172704,70,232.3042836041359,495036927621.86115,715.8564167077654
4.767519355776625,71,233.36779911373708,506852289512.55536,722.0876941624508
4.921821313360232,72,234.9778434268833,522816838995.56866,733.399748363633
5.048501545881991,73,237.28212703101917,543082717872.96893,743.1864689328037
5.210902319443069,74,238.24224519940913,556163958641.0635,754.1621874591217
5.378187481427072,75,239.71935007385522,573444608567.2083,766.8200069486167
5.516742183317032,76,244.83013293943867,617254062038.4047,775.7267078946155
5.657151746908872,77,254.28360413589363,698942392909.8966,783.6040623648911
5.835657267816712,78,257.5923190546528,736849335302.8064,797.3714890272397
5.984925889355137,79,258.6706056129985,755066469719.35,812.334950424554
6.1314743443417274,80,259.21713441654356,769217134416.5436,827.3401757723395
6.288280009550495,81,259.43870014771045,781162481536.189,830.2271642348439
6.441930961431011,82,259.8375184638109,795330871491.8759,830.1458996209036
6.60150134785066,83,259.86706056129987,806810930576.0708,833.3089470957705
6.767286363666197,84,259.1137370753323,811358936484.4904,837.8571546641954
6.891938257577819,85,257.81388478581977,808310192023.6337,842.2052574077331
7.058261067482293,86,255.86410635155093,802395864106.3514,847.9230448766472
7.230838364822614,87,253.67799113737075,794711964549.4829,851.6589950720714
7.363097920077097,88,251.97932053175774,788590841949.7783,855.2714424381234
7.541245459552444,89,249.67503692762185,780555391432.7916,857.4547369326
7.6760992541526205,90,248.84785819793203,783076809453.4712,859.8251671585515
7.859537305692069,91,248.5967503692762,795121122599.7045,862.3883299299581
7.996553509894531,92,249.11373707533235,811478581979.3204,863.3558968068048
8.184930564043999,93,252.33382570162482,860029542097.4889,862.7060408163767
8.33063774295648,94,253.16100443131458,881676514032.4962,861.9757114561239
8.473061122257839,95,253.02806499261447,893923190546.5287,862.4946938955084
8.619165545014738,96,252.6735598227474,904329394387.0015,861.0118530659832
8.822454757224136,97,252.25997045790248,919709010339.734,861.9618898618883
8.977680498782219,98,251.49187592319052,926660265878.8773,861.7452207771511
9.128933347146274,99,250.42836041358933,930754800590.8419,862.5400455280553
9.28399281865738,100,249.63072378138847,938124076809.4534,864.9084132834809
9.442976215473088,101,248.109305760709,937880354505.1698,868.0927738151427
9.597321544370372,102,247.0901033973412,943471196454.9482,871.522826245327
9.755404100736131,103,245.55391432791728,943576070901.0339,874.6506202319438
9.91733399954639,104,243.70753323485968,940135893648.449,877.2710072236353
10.083224987834548,105,241.72821270310192,935683899556.8685,879.3683275993914
10.253194588767297,106,240.01477104874445,934305760709.0103,881.5932746874579
10.417575859721632,107,238.9660265878877,941149187592.319,882.2370030847987
10.585809115748921,108,237.51846381093057,943480059084.195,883.6206180066632
10.758003408639935,109,236.02658788774,945774002954.2097,885.2707469734545
10.87158675338913,110,235.08124076809452,947991137370.7533,883.9155200630477
11.050552250154956,111,233.47119645494828,949045790251.1078,882.3004346991308
11.222886201331546,112,231.75775480059085,949314623338.257,880.9384673103403
11.399102192939777,113,230.13293943870016,950700147710.4874,877.1555942097423
11.579305643595353,114,228.50812407680942,952485967503.6927,875.6831844440751
11.69400588091851,115,227.4741506646972,954454948301.3293,873.2755058246674
11.880922573432047,116,226.01181683899554,958601181683.8995,869.7775098700212
12.060042487650401,117,224.4017725258493,961276218611.5214,863.4698526842778
12.181593952274879,118,223.23485967503692,961964549483.0132,861.5492673555977
12.367202557614286,119,221.32939438700146,961067946824.2245,856.3564245883616
12.55684042003699,120,219.35007385524372,959444608567.2083,851.7715290395239
12.672601171018869,121,218.05022156573116,958491875923.1904,847.4485660987906
12.868907973792403,122,216.30723781388477,960163958641.0635,841.0167468068511
13.056016187829684,123,214.47562776957162,960834564254.062,832.3568901419068
13.178327328662581,124,213.26440177252582,961497784342.6882,827.3035777969359
13.371812419226801,125,211.52141802067945,963765140324.963,819.9498526104143
13.498307651451077,126,210.38404726735598,965629246676.5139,814.5962389807282
13.698436884332015,127,208.6410635155096,967976366322.0088,806.2106200674565
