Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,243.36779911373705,548481536189.0694,793.4218468709132
4.1380238212264,67,248.05022156573116,585134416543.5746,800.7069575435976
4.302863700119068,68,256.54357459379617,653744460856.7208,809.4965299862546
4.444078540437954,69,268.02067946824224,751880354505.1698,829.6786258696438
4.618010469172704,70,283.48596750369273,899657311669.1284,857.0331823371687
4.767519355776625,71,291.55096011816835,988388478581.9792,877.2364554874537
4.921821313360232,72,297.2821270310192,1058751846381.093,889.0541366822526
5.048501545881991,73,300.930576070901,1107903988183.161,890.9457671589303
5.210902319443069,74,303.48596750369273,1149499261447.5627,914.8737010942368
5.378187481427072,75,302.7474150664697,1155169867060.5613,929.1239921601658
5.516742183317032,76,303.7666174298375,1178936484490.3987,946.0373531164137
5.657151746908872,77,314.53471196454944,1322957163958.6409,962.389127771387
5.835657267816712,78,329.1580502215657,1537666174298.375,979.1293548148599
5.984925889355137,79,331.50664697193497,1589320531757.7546,991.4108380827498
6.1314743443417274,80,332.2599704579025,1620088626292.4666,1001.0598274414273
6.288280009550495,81,331.9202363367799,1635893648449.0398,1008.5805405346695
6.441930961431011,82,330.69423929098963,1639586410635.155,1011.3737980451245
6.60150134785066,83,328.4785819793205,1629409158050.2214,1014.8098863886399
6.767286363666197,84,324.19497784342684,1589187592319.0544,1012.3510774923617
6.891938257577819,85,326.6912850812407,1644623338257.016,1006.8024364735185
7.058261067482293,86,327.1935007385524,1678005908419.4976,1004.2993187498798
7.230838364822614,87,325.68685376661745,1681846381093.0574,1000.4356541719578
7.363097920077097,88,324.4756277695716,1683884785819.793,996.5649101701687
7.541245459552444,89,324.84490398818315,1719069423929.0989,992.834435479666
7.6760992541526205,90,324.2392909896602,1732348596750.3691,992.3135721152477
7.859537305692069,91,321.5361890694239,1720531757754.8005,994.8189482367005
7.996553509894531,92,318.99556868537667,1703958641063.5154,993.364783382411
8.184930564043999,93,315.7754800590842,1685391432791.728,997.9219144986724
8.33063774295648,94,313.63367799113735,1676366322008.8625,998.2200784163224
8.473061122257839,95,311.7725258493353,1672363367799.1135,993.8833698479372
8.619165545014738,96,310.16248153618903,1672850812407.681,984.4437827303092
8.822454757224136,97,307.16395864106346,1660443131462.3337,982.0804195502501
8.977680498782219,98,304.84490398818315,1650502215657.3115,975.9003306166338
9.128933347146274,99,302.9394387001477,1647533234859.6748,967.928613783521
9.28399281865738,100,298.68537666174296,1607237813884.7856,961.0328487374207
9.442976215473088,101,295.4652880354505,1583899556868.5376,954.8650454593338
9.597321544370372,102,293.78138847858196,1585834564254.062,945.2565025163755
9.755404100736131,103,293.3530280649926,1608803545051.6985,935.6966505874681
9.91733399954639,104,293.60413589364845,1643988183161.0044,924.7257461260581
10.083224987834548,105,292.6440177252585,1660073855243.7222,911.5940687760193
10.253194588767297,106,294.9187592319054,1733500738552.437,901.2287766840348
10.417575859721632,107,294.9187592319054,1769202363367.799,887.9991677676749
10.585809115748921,108,293.85524372230424,1786706056129.985,873.7485447923132
10.758003408639935,109,292.7917282127031,1805199409158.05,858.2320003831227
10.87158675338913,110,292.2895125553914,1821994091580.5022,848.1319415932738
11.050552250154956,111,293.11669128508123,1878035450516.9866,834.7838754436578
11.222886201331546,112,291.90546528803543,1896735598227.474,820.2694536108439
11.399102192939777,113,289.89660265878877,1900516986706.056,804.9424209092955
11.579305643595353,114,287.9615952732644,1906233382570.1624,792.6992505496488
11.69400588091851,115,286.6765140324963,1910531757754.8005,782.9429215477421
11.880922573432047,116,284.5937961595273,1914106351550.96,770.4228458318489
12.060042487650401,117,284.2983751846381,1954830132939.4385,759.0097962144233
12.181593952274879,118,283.1610044313146,1963028064992.6143,750.1407011664361
12.367202557614286,119,281.52141802067945,1977621861152.1416,735.6105428066206
12.55684042003699,120,279.63072378138844,1987680945347.1196,726.4345639978301
12.672601171018869,121,278.3604135893648,1994283604135.8936,716.2109103175571
12.868907973792403,122,276.4844903988183,2005199409158.05,701.4495482238026
13.056016187829684,123,274.4903988183161,2014460856720.8271,683.9083594054156
13.178327328662581,124,273.13146233382565,2019985228951.2554,667.9550079264831
13.371812419226801,125,271.0487444608567,2027902511078.2864,650.3714946729824
13.498307651451077,126,270.26587887740027,2046971935007.3855,636.0445239727161
13.698436884332015,127,268.65583456425406,2066366322008.8625,613.4448878790321
