Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,264.84490398818315,706877400295.4209,728.5292542732594
4.1380238212264,67,261.9202363367799,688940915805.0221,733.4373429330504
4.302863700119068,68,260.0738552437223,681059084194.9778,744.3019201355002
4.444078540437954,69,262.8064992614475,708892171344.1654,758.7040297124004
4.618010469172704,70,265.68685376661745,740627769571.6395,777.7247086834548
4.767519355776625,71,265.49483013293946,746314623338.257,781.19670338004
4.921821313360232,72,275.73116691285077,844725258493.353,784.1541005358729
5.048501545881991,73,284.8301329394387,939385524372.2303,787.8815480178135
5.210902319443069,74,288.99556868537667,992632200886.2628,793.8644637003543
5.378187481427072,75,290.192023633678,1017314623338.257,787.3401136582643
5.516742183317032,76,289.4534711964549,1020076809453.4711,794.401260123802
5.657151746908872,77,289.26144756277694,1028849335302.8064,803.3918948472129
5.835657267816712,78,289.94091580502214,1050920236336.7798,812.739874884998
5.984925889355137,79,291.66912850812406,1082496307237.8138,819.0072790668899
6.1314743443417274,80,299.5420974889217,1187090103397.341,823.6646381928514
6.288280009550495,81,307.1196454948301,1295875923190.5464,831.4624807829406
6.441930961431011,82,310.0147710487444,1350790251107.8286,845.2340134801258
6.60150134785066,83,311.8168389955687,1393852289512.5552,863.9120314838116
6.767286363666197,84,314.12112259970456,1445590841949.7783,878.860994919056
6.891938257577819,85,317.60709010339735,1511166912850.8123,884.8419208690749
7.058261067482293,86,324.327917282127,1634194977843.4268,887.8495840641463
7.230838364822614,87,325.6573116691285,1681418020679.468,890.1452637166732
7.363097920077097,88,325.62776957163953,1701905465288.0354,891.3253867813486
7.541245459552444,89,324.51994091580497,1713884785819.793,891.8685372887936
7.6760992541526205,90,323.5007385524372,1720369276218.6113,891.7563512343747
7.859537305692069,91,321.5952732644017,1721477104874.446,892.6709202763847
7.996553509894531,92,320.47267355982274,1727725258493.353,893.8306263554587
8.184930564043999,93,318.7001477104874,1732776957163.9585,897.0362287600628
8.33063774295648,94,319.09896602658785,1765642540620.384,898.2970750717623
8.473061122257839,95,317.7548005908419,1770384047267.356,897.9251872173254
8.619165545014738,96,316.4992614475628,1777459379615.9526,895.919233797698
8.822454757224136,97,314.85967503692757,1788183161004.4312,894.3742280130938
8.977680498782219,98,314.15066469719346,1806189069423.929,897.6335188893956
9.128933347146274,99,316.3663220088626,1876691285081.2407,899.007348631971
9.28399281865738,100,321.5657311669128,2005480059084.1948,899.8846472781921
9.442976215473088,101,321.35893648449036,2037710487444.6084,899.5568259828345
9.597321544370372,102,320.0443131462333,2050177252584.9333,897.2485917311063
9.755404100736131,103,318.4342688330872,2057503692762.186,895.957560175548
9.91733399954639,104,316.01181683899557,2049867060561.2998,893.8370994924715
10.083224987834548,105,314.49039881831607,2060398818316.1003,893.4301342820722
10.253194588767297,106,313.0723781388478,2073471196454.9482,894.9818479728407
10.417575859721632,107,311.9497784342688,2093530280649.926,897.186639691886
10.585809115748921,108,310.1477104874446,2100709010339.734,898.067473583154
10.758003408639935,109,307.78434268833087,2096986706056.13,897.4955304915699
10.87158675338913,110,305.9970457902511,2090679468242.245,895.8150185006747
11.050552250154956,111,303.26440177252584,2080029542097.4888,892.3482273995359
11.222886201331546,112,300.4874446085672,2068906942392.9097,886.9014835502222
11.399102192939777,113,298.61152141802063,2077031019202.3633,883.3473499613123
11.579305643595353,114,296.3220088626293,2077001477104.8743,877.3876768506324
11.69400588091851,115,294.4165435745938,2069468242245.1992,874.0085970647527
11.880922573432047,116,291.6100443131462,2059128508124.0767,867.5972901587022
12.060042487650401,117,289.02511078286557,2053884785819.793,859.1670065801087
12.181593952274879,118,287.14918759231904,2047296898079.7634,853.2005947392144
12.367202557614286,119,284.5937961595273,2043057607090.1033,843.1823548322029
12.55684042003699,120,282.3042836041359,2045081240768.0945,832.9759701551109
12.672601171018869,121,280.7090103397341,2045125553914.328,824.3431197155735
12.868907973792403,122,278.50812407680945,2049586410635.155,812.8877642712657
13.056016187829684,123,276.1595273264402,2051388478581.9792,799.2315298140361
13.178327328662581,124,274.6233382570162,2053116691285.081,789.7812194112847
13.371812419226801,125,272.42245199409155,2058759231905.465,774.9059696556187
13.498307651451077,126,271.15214180206794,2067016248153.6187,764.2495190098582
13.698436884332015,127,269.06942392909895,2076189069423.929,752.4528158626554
