Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,263.55982274741507,696651403249.6306,714.4572192443517
4.1380238212264,67,267.4741506646972,733672082717.8729,722.8055010373622
4.302863700119068,68,266.61742983751844,733834564254.062,730.4586668260096
4.444078540437954,69,267.10487444608566,744242245199.409,737.0148716656614
4.618010469172704,70,267.0310192023633,751952732644.0177,742.2475721925919
4.767519355776625,71,271.03397341211223,794028064992.6144,744.1379475762419
4.921821313360232,72,284.2688330871492,925725258493.3529,745.1110000644709
5.048501545881991,73,287.0310192023633,961307237813.8848,745.7365386455859
5.210902319443069,74,288.37518463810926,986196454948.3013,744.6514137021752
5.378187481427072,75,289.29098966026584,1007964549483.0132,746.4134384452987
5.516742183317032,76,290.26587887740027,1028677991137.3707,761.7017523224099
5.657151746908872,77,291.6100443131462,1054261447562.7769,775.9665571573024
5.835657267816712,78,293.44165435745936,1089404726735.5981,784.7428408813768
5.984925889355137,79,292.5110782865583,1091892171344.1654,794.0162304528922
6.1314743443417274,80,291.55096011816835,1094511078286.5582,806.3527836859363
6.288280009550495,81,298.86262924667653,1194217134416.5435,821.8438677152649
6.441930961431011,82,311.71344165435744,1373137370753.3235,841.5509864033503
6.60150134785066,83,313.82570162481534,1420903988183.161,860.0675393717407
6.767286363666197,84,314.68242245199406,1453389955686.8538,881.2446829721134
6.891938257577819,85,314.68242245199406,1469929098966.0264,897.7648796349453
7.058261067482293,86,313.9143279172821,1481935007385.5242,907.0480946553454
7.230838364822614,87,314.0768094534712,1508286558345.6423,910.5019614669227
7.363097920077097,88,314.4017725258493,1532008862629.2466,912.1025329813604
7.541245459552444,89,314.53471196454944,1560472673559.8228,911.5533305188727
7.6760992541526205,90,313.63367799113735,1567887740029.542,910.1939333145637
7.859537305692069,91,312.71787296898077,1582717872968.9807,907.959145019078
7.996553509894531,92,311.6838995568685,1589453471196.4548,908.0414293014973
8.184930564043999,93,310.0443131462334,1595273264401.7725,911.9123460228703
8.33063774295648,94,310.2067946824224,1622023633677.991,915.6384783652662
8.473061122257839,95,311.7577548005908,1671994091580.5022,925.9538657327146
8.619165545014738,96,312.37813884785817,1708833087149.1875,938.0822287188324
8.822454757224136,97,315.92319054652876,1806395864106.3513,947.5884306355473
8.977680498782219,98,329.5125553914328,2084387001477.1047,951.2102675299459
9.128933347146274,99,333.5007385524372,2198375184638.1091,957.3629574118463
9.28399281865738,100,334.01772525849333,2247695716395.864,962.8613753126923
9.442976215473088,101,333.8552437223043,2284844903988.183,967.6722661123785
9.597321544370372,102,333.26440177252584,2314963072378.1387,971.7391339537455
9.755404100736131,103,332.0679468242245,2333471196454.948,978.493782606816
9.91733399954639,104,330.64992614475625,2348079763663.2197,982.8872492064573
10.083224987834548,105,329.2023633677991,2363264401772.526,984.108778380893
10.253194588767297,106,327.1935007385524,2367031019202.3633,986.0793328761591
10.417575859721632,107,323.19054652880357,2328124076809.453,984.0505604975327
10.585809115748921,108,318.56720827178725,2276381093057.607,980.4084666005763
10.758003408639935,109,314.1949778434269,2230753323485.9673,975.4951576478742
10.87158675338913,110,311.7725258493353,2211299852289.512,975.6134172725825
11.050552250154956,111,309.8522895125554,2218478581979.3203,973.9046309101144
11.222886201331546,112,308.2422451994091,2233545051698.6704,965.7314633873497
11.399102192939777,113,305.0812407680945,2215096011816.839,956.2350051185626
11.579305643595353,114,301.74298375184634,2193249630723.7812,941.9965888097064
11.69400588091851,115,299.43870014771045,2177060561299.852,938.1181493987242
11.880922573432047,116,296.1742983751846,2157415066469.7192,937.6279609706344
12.060042487650401,117,293.3234859675037,2146824224519.9407,932.9062827631195
12.181593952274879,118,291.5805022156573,2143604135893.6482,927.4839497055445
12.367202557614286,119,289.18759231905466,2143751846381.093,921.0232183402777
12.55684042003699,120,286.64697193500734,2141033973412.112,916.3763665655
12.672601171018869,121,284.9483013293944,2139217134416.5435,912.4333320877622
12.868907973792403,122,282.08271787296894,2129763663220.0884,906.2879153744188
13.056016187829684,123,278.9955686853766,2115258493353.0278,898.3242013489258
13.178327328662581,124,276.80945347119643,2102717872968.9807,892.1974239660931
13.371812419226801,125,273.7666174298375,2089379615952.7324,880.7670535935481
13.498307651451077,126,271.89069423929095,2084106351550.96,870.340869892453
13.698436884332015,127,268.61152141802063,2065288035450.5168,858.347284105304
