Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
,0,,,
,1,,,
,2,,,
,3,,,
,4,,,
,5,,,
,6,,,
,7,,,
,8,,,
,9,,,
,10,,,
,11,,,
,12,,,
,13,,,
,14,,,
,15,,,
,16,,,
,17,,,
,18,,,
,19,,,
,20,,,
,21,,,
,22,,,
,23,,,
,24,,,
,25,,,
,26,,,
,27,,,
,28,,,
,29,,,
,30,,,
,31,,,
0.4780873012769339,32,46.720827178729685,3457415066.469719,322.8349377592488
0.51144273747843,33,50.45790251107828,4359379615.952732,334.1870236873967
0.5471208106629557,34,56.36632200886262,6074342688.330871,345.7089084720692
0.5891997750159086,35,62.776957163958635,8406765140.324963,358.8185183116218
0.6303016906900535,36,64.8301329394387,9236528803.545052,369.78487444033885
0.6741780982620621,37,72.82127031019202,13124977843.426882,381.60715266604024
0.7211528104403899,38,89.21713441654357,24134564254.06204,394.18718343750953
0.7766504355647659,39,94.07680945347118,28341654357.459377,407.188030654396
0.8307696690240871,40,97.96159527326438,32009010339.73412,418.901713908176
0.888678746448821,41,102.00886262924668,36166617429.83752,430.4764275446291
0.9569792349999162,42,104.4460856720827,38880945347.119644,442.86364646958646
1.0235859033603345,43,110.28064992614475,45801329394.387,452.79431459767596
1.094853121042702,44,125.48005908419498,67543574593.79616,463.2926894091128
1.1789142813106497,45,130.1477104874446,75466617429.83751,477.1319389912594
1.260877564365467,46,135.43574593796157,85168094534.71196,489.53344813665467
1.3482981877900693,47,136.7503692762186,87837370753.32349,499.21646585146976
1.4517049514969056,48,136.7799113737075,88079320531.75775,513.2064008317985
1.5524152659289694,49,143.47119645494828,101855834564.25406,525.8277888802928
1.6600143869141086,50,146.8685376661743,109540324963.07237,544.071792627461
1.7870610578518569,51,151.9645494830133,121729246676.51402,562.154631188369
1.910374663189027,52,156.08567208271788,132355096011.81683,572.3625119565705
2.0566279658005517,53,177.6514032496307,195955686853.7666,589.3507576834942
2.1979545826256524,54,190.62038404726735,243149187592.31903,605.1267923947828
2.3495344837482337,55,196.32200886262922,266968980797.63663,615.3873831507714
2.4942982026932317,56,200.16248153618903,284419497784.34265,621.9170345576971
2.648679024181495,57,199.06942392909897,281400295420.97485,632.1033544860343
2.7919964070004784,58,199.46824224519938,284666174298.3752,641.5928332695588
2.9444522970841254,59,201.71344165435744,296245199409.158,656.226624122174
3.103679461620113,60,206.410635155096,319626292466.76514,673.3361179145766
3.2503461041698882,61,209.86706056129987,338228951255.5391,695.7028088633396
3.4035482502094134,62,212.96898079763662,356064992614.4756,715.8078358684423
3.5395210614408477,63,214.84490398818312,368000000000.0,730.9444724166493
3.706074245251531,64,214.519940915805,369511078286.55835,760.7589622663262
3.852039404050016,65,215.0073855243722,374974889217.1344,775.7122541478097
