# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.693142182077281177e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.918989339377731085e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.077303215628489852e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.516973229125142097e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.933322827331721783e-04 0.000000000000000000e+00 6.241544724616687745e-06 6.241544724616687745e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.851448656059801579e-04 0.000000000000000000e+00 7.327793355216272175e-06 7.327793355216272175e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.060127862729132175e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.838602824136614799e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.147075651213526726e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.458786057308316231e-03 0.000000000000000000e+00 4.069790156790986657e-05 1.021698335534892976e-05 3.048092003155034035e-05 0.000000000000000000e+00
5.373113788664340973e-03 1.548612817714456469e-05 1.686416544544044882e-05 9.191130629915278405e-06 1.686416544544044882e-05 0.000000000000000000e+00
6.502043455839157104e-03 3.985844159615226090e-05 9.679882350610569119e-05 1.313044140260899439e-05 9.679882350610569119e-05 1.099064047593856230e-05
6.817585788667201996e-03 5.038107337895780802e-05 1.657971151871606708e-04 0.000000000000000000e+00 1.657971151871606708e-04 7.369133982138009742e-06
6.130078341811895370e-03 1.995448837988078594e-05 1.254931266885250807e-04 1.891278770926874131e-05 1.189353206427767873e-04 0.000000000000000000e+00
1.158980745822191238e-02 4.198659735266119242e-05 2.183754550060257316e-04 5.317753311828710139e-05 1.924839598359540105e-04 0.000000000000000000e+00
1.706501096487045288e-02 7.061438373057171702e-05 1.510852162027731538e-04 8.384519605897367001e-05 1.256109826499596238e-04 9.861607395578175783e-06
2.171340957283973694e-02 1.617537927813827991e-04 5.399645888246595860e-04 2.913643038482405245e-05 5.315855378285050392e-04 1.448233706469181925e-05
3.004260733723640442e-02 2.562498557381331921e-04 9.494838304817676544e-04 0.000000000000000000e+00 9.494838304817676544e-04 7.271263893926516175e-05
3.481592237949371338e-02 1.541412493679672480e-04 3.443498862907290459e-04 2.265081566292792559e-04 1.960067602340131998e-04 1.755237099132500589e-05
4.038245975971221924e-02 2.474572684150189161e-04 1.345742493867874146e-03 4.200013427180238068e-05 1.331290462985634804e-03 5.996472827973775566e-05
4.772937297821044922e-02 4.722426820080727339e-04 2.267696196213364601e-03 0.000000000000000000e+00 2.267696196213364601e-03 1.108090436900965869e-04
3.481382131576538086e-02 1.700291031738743186e-04 1.192443771287798882e-03 2.549507480580359697e-04 1.010083593428134918e-03 6.115299765951931477e-05
6.245931237936019897e-02 6.310992757789790630e-04 2.670688088983297348e-03 1.452796714147552848e-04 2.590728923678398132e-03 2.663545310497283936e-04
8.217752724885940552e-02 7.673361687920987606e-04 3.364055883139371872e-03 1.907043915707617998e-04 3.250881331041455269e-03 3.322447591926902533e-04
