# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
1.992963807424530387e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.095370291499421000e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.433822130318731070e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.061996831092983484e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.471836728043854237e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.194820791482925415e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.928324535489082336e-04 0.000000000000000000e+00 4.643710326490690932e-06 4.643710326490690932e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.184054702520370483e-04 3.875852598866913468e-06 6.953900083317421377e-06 6.953900083317421377e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.391528174281120300e-03 1.134947706304956228e-05 6.548584678967017680e-06 6.548584678967017680e-06 0.000000000000000000e+00 5.769538802269380540e-06
4.863885231316089630e-03 1.481655272073112428e-05 1.454061020922381431e-05 0.000000000000000000e+00 1.454061020922381431e-05 5.536557182495016605e-06
6.076868623495101929e-03 2.861615939764305949e-05 8.565659663872793317e-05 0.000000000000000000e+00 8.565659663872793317e-05 1.182948835776187479e-05
8.907754905521869659e-03 8.534416701877489686e-05 1.053169398801401258e-04 0.000000000000000000e+00 1.053169398801401258e-04 2.039016544586047530e-05
1.170722022652626038e-02 1.317647838732227683e-04 2.304164518136531115e-04 0.000000000000000000e+00 2.304164518136531115e-04 2.296762249898165464e-05
1.389903947710990906e-02 1.071897168003488332e-05 5.691792102879844606e-05 4.000330955022946000e-05 4.981604797649197280e-05 0.000000000000000000e+00
1.915118098258972168e-02 2.229019883088767529e-04 5.456982180476188660e-04 0.000000000000000000e+00 5.456982180476188660e-04 5.601158045465126634e-05
2.425334602594375610e-02 1.267152401851490140e-04 3.825369058176875114e-04 0.000000000000000000e+00 3.825369058176875114e-04 1.825508115871343762e-05
3.905110061168670654e-02 1.938574423547834158e-04 6.153946160338819027e-04 6.541076345456531271e-06 6.153946160338819027e-04 9.516599675407633185e-06
4.315803572535514832e-02 3.433599194977432489e-04 9.460153523832559586e-04 6.078628575778566301e-05 9.238253114745020866e-04 7.265761814778670669e-05
4.449209570884704590e-02 9.696927008917555213e-05 7.533192401751875877e-04 7.225945591926574707e-05 7.533192401751875877e-04 2.863543704734183848e-05
6.273461878299713135e-02 6.346541340462863445e-04 1.508039771579205990e-03 5.041846816311590374e-05 1.499774283729493618e-03 1.330907252850010991e-04
7.238174974918365479e-02 5.530383205041289330e-04 2.905356232076883316e-03 4.351744792074896395e-05 2.898315899074077606e-03 1.357491128146648407e-04
1.275962889194488525e-01 1.471618190407752991e-03 4.158550873398780823e-03 2.323615990462712944e-05 4.152343608438968658e-03 2.109233464580029249e-04
1.864580214023590088e-01 3.516226541250944138e-03 1.289208605885505676e-02 2.206572389695793390e-04 1.274979114532470703e-02 1.197438919916749001e-03
2.343654483556747437e-01 5.299159325659275055e-03 1.451208256185054779e-02 3.454978286754339933e-05 1.449467241764068604e-02 9.153311839327216148e-04
3.344176411628723145e-01 9.366214275360107422e-03 2.445551007986068726e-02 1.765314518706873059e-04 2.433737926185131073e-02 3.140190616250038147e-03
