Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.045234701687976,1.8334729522766138,1.6589375136732214
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.1160526041630745,1.8931424132939254,1.6992633573393041
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.1922361971659163,1.9525740358968662,1.742314317174567
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.2563680171151566,1.987455537667113,1.785661950452125
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.3513974001800806,2.078903608536086,1.832346784053495
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.480471817367575,2.12054751597882,1.8790305766954178
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.5941049674232333,2.2030636551349683,1.9299661103661179
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.715185011240324,2.283707866065066,1.984726129043825
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.82567869266484,2.359677452899586,2.0352221465037155
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.9350942003424847,2.4312078556823384,2.087658281047848
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,3.103073826249011,2.504923174049887,2.1489805080772597
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.2829887028110787,2.6056521395489067,2.2209936199481284
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.4531305316082372,2.6925353117756576,2.294881152795938
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.6522503292414816,2.8285616964737517,2.3777100646418607
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.8517936672495856,2.9710792711062655,2.4692973779476084
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,4.044909731274254,3.1128565486910187,2.5545982214928515
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.240183313872045,3.2634872113525892,2.6375374750401197
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,4.422466893654971,3.378217264617964,2.7191604931981748
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,4.680547805426067,3.5029217413351224,2.8175651655822174
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,5.101421242181017,3.6476282288367083,2.9250210960170784
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,5.407999283492331,3.794677924380384,3.054759110394043
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,5.662532995829025,3.95696646676622,3.188860132798419
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,5.9366975117705065,4.192679924817015,3.3126852661940704
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,6.182452422733774,4.424852988185307,3.4424528900841853
