SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1.4260924970211808
36,0.6296157675006637,1.4567660707695425
37,0.6735067612001536,1.4872785173076226
38,0.7204501377792731,1.5287504056765888
39,0.7758651800373145,1.7876637434742872
40,0.8299211591567458,1.8343148164548326
41,0.8877297039012763,1.8735994838986398
42,0.9559611038451133,1.9262642978106885
43,1.0225083933455177,1.986951527211247
44,1.0936628506455037,2.0610818800354163
45,1.1776285666554693,2.130701787584375
46,1.259501882076255,2.1933006578997127
47,1.347020121131645,2.2510147943682086
48,1.4502627846921008,2.3147517163309446
49,1.550895775549458,2.3717907487707732
50,1.658424075455636,3.2018393032881667
51,1.7852109411306938,3.4338658359322998
52,1.9087251005943775,3.6200377754232904
53,2.0542946412802117,3.846956698328881
54,2.1960331217841973,4.074266882318897
55,2.3473074604764466,4.335956230909959
56,2.492093805618768,4.586158761499542
57,2.645527836580647,4.786756443575946
58,2.789547102003453,4.926462109485569
59,2.9410991694788162,5.09780453924466
60,3.1005271216365293,5.351598542870634
61,3.24676259845616,5.511430035794278
62,3.399534921540906,5.663077204390248
63,3.5358684189171163,6.472434255907975
64,3.701422795540636,6.592181586706164
65,3.8490727526664066,6.7432123851006365
66,4.002189339946645,6.973427548649003
67,4.134073017989484,7.441290049769555
68,4.297609020790753,8.086200871463753
69,4.438387551251412,8.436731498343855
70,4.612848329419118,8.712183768231188
71,4.762936382575863,8.901266493666482
72,4.917388364118559,9.054875774070545
73,5.04414557229201,9.174657943184467
74,5.206651492909871,9.349188972123608
75,5.373737289661653,9.535749939473657
76,5.510751380834336,9.716194549186561
77,5.65077692188168,9.84939572289012
78,5.830093858735267,10.023028101941286
79,5.9770131818759085,10.163848147309409
80,6.127044501216197,10.319333337022368
81,6.280214482862782,10.479635147208457
82,6.436547553740773,10.672553660535373
83,6.596065774621037,10.812448257311104
84,6.758788717127001,10.93349264540287
85,6.882944328993475,11.014652521717057
86,7.051314723485368,11.162203508343532
87,7.222929885887396,11.277947112702444
88,7.353776306456494,11.361236592727302
89,7.531090252205096,11.485136829419329
90,7.666216917034915,11.619654712799708
91,7.849241734747805,11.78669639714561
92,7.988651455432529,11.903004560877493
93,8.177382403083039,12.045864880941581
94,8.321065170061159,12.175962764674132
95,8.46657293854438,12.339149902035333
96,8.613900426061454,12.481179462262618
97,8.813156671342265,12.659949152949725
98,8.96470378407691,12.834237206968854
99,9.118045505078774,12.988947914124285
100,9.27317206867788,13.162229230147641
101,9.43007269490069,13.366783740930597
102,9.58873560276994,13.571438300210028
103,9.749148026266017,13.820017722602344
104,9.911296232903506,14.085792087036058
105,10.075165544860939,14.263139659808987
106,10.240740362585964,14.564910937300132
107,10.408004190783336,15.262335606871522
108,10.576939666678843,16.322981876442775
109,10.747528590438506,16.76044214069714
110,10.862163768931895,17.029840583257613
111,11.035465825156916,17.352630977909875
112,11.210368956667406,17.641437042206107
113,11.386852185757396,17.89513859030187
114,11.564893863921924,18.130976122036028
115,11.684443143597386,18.26856424365197
116,11.865032433823059,18.439400624542735
117,12.047119470537792,18.595260102827318
118,12.169331196658252,18.70706965737844
119,12.353861440878127,18.921816608739736
120,12.539825033771278,19.140093842762333
121,12.664584768785309,19.298275875429376
122,12.852881684242274,19.67668430121997
123,13.042544673427637,20.67769094741067
124,13.169732865216234,21.000681439055878
125,13.361615184557813,21.285215789868715
126,13.49025876910861,21.435276028518373
127,13.684287694692006,21.676828830613644
