SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1.6961647036751035
36,0.6296157675006637,1.7394278621115287
37,0.6735067612001536,1.7866174773895032
38,0.7204501377792731,1.835645037145124
39,0.7758651800373145,1.8899801919709687
40,0.8299211591567458,1.9391797100799035
41,0.8877297039012763,1.9905483599885188
42,0.9559611038451133,2.0567349068571232
43,1.0225083933455177,2.121454224659125
44,1.0936628506455037,2.22258270892144
45,1.1776285666554693,2.3547452095064703
46,1.259501882076255,2.503278815294746
47,1.347020121131645,2.65294019989373
48,1.4502627846921008,2.8084689375013596
49,1.550895775549458,2.988841190712345
50,1.658424075455636,3.2031528864494683
51,1.7852109411306938,3.442338469654945
52,1.9087251005943775,3.7084348651866916
53,2.0542946412802117,3.97171002711138
54,2.1960331217841973,4.198745524381164
55,2.3473074604764466,4.553986470206894
56,2.492093805618768,4.9384241578453025
57,2.645527836580647,5.344043541451591
58,2.789547102003453,5.691946108718943
59,2.9410991694788162,5.93156449100069
60,3.1005271216365293,6.15367170652896
61,3.24676259845616,6.360784600293193
62,3.399534921540906,6.441587160548541
63,3.5358684189171163,6.472690183535117
64,3.701422795540636,6.592249923402417
65,3.8490727526664066,6.743294121149097
66,4.002189339946645,6.973369931434515
67,4.134073017989484,7.4415017595344155
68,4.297609020790753,8.086791336250982
69,4.438387551251412,8.436713632540911
70,4.612848329419118,8.712183768231188
71,4.762936382575863,8.90129418566104
72,4.917388364118559,9.054894533163635
73,5.04414557229201,9.174657943184467
74,5.206651492909871,9.34919790502508
75,5.373737289661653,9.535719567608655
76,5.510751380834336,9.716182043124503
77,5.65077692188168,9.849359097994089
78,5.830093858735267,10.023067406707757
79,5.9770131818759085,10.163842787568525
80,6.127044501216197,10.319329763861779
81,6.280214482862782,10.479593162571543
82,6.436547553740773,10.67254830079449
83,6.596065774621037,10.812468802984489
84,6.758788717127001,10.933284508798597
85,6.882944328993475,11.014184437679981
86,7.051314723485368,11.162221374146473
87,7.222929885887396,11.27725927928918
88,7.353776306456494,11.360675606514926
89,7.531090252205096,11.48536640498713
90,7.666216917034915,11.619459975547642
91,7.849241734747805,11.786353373729126
92,7.988651455432529,11.902994734685876
93,8.177382403083039,12.04596671601835
94,8.321065170061159,12.175735868976771
95,8.46657293854438,12.339994061224337
96,8.613900426061454,12.480821252913634
97,8.813156671342265,12.66029485623665
98,8.96470378407691,12.834197902202382
99,9.118045505078774,12.989727756422697
100,9.27317206867788,13.16166020432394
101,9.43007269490069,13.367198227558848
102,9.58873560276994,13.570418162862044
103,9.749148026266017,13.81903956989128
104,9.911296232903506,14.086181561540188
105,10.075165544860939,14.263334397061056
106,10.240740362585964,14.564991333413372
107,10.408004190783336,15.26228736920358
108,10.576939666678843,16.326826597235865
109,10.747528590438506,16.760499311266553
110,10.862163768931895,17.02968157761143
111,11.035465825156916,17.352704227701935
112,11.210368956667406,17.64134056687022
113,11.386852185757396,17.895213626674224
114,11.564893863921924,18.131031506025145
115,11.684443143597386,18.26861962764109
116,11.865032433823059,18.439482807236267
117,12.047119470537792,18.59525474308644
118,12.169331196658252,18.70714112059021
119,12.353861440878127,18.921780877133852
120,12.539825033771278,19.14004739167468
121,12.664584768785309,19.29833661915938
122,12.852881684242274,19.676644996453497
123,13.042544673427637,20.677698093731845
124,13.169732865216234,21.00071181092088
125,13.361615184557813,21.285160405879598
126,13.49025876910861,21.43530640038337
127,13.684287694692006,21.67683240377423
