SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1196.6739027490676
36,0.6296157675006637,1068.1301962840048
37,0.6735067612001536,952.8684114943261
38,0.7204501377792731,855.8220273989775
39,0.7758651800373145,862.7393007199332
40,0.8299211591567458,773.5241442862446
41,0.8877297039012763,690.3717441970658
42,0.9559611038451133,611.8838636542308
43,1.0225083933455177,551.5014357323985
44,1.0936628506455037,499.8743704909351
45,1.1776285666554693,445.4871385434049
46,1.259501882076255,400.69776393878175
47,1.347020121131645,359.3381680012368
48,1.4502627846921008,318.5490320680556
49,1.550895775549458,285.2032668075949
50,1.658424075455636,336.42162665886207
51,1.7852109411306938,311.03880370726404
52,1.9087251005943775,286.5171367390538
53,2.0542946412802117,262.48329723010545
54,2.1960331217841973,242.9070382962475
55,2.3473074604764466,225.88207291212146
56,2.492093805618768,211.59801285121222
57,2.645527836580647,195.6002725383017
58,2.789547102003453,180.7125323956502
59,2.9410991694788162,167.8654444543646
60,3.1005271216365293,158.19277767822445
61,3.24676259845616,148.23535531054122
62,3.399534921540906,138.58759472472093
63,3.5358684189171163,146.07748153754932
64,3.701422795540636,135.37209867251093
65,3.8490727526664066,127.70579014121766
66,4.002189339946645,121.79621526577529
67,4.134073017989484,121.48953169228763
68,4.297609020790753,121.75278399310598
69,4.438387551251412,118.74401458005194
70,4.612848329419118,113.08585281413906
71,4.762936382575863,108.00308939092889
72,4.917388364118559,102.69989427363511
73,5.04414557229201,98.59159247916394
74,5.206651492909871,93.91329172304786
75,5.373737289661653,89.53876581007567
76,5.510751380834336,86.44003860668737
77,5.65077692188168,83.0215498626023
78,5.830093858735267,78.97385227044981
79,5.9770131818759085,75.87610744754066
80,6.127044501216197,72.98960549891221
81,6.280214482862782,70.22925117972225
82,6.436547553740773,67.76457549452104
83,6.596065774621037,65.04604828237497
84,6.758788717127001,62.31868665436472
85,6.882944328993475,60.290939447592486
86,7.051314723485368,57.88868527087371
87,7.222929885887396,55.41614406432791
88,7.353776306456494,53.61097787611982
89,7.531090252205096,51.34838615615506
90,7.666216917034915,49.889106147050214
91,7.849241734747805,47.94762467309854
92,7.988651455432529,46.50005590318166
93,8.177382403083039,44.585882006442226
94,8.321065170061159,43.27973184813217
95,8.46657293854438,42.12000026859695
96,8.613900426061454,40.914818389580816
97,8.813156671342265,39.32053890522402
98,8.96470378407691,38.28066175754477
99,9.118045505078774,37.205335510674786
100,9.27317206867788,36.206169070849754
101,9.43007269490069,35.310341818193436
102,9.58873560276994,34.42886863402505
103,9.749148026266017,33.66877768283811
104,9.911296232903506,32.95504421895821
105,10.075165544860939,32.04628086579881
106,10.240740362585964,31.426224475113862
107,10.408004190783336,31.62476078506361
108,10.576939666678843,32.480867765531514
109,10.747528590438506,32.028416770585174
110,10.862163768931895,31.676838655138624
111,11.035465825156916,30.99691384160747
112,11.210368956667406,30.262789648147432
113,11.386852185757396,29.480302881665132
114,11.564893863921924,28.684014670390734
115,11.684443143597386,28.13224667182168
116,11.865032433823059,27.26896629568165
117,12.047119470537792,26.40863824344635
118,12.169331196658252,25.860133549609618
119,12.353861440878127,25.11942558225634
120,12.539825033771278,24.40129148240376
121,12.664584768785309,23.94795925122427
122,12.852881684242274,23.448971172314806
123,13.042544673427637,23.664415931954316
124,13.169732865216234,23.394210165186298
125,13.361615184557813,22.77062401854843
126,13.49025876910861,22.320668907151074
127,13.684287694692006,21.676828830613672
