Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.15765617494773,1.8974606794963709,1.7012277634773012
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.2437051358064055,1.9566176886696078,1.7400900181613885
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.3854765907844953,2.018433691342676,1.7779583878982441
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.441837908704327,2.0732274648653726,1.8168797459464694
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.561696516730699,2.140693229132938,1.8640693292173056
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.668420298459193,2.2097455155293106,1.9102196879738988
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.8342504081683444,2.215463830549127,1.9035629836368688
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.949256648794107,2.291522756687199,1.9675523800929302
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,3.0539624655752964,2.3640590760577926,2.0324610594025465
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,3.1701386144991655,2.4514239210396993,2.0994003036061026
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,3.298501210605044,2.5448318603887783,2.1678938159256735
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.447717022005914,2.6511488294402437,2.240571291247829
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.5773024201617845,2.747364860992617,2.3098915566923646
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.726471388387553,2.8851970188620104,2.3965107175457145
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.922942985188513,3.0323056743487484,2.485583998125633
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,4.125994486651769,3.1723001631467844,2.5694566453100673
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.331895224240448,3.310045180218979,2.6508608306600028
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,4.536750968664616,3.4606888340544457,2.723595674413884
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,4.820863413558045,3.627195310807419,2.8146696790502697
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,5.183953061309309,3.8165538620330035,2.9165370452025283
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,5.520094220785663,4.025940406390798,3.0150902278009593
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,5.841963826248398,4.195832982653254,3.106385609813001
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,6.133146077343707,4.349961868648224,3.1944142297571205
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,6.481812321122063,4.516676204183504,3.2864352761656397
