# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
1.069297941285185516e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250286441063508391e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.249248161911964417e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.772053460124880075e-04 6.785885034332750365e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.405695071909576654e-04 6.501674306491622701e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.541841383092105389e-04 6.333424153126543388e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.579450178425759077e-04 6.185598522279178724e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040191156789660454e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.613581161014735699e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.315312343649566174e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.353055402636528015e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.899957519024610519e-03 5.544411578739527613e-06 7.597976491524605080e-06 7.597976491524605080e-06 7.597976491524605080e-06 0.000000000000000000e+00
3.442932385951280594e-03 3.841931174974888563e-06 1.009688276099041104e-05 0.000000000000000000e+00 1.009688276099041104e-05 0.000000000000000000e+00
1.047076471149921417e-02 2.485168806742876768e-05 1.277232149732299149e-05 1.277232149732299149e-05 7.284574621735373512e-06 0.000000000000000000e+00
1.458718441426753998e-02 3.823083170573227108e-05 1.535105184302665293e-05 1.535105184302665293e-05 1.535105184302665293e-05 0.000000000000000000e+00
2.098476886749267578e-02 1.158433151431381702e-04 7.211933552753180265e-05 0.000000000000000000e+00 7.211933552753180265e-05 5.972897270112298429e-06
2.473111823201179504e-02 2.128624619217589498e-04 1.993097394006326795e-04 0.000000000000000000e+00 1.993097394006326795e-04 1.387469364999560639e-05
3.650354593992233276e-02 2.888733288273215294e-04 2.854821213986724615e-04 0.000000000000000000e+00 2.854821213986724615e-04 2.105871317326091230e-05
5.669071525335311890e-02 5.190271767787635326e-04 4.541296511888504028e-04 0.000000000000000000e+00 4.541296511888504028e-04 5.325277743395417929e-05
7.019612938165664673e-02 9.573934949003160000e-04 8.857705397531390190e-04 0.000000000000000000e+00 8.857705397531390190e-04 7.339690637309104204e-05
8.084715902805328369e-02 1.379405613988637924e-03 1.606357982382178307e-03 0.000000000000000000e+00 1.606357982382178307e-03 1.827211817726492882e-04
7.804438471794128418e-02 1.123215071856975555e-03 1.992786768823862076e-03 0.000000000000000000e+00 1.992786768823862076e-03 3.328150778543204069e-04
1.094233915209770203e-01 1.535839284770190716e-03 2.399612683802843094e-03 0.000000000000000000e+00 2.399612683802843094e-03 4.223754222039133310e-04
1.810725331306457520e-01 2.720603253692388535e-03 5.252355244010686874e-03 0.000000000000000000e+00 5.252355244010686874e-03 7.493000011891126633e-04
2.161847651004791260e-01 4.981901496648788452e-03 6.871033459901809692e-03 5.160590808372944593e-05 6.840870715677738190e-03 6.409373600035905838e-04
