SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,2.2662308754112637
36,0.6296157675006637,2.3605136306313277
37,0.6735067612001536,2.4652970115304758
38,0.7204501377792731,2.581784279936845
39,0.7758651800373145,2.6998356993907744
40,0.8299211591567458,2.815426327811997
41,0.8877297039012763,2.9439390681785396
42,0.9559611038451133,3.1057036409804932
43,1.0225083933455177,3.2646181715681437
44,1.0936628506455037,3.4610319059180985
45,1.1776285666554693,3.737789049387797
46,1.259501882076255,4.05236072804172
47,1.347020121131645,4.301676668160316
48,1.4502627846921008,4.557895507890575
49,1.550895775549458,4.821346871296777
50,1.658424075455636,5.089341955036172
51,1.7852109411306938,5.334717145670861
52,1.9087251005943775,5.545268759856328
53,2.0542946412802117,5.801964616525136
54,2.1960331217841973,6.005627623741291
55,2.3473074604764466,6.263396321876759
56,2.492093805618768,6.427170350864599
57,2.645527836580647,6.5724957050895885
58,2.789547102003453,6.792393814084095
59,2.9410991694788162,6.932590342929548
60,3.1005271216365293,7.056704075966727
61,3.24676259845616,7.155890547449262
62,3.399534921540906,7.261002212477469
63,3.5358684189171163,7.348974766098461
64,3.701422795540636,7.48112230407353
65,3.8490727526664066,7.684675883246665
66,4.002189339946645,7.9112732216993
67,4.134073017989484,8.077170601366786
68,4.297609020790753,8.347259557210963
69,4.438387551251412,8.513895687830091
70,4.612848329419118,8.640117585614416
71,4.762936382575863,8.728427356265936
72,4.917388364118559,8.822340736010178
73,5.04414557229201,8.90294498585287
74,5.206651492909871,9.013497681167022
75,5.373737289661653,9.107625450546566
76,5.510751380834336,9.175898723198785
77,5.65077692188168,9.240129857935395
78,5.830093858735267,9.321553254842973
79,5.9770131818759085,9.381262554855
80,6.127044501216197,9.437303112232916
81,6.280214482862782,9.496374603079921
82,6.436547553740773,9.566028902299543
83,6.596065774621037,9.629138957901555
84,6.758788717127001,9.692424098372395
85,6.882944328993475,9.756615035052397
86,7.051314723485368,9.878288299407716
87,7.222929885887396,10.134115878053546
88,7.353776306456494,10.272209601892742
89,7.531090252205096,10.442351003049067
90,7.666216917034915,10.613826979685149
91,7.849241734747805,10.835178025103897
92,7.988651455432529,10.986606784258912
93,8.177382403083039,11.201374281293589
94,8.321065170061159,11.393043081704713
95,8.46657293854438,11.546808687884518
96,8.613900426061454,11.688873979717687
97,8.813156671342265,11.892257387117809
98,8.96470378407691,12.083273192431413
99,9.118045505078774,12.357551679065464
100,9.27317206867788,12.704751226987055
101,9.43007269490069,13.08378495588062
102,9.58873560276994,13.45875064144432
103,9.749148026266017,13.934439257543561
104,9.911296232903506,14.444567781973833
105,10.075165544860939,15.091781505667246
106,10.240740362585964,15.996446809493895
107,10.408004190783336,17.82189951772195
108,10.576939666678843,18.928639558883233
109,10.747528590438506,19.619567329214807
110,10.862163768931895,19.964936525625
111,11.035465825156916,20.475080235987782
112,11.210368956667406,20.860161539177174
113,11.386852185757396,21.26218498329635
114,11.564893863921924,21.581868514817003
115,11.684443143597386,21.772730674225308
116,11.865032433823059,22.0280187056223
117,12.047119470537792,22.3663773609581
118,12.169331196658252,22.50132134373866
119,12.353861440878127,22.674510650876865
120,12.539825033771278,22.81126979923629
121,12.664584768785309,22.86524238992369
122,12.852881684242274,22.99429601747429
123,13.042544673427637,23.122081173016035
124,13.169732865216234,23.207410034446703
125,13.361615184557813,23.34560023362179
126,13.49025876910861,23.4218175355521
127,13.684287694692006,23.518060615999957
