Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,46.05612998522895
0.51144273747843,33,53.02806499261447
0.5471208106629557,34,56.57311669128507
0.5891997750159086,35,59.4682422451994
0.6303016906900535,36,61.44756277695716
0.6741780982620621,37,63.870014771048744
0.7211528104403899,38,66.39586410635155
0.7766504355647659,39,72.40768094534712
0.8307696690240871,40,76.77991137370752
0.8886787464488208,41,80.45790251107827
0.9569792349999162,42,85.77548005908419
1.0235859033603345,43,103.29394387001477
1.094853121042702,44,110.51698670605612
1.1789142813106497,45,115.80502215657312
1.260877564365467,46,121.80206794682421
1.3482981877900693,47,129.5864106351551
1.4517049514969056,48,141.9497784342688
1.5524152659289694,49,152.14180206794683
1.6600143869141089,50,160.5317577548006
1.7870610578518569,51,199.3943870014771
1.9103746631890275,52,214.31314623338255
2.0566279658005517,53,235.77548005908417
2.1979545826256524,54,243.89955686853764
2.3495344837482337,55,243.85524372230427
2.4942982026932317,56,247.2082717872969
2.648679024181495,57,258.6262924667651
2.7919964070004784,58,269.23190546528804
2.9444522970841254,59,288.4047267355982
3.103679461620113,60,302.3190546528803
3.2503461041698882,61,307.9911373707533
3.4035482502094134,62,313.8700147710487
3.5395210614408477,63,318.8330871491876
3.706074245251531,64,319.91137370753324
3.852039404050016,65,317.79911373707534
4.005330648859183,66,316.11521418020675
4.1380238212264,67,315.18463810930575
4.302863700119068,68,312.629246676514
4.444078540437953,69,310.930576070901
4.618010469172704,70,310.9010339734121
4.767519355776625,71,310.9010339734121
4.9218213133602315,72,310.63515509601183
5.048501545881991,73,311.1964549483013
5.210902319443069,74,312.3190546528803
5.378187481427072,75,313.24963072378137
5.516742183317032,76,313.95864106351553
5.657151746908872,77,314.32791728212703
5.835657267816712,78,315.55391432791725
5.984925889355136,79,316.64697193500734
6.1314743443417274,80,316.98670605612995
6.288280009550495,81,316.9719350073855
6.441930961431011,82,317.0162481536189
6.60150134785066,83,317.725258493353
6.767286363666197,84,318.7592319054653
6.891938257577819,85,318.93648449039875
7.058261067482293,86,318.87740029542095
7.230838364822614,87,318.87740029542095
7.363097920077097,88,319.77843426883305
7.541245459552444,89,326.64697193500734
7.6760992541526205,90,327.4002954209749
7.859537305692069,91,327.1935007385524
7.9965535098945315,92,326.64697193500734
8.184930564043999,93,325.7754800590842
8.33063774295648,94,324.903988183161
8.473061122257839,95,324.0768094534712
8.619165545014738,96,323.17577548005903
8.822454757224136,97,320.66469719350073
8.977680498782219,98,318.31610044313146
9.128933347146273,99,316.1595273264401
9.28399281865738,100,313.8847858197932
9.442976215473088,101,311.66912850812406
9.597321544370372,102,309.63072378138844
9.755404100736131,103,307.5036927621861
9.917333999546388,104,305.6129985228951
10.083224987834548,105,303.63367799113735
10.253194588767297,106,302.05317577548004
10.417575859721632,107,300.5169867060561
10.585809115748917,108,299.39438700147707
10.758003408639935,109,297.9320531757754
10.871586753389128,110,296.57311669128507
11.050552250154956,111,294.2983751846381
11.222886201331546,112,291.6543574593796
11.399102192939777,113,289.0103397341211
11.579305643595353,114,286.61742983751844
11.69400588091851,115,284.903988183161
11.880922573432047,116,282.58493353028064
12.060042487650401,117,280.2215657311669
12.181593952274879,118,278.75923190546524
12.367202557614284,119,276.42540620384045
12.55684042003699,120,274.35745937961593
12.672601171018869,121,273.42688330871493
12.868907973792403,122,275.83456425406206
13.056016187829684,123,275.36189069423926
13.178327328662581,124,274.32791728212703
13.371812419226801,125,272.45199409158045
13.498307651451075,126,271.1964549483013
13.698436884332015,127,269.2023633677991
