SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,4.360065685334941
51,1.7852109411306938,4.611668001585018
52,1.9087251005943775,4.924151167875039
53,2.0542946412802117,5.407666345598036
54,2.1960331217841973,5.731253555061503
55,2.3473074604764466,5.963883728522537
56,2.492093805618768,6.17095776416537
57,2.645527836580647,6.371245027915659
58,2.789547102003453,6.544211905807236
59,2.9410991694788162,6.699196853037824
60,3.1005271216365293,6.864972298600226
61,3.24676259845616,6.989387070416979
62,3.399534921540906,7.0994301437022145
63,3.5358684189171163,7.210835931106838
64,3.701422795540636,7.42965360566844
65,3.8490727526664066,7.591244880181854
66,4.002189339946645,7.751121484257925
67,4.134073017989484,8.00774855758541
68,4.297609020790753,8.394056348146755
69,4.438387551251412,8.569524438450195
70,4.612848329419118,8.691073535475073
71,4.762936382575863,8.799788732956651
72,4.917388364118559,8.90198916539548
73,5.04414557229201,8.976980873243983
74,5.206651492909871,9.042822610115811
75,5.373737289661653,9.132286511637378
76,5.510751380834336,9.195058903563794
77,5.65077692188168,9.263369694402181
78,5.830093858735267,9.353651849698487
79,5.9770131818759085,9.425193670998915
80,6.127044501216197,9.503774618658442
81,6.280214482862782,9.614875794122913
82,6.436547553740773,9.714550895315908
83,6.596065774621037,9.81599917745088
84,6.758788717127001,9.897916563809801
85,6.882944328993475,9.956938030408567
86,7.051314723485368,10.032797122989901
87,7.222929885887396,10.145889442192239
88,7.353776306456494,10.275653235409786
89,7.531090252205096,10.617115180716597
90,7.666216917034915,10.830621352063579
91,7.849241734747805,11.009539328915091
92,7.988651455432529,11.126158357618161
93,8.177382403083039,11.287449933287231
94,8.321065170061159,11.41770235621523
95,8.46657293854438,11.62201925181906
96,8.613900426061454,11.871848387127155
97,8.813156671342265,12.150512035093294
98,8.96470378407691,12.355110317093455
99,9.118045505078774,12.599003539374118
100,9.27317206867788,12.89984847498273
101,9.43007269490069,13.239218334765047
102,9.58873560276994,13.608906462139718
103,9.749148026266017,14.061188196514667
104,9.911296232903506,14.727839020518676
105,10.075165544860939,15.407820413387773
106,10.240740362585964,16.497796971648686
107,10.408004190783336,17.813089890291312
108,10.576939666678843,18.717228152931188
109,10.747528590438506,19.34992412515403
110,10.862163768931895,19.68405215835319
111,11.035465825156916,20.11680478353238
112,11.210368956667406,20.506518689424595
113,11.386852185757396,20.86923558049136
114,11.564893863921924,21.158159559087
115,11.684443143597386,21.356982720286204
116,11.865032433823059,21.653537183318328
117,12.047119470537792,21.89424493293445
118,12.169331196658252,22.090046986856194
119,12.353861440878127,22.288230552310075
120,12.539825033771278,22.512948408293216
121,12.664584768785309,22.634816409900612
122,12.852881684242274,22.807498328235265
123,13.042544673427637,22.964515510550495
124,13.169732865216234,23.067067006017126
125,13.361615184557813,23.192824392924965
126,13.49025876910861,23.269649132155305
127,13.684287694692006,23.37135557514278
