# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
3.669990897178649902e-01 1.431040931493043900e-02 2.785631641745567322e-02 3.363008727319538593e-04 2.765256166458129883e-02 5.579815711826086044e-03
5.268982052803039551e-01 1.168123353272676468e-02 2.945872209966182709e-02 6.302701658569276333e-04 2.902650646865367889e-02 4.797981586307287216e-03
7.372449636459350586e-01 1.941566914319992065e-02 4.303250461816787720e-02 6.421795696951448917e-04 4.259148985147476196e-02 6.623753346502780914e-03
8.729906678199768066e-01 4.189735651016235352e-02 6.006965413689613342e-02 6.992089911364018917e-04 5.858643725514411926e-02 1.220595277845859528e-02
9.295248389244079590e-01 5.684239044785499573e-02 7.922972738742828369e-02 5.673327832482755184e-04 7.826814055442810059e-02 2.136787399649620056e-02
1.162465095520019531e+00 7.172837853431701660e-02 1.071473658084869385e-01 1.473866403102874756e-03 1.058475002646446228e-01 3.045441024005413055e-02
1.216559410095214844e+00 8.554744720458984375e-02 1.317095756530761719e-01 1.503085251897573471e-03 1.307298541069030762e-01 4.190279543399810791e-02
1.379216313362121582e+00 1.038643568754196167e-01 1.661723256111145020e-01 1.835142611525952816e-03 1.648505777120590210e-01 5.302760004997253418e-02
1.544856309890747070e+00 1.338755190372467041e-01 1.670819818973541260e-01 3.473140299320220947e-03 1.644291132688522339e-01 6.633740663528442383e-02
1.720163345336914062e+00 1.597298979759216309e-01 1.545028090476989746e-01 4.437927622348070145e-03 1.503554880619049072e-01 7.281471788883209229e-02
1.956929802894592285e+00 2.090412527322769165e-01 3.080811500549316406e-01 5.931065883487462997e-03 3.033314049243927002e-01 1.074590086936950684e-01
2.234487295150756836e+00 2.508842945098876953e-01 3.337210118770599365e-01 4.389382898807525635e-03 3.293927013874053955e-01 1.338341534137725830e-01
2.422986507415771484e+00 2.943930029869079590e-01 3.316112756729125977e-01 6.859436631202697754e-03 3.256264030933380127e-01 1.690259277820587158e-01
2.828593492507934570e+00 3.399331867694854736e-01 3.934524655342102051e-01 1.085524726659059525e-02 3.844821453094482422e-01 2.093867510557174683e-01
2.781925439834594727e+00 3.923273384571075439e-01 3.853748142719268799e-01 1.026612520217895508e-02 3.758955597877502441e-01 2.469865679740905762e-01
2.910308122634887695e+00 4.420621991157531738e-01 4.500877261161804199e-01 1.366932503879070282e-02 4.372303485870361328e-01 2.873134315013885498e-01
3.250062704086303711e+00 4.978830218315124512e-01 4.530286490917205811e-01 1.431787014007568359e-02 4.399934709072113037e-01 3.369423151016235352e-01
3.578315258026123047e+00 5.504854321479797363e-01 5.220516920089721680e-01 1.448561809957027435e-02 5.081003308296203613e-01 3.806539177894592285e-01
4.608628749847412109e+00 6.351081728935241699e-01 5.590197443962097168e-01 1.724582538008689880e-02 5.417627096176147461e-01 4.440624415874481201e-01
5.409921646118164062e+00 7.719067931175231934e-01 6.496120691299438477e-01 1.706412248313426971e-02 6.306993961334228516e-01 5.198440551757812500e-01
5.305785179138183594e+00 8.865896463394165039e-01 5.299796462059020996e-01 2.201566100120544434e-02 5.076681375503540039e-01 5.681245326995849609e-01
5.553575038909912109e+00 9.831739664077758789e-01 5.221831798553466797e-01 2.709195390343666077e-02 4.936216175556182861e-01 6.155065298080444336e-01
5.895184516906738281e+00 1.198003768920898438e+00 6.719094514846801758e-01 3.579461574554443359e-02 6.395736336708068848e-01 7.179939150810241699e-01
5.928336143493652344e+00 1.272265195846557617e+00 6.126459240913391113e-01 5.039688944816589355e-02 5.624680519104003906e-01 7.376561164855957031e-01
5.970133304595947266e+00 1.419027924537658691e+00 8.357054591178894043e-01 7.082466036081314087e-02 7.666960954666137695e-01 8.775899410247802734e-01
6.086181163787841797e+00 1.514995455741882324e+00 9.371107816696166992e-01 7.151214778423309326e-02 8.657809495925903320e-01 9.625397324562072754e-01
6.221993446350097656e+00 1.587479710578918457e+00 1.082404017448425293e+00 9.534047544002532959e-02 9.986537694931030273e-01 1.033529162406921387e+00
6.355816841125488281e+00 1.688260078430175781e+00 1.095032453536987305e+00 1.278475522994995117e-01 9.931172132492065430e-01 1.115280151367187500e+00
6.634473323822021484e+00 1.767555236816406250e+00 1.113680005073547363e+00 1.312174797058105469e-01 1.001111388206481934e+00 1.169732093811035156e+00
6.832067012786865234e+00 1.857386231422424316e+00 1.031019926071166992e+00 1.404052823781967163e-01 9.106416106224060059e-01 1.241722941398620605e+00
7.018554210662841797e+00 1.949470877647399902e+00 1.198966026306152344e+00 1.274881809949874878e-01 1.082197189331054688e+00 1.334003686904907227e+00
7.361571788787841797e+00 2.056097269058227539e+00 1.422603011131286621e+00 1.141289472579956055e-01 1.310194134712219238e+00 1.420192837715148926e+00
7.501132965087890625e+00 2.176518440246582031e+00 1.544774293899536133e+00 1.578528732061386108e-01 1.414053678512573242e+00 1.546151399612426758e+00
7.903120517730712891e+00 2.268474578857421875e+00 1.381631135940551758e+00 1.725378334522247314e-01 1.238810300827026367e+00 1.609092593193054199e+00
8.075345993041992188e+00 2.381331682205200195e+00 1.712884664535522461e+00 1.213372573256492615e-01 1.597761750221252441e+00 1.724307537078857422e+00
8.587838172912597656e+00 2.488737583160400391e+00 1.488804578781127930e+00 1.359656155109405518e-01 1.354897260665893555e+00 1.765604972839355469e+00
8.936249732971191406e+00 2.591366767883300781e+00 1.692968606948852539e+00 1.495614647865295410e-01 1.561704039573669434e+00 1.853951573371887207e+00
9.131420135498046875e+00 2.698337793350219727e+00 1.569392681121826172e+00 1.588977575302124023e-01 1.427506685256958008e+00 1.952960133552551270e+00
9.333334922790527344e+00 2.813451528549194336e+00 1.412221431732177734e+00 1.342045813798904419e-01 1.283295273780822754e+00 2.018627405166625977e+00
9.164998054504394531e+00 2.925737619400024414e+00 1.694687247276306152e+00 1.544244140386581421e-01 1.554807782173156738e+00 2.171680450439453125e+00
9.676049232482910156e+00 3.039327859878540039e+00 1.442932605743408203e+00 1.656603515148162842e-01 1.280259728431701660e+00 2.177546262741088867e+00
9.590840339660644531e+00 3.130792617797851562e+00 1.675331950187683105e+00 1.770203113555908203e-01 1.507287025451660156e+00 2.281883478164672852e+00
9.651417732238769531e+00 3.248835563659667969e+00 1.597491502761840820e+00 1.557191759347915649e-01 1.452427864074707031e+00 2.328595876693725586e+00
9.748223304748535156e+00 3.400816202163696289e+00 1.668172836303710938e+00 8.022651076316833496e-02 1.562778592109680176e+00 2.559558153152465820e+00
1.002218914031982422e+01 3.524270772933959961e+00 1.482490777969360352e+00 8.712159097194671631e-02 1.365352392196655273e+00 2.640085458755493164e+00
1.098530769348144531e+01 3.637621641159057617e+00 1.125029563903808594e+00 1.081784814596176147e-01 9.968870878219604492e-01 2.747972726821899414e+00
1.126300239562988281e+01 3.722672224044799805e+00 9.348614811897277832e-01 1.098490729928016663e-01 8.022341132164001465e-01 2.754443407058715820e+00
1.198385238647460938e+01 3.857965946197509766e+00 9.096788763999938965e-01 9.799289703369140625e-02 7.777019739151000977e-01 2.841728687286376953e+00
1.216891574859619141e+01 3.965378999710083008e+00 9.101601839065551758e-01 5.476813018321990967e-02 8.113346099853515625e-01 2.862187623977661133e+00
1.303066825866699219e+01 4.315518379211425781e+00 8.471999168395996094e-01 5.398844182491302490e-02 7.272987365722656250e-01 2.856526851654052734e+00
1.409807014465332031e+01 4.479289054870605469e+00 7.913729548454284668e-01 6.495329737663269043e-02 6.668363213539123535e-01 2.826609373092651367e+00
1.433138561248779297e+01 4.619552612304687500e+00 6.161341667175292969e-01 2.945861779153347015e-02 5.281616449356079102e-01 2.958003997802734375e+00
1.512105846405029297e+01 4.801939010620117188e+00 5.836616158485412598e-01 3.342481330037117004e-02 4.954726696014404297e-01 2.988393068313598633e+00
1.564875316619873047e+01 5.100848674774169922e+00 6.105303764343261719e-01 2.599323913455009460e-02 5.484369397163391113e-01 3.059190511703491211e+00
1.578035640716552734e+01 5.189561843872070312e+00 5.412423610687255859e-01 3.205466270446777344e-02 4.637959003448486328e-01 3.146081686019897461e+00
1.679102897644042969e+01 5.445129871368408203e+00 5.516666769981384277e-01 4.110915958881378174e-02 4.619170427322387695e-01 3.117652177810668945e+00
1.676923370361328125e+01 5.743014812469482422e+00 1.057167291641235352e+00 6.543292850255966187e-02 9.466463327407836914e-01 3.263425350189208984e+00
1.672707557678222656e+01 5.923229217529296875e+00 1.296303153038024902e+00 9.858202934265136719e-02 1.168393611907958984e+00 3.420839548110961914e+00
1.703196525573730469e+01 6.141104221343994141e+00 1.639557242393493652e+00 1.376524269580841064e-01 1.478740215301513672e+00 3.684577703475952148e+00
1.696512222290039062e+01 6.419776916503906250e+00 2.420084238052368164e+00 1.280089020729064941e-01 2.263172864913940430e+00 4.025398254394531250e+00
1.619540214538574219e+01 6.729359626770019531e+00 2.846874475479125977e+00 1.304528117179870605e-01 2.675497055053710938e+00 4.456465721130371094e+00
1.574115753173828125e+01 6.995780944824218750e+00 2.728608608245849609e+00 1.581681221723556519e-01 2.533003807067871094e+00 4.750945568084716797e+00
1.556515693664550781e+01 7.286790370941162109e+00 2.328766584396362305e+00 1.862048655748367310e-01 2.100655555725097656e+00 4.923568248748779297e+00
1.591889667510986328e+01 7.481270313262939453e+00 2.088977575302124023e+00 2.045658230781555176e-01 1.859492301940917969e+00 4.980321407318115234e+00
1.569055175781250000e+01 7.807495594024658203e+00 2.290497064590454102e+00 1.525130718946456909e-01 2.122253417968750000e+00 5.203734874725341797e+00
1.511877250671386719e+01 8.068230628967285156e+00 2.159457921981811523e+00 9.885939210653305054e-02 1.993695616722106934e+00 5.446793556213378906e+00
1.461426067352294922e+01 8.264823913574218750e+00 2.051143407821655273e+00 9.891363233327865601e-02 1.887895464897155762e+00 5.686214447021484375e+00
1.420009326934814453e+01 8.527286529541015625e+00 1.535386443138122559e+00 1.315953880548477173e-01 1.325561642646789551e+00 5.852091789245605469e+00
1.423817157745361328e+01 8.608274459838867188e+00 1.350019812583923340e+00 1.325596272945404053e-01 1.140849471092224121e+00 5.821230411529541016e+00
1.431113338470458984e+01 8.765167236328125000e+00 1.245431900024414062e+00 1.869101375341415405e-01 9.967333078384399414e-01 5.919772624969482422e+00
1.412800312042236328e+01 8.977569580078125000e+00 1.652312755584716797e+00 2.321800589561462402e-01 1.394551396369934082e+00 6.117091655731201172e+00
1.396827220916748047e+01 9.068533897399902344e+00 1.669229745864868164e+00 2.526040673255920410e-01 1.379595637321472168e+00 6.156628131866455078e+00
1.389631557464599609e+01 9.156818389892578125e+00 1.689403653144836426e+00 2.393002212047576904e-01 1.391784787178039551e+00 6.280361175537109375e+00
1.391347789764404297e+01 9.314057350158691406e+00 1.821311712265014648e+00 3.310241401195526123e-01 1.477505922317504883e+00 6.418304443359375000e+00
1.382583045959472656e+01 9.441048622131347656e+00 1.854717135429382324e+00 3.101734519004821777e-01 1.516561985015869141e+00 6.512777328491210938e+00
1.397193336486816406e+01 9.651126861572265625e+00 2.009218454360961914e+00 3.649235069751739502e-01 1.632354974746704102e+00 6.648306369781494141e+00
1.413066196441650391e+01 9.826859474182128906e+00 2.159180879592895508e+00 3.652615845203399658e-01 1.790165781974792480e+00 6.749746799468994141e+00
1.421803665161132812e+01 1.006226444244384766e+01 2.694831132888793945e+00 4.187605082988739014e-01 2.287736177444458008e+00 6.960285663604736328e+00
1.435284614562988281e+01 1.028420352935791016e+01 2.583714485168457031e+00 4.426726102828979492e-01 2.156909465789794922e+00 7.125226497650146484e+00
1.443007659912109375e+01 1.044708442687988281e+01 2.606586217880249023e+00 4.462109506130218506e-01 2.164261102676391602e+00 7.274459362030029297e+00
1.443504238128662109e+01 1.073057556152343750e+01 2.907033443450927734e+00 4.388264119625091553e-01 2.477138042449951172e+00 7.497406482696533203e+00
1.439254856109619141e+01 1.089265823364257812e+01 2.889603614807128906e+00 4.889734387397766113e-01 2.409113883972167969e+00 7.651580333709716797e+00
1.447775650024414062e+01 1.112871837615966797e+01 2.805297851562500000e+00 4.292999505996704102e-01 2.362799167633056641e+00 7.866707324981689453e+00
1.446404170989990234e+01 1.126309108734130859e+01 2.773115873336791992e+00 4.540945291519165039e-01 2.294490337371826172e+00 7.974893569946289062e+00
1.447732353210449219e+01 1.144135761260986328e+01 2.664514303207397461e+00 4.426802694797515869e-01 2.176028966903686523e+00 8.146901130676269531e+00
1.439740085601806641e+01 1.154551887512207031e+01 2.517436027526855469e+00 5.760557651519775391e-01 1.921171903610229492e+00 8.260719299316406250e+00
1.420591449737548828e+01 1.166759872436523438e+01 2.242874622344970703e+00 6.730732917785644531e-01 1.558777093887329102e+00 8.367294311523437500e+00
1.405059051513671875e+01 1.173150444030761719e+01 2.172946214675903320e+00 6.996492147445678711e-01 1.475934028625488281e+00 8.429087638854980469e+00
# Unit: 10^10 Msun
