SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,2.9339266255648426
51,1.7852109411306938,3.0799978770626546
52,1.9087251005943775,3.2137423944981878
53,2.0542946412802117,3.394153729153109
54,2.1960331217841973,3.553494359140923
55,2.3473074604764466,3.713893984598118
56,2.492093805618768,3.833489902716372
57,2.645527836580647,4.015378515952049
58,2.789547102003453,4.21024618837992
59,2.9410991694788162,4.377761316503789
60,3.1005271216365293,4.554173614492708
61,3.24676259845616,4.58954611773732
62,3.399534921540906,4.742672574816878
63,3.5358684189171163,4.888186413262903
64,3.701422795540636,5.054961450499907
65,3.8490727526664066,5.270285913941294
66,4.002189339946645,5.377164506880451
67,4.134073017989484,5.560066111142935
68,4.297609020790753,5.824986936841103
69,4.438387551251412,6.04168885368931
70,4.612848329419118,6.232844458910939
71,4.762936382575863,6.359594291172189
72,4.917388364118559,6.493439973716881
73,5.04414557229201,6.687219618745592
74,5.206651492909871,6.835921609726598
75,5.373737289661653,6.980803892038629
76,5.510751380834336,7.106052103562621
77,5.65077692188168,7.208585286581237
78,5.830093858735267,7.376155798694225
79,5.9770131818759085,7.524667072228824
80,6.127044501216197,7.678588110894222
81,6.280214482862782,7.85821000038165
82,6.436547553740773,8.18360969555357
83,6.596065774621037,8.3681330680781
84,6.758788717127001,8.512529847195186
85,6.882944328993475,8.611122280729903
86,7.051314723485368,8.739425544556953
87,7.222929885887396,8.861196177538304
88,7.353776306456494,8.969403986216339
89,7.531090252205096,9.10087843006557
90,7.666216917034915,9.205960616518922
91,7.849241734747805,9.38243008507725
92,7.988651455432529,9.532456378701326
93,8.177382403083039,9.775643008475638
94,8.321065170061159,9.950426838526402
95,8.46657293854438,10.184819920092723
96,8.613900426061454,10.52816313444931
97,8.813156671342265,11.486403514847906
98,8.96470378407691,11.970762405114831
99,9.118045505078774,12.320229123429748
100,9.27317206867788,12.589742800419199
101,9.43007269490069,12.848787116884717
102,9.58873560276994,13.11909314223464
103,9.749148026266017,13.346146058662297
104,9.911296232903506,13.605373499607959
105,10.075165544860939,13.88550928973651
106,10.240740362585964,14.13827377646795
107,10.408004190783336,14.57677561703383
108,10.576939666678843,14.842838514185065
109,10.747528590438506,15.051765680238042
110,10.862163768931895,15.163325113547963
111,11.035465825156916,15.31270109194495
112,11.210368956667406,15.424169409659873
113,11.386852185757396,15.515790606886682
114,11.564893863921924,15.606972305361102
115,11.684443143597386,15.687825783154834
116,11.865032433823059,15.779484498567815
117,12.047119470537792,15.869079713741
118,12.169331196658252,15.93457217416532
119,12.353861440878127,16.05112867255809
120,12.539825033771278,16.34716502730489
121,12.664584768785309,16.458710167972466
122,12.852881684242274,16.573467580008987
123,13.042544673427637,16.654455051324785
124,13.169732865216234,16.70708413363095
125,13.361615184557813,16.780103456834677
126,13.49025876910861,16.828682361613918
127,13.684287694692006,16.894646479235888
