Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.01424111006334,1.7279650335624392,1.5797890874441838
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.0906005601527,1.7855405172122132,1.6247994799445304
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.1744605784749593,1.8504714036566925,1.6701119820087291
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.2537065440499244,1.9161357917656607,1.7178909796506925
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.35023803159637,2.0058098678733223,1.7729354115816571
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.450803302058564,2.0814630696574654,1.822557138768519
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.5596978745931227,2.1648811960103016,1.8739564777037838
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.7053840527502513,2.274357818417061,1.9323595074582975
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.8596663438979144,2.3677639589882156,1.9888959812627984
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,3.0271949090642134,2.467852159817927,2.0616979090699092
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,3.259987337577988,2.5761641734511187,2.1274446763962422
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.5821647417371043,2.7051685288630574,2.198718938384309
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.7987593858411897,2.8438219287867814,2.2711158173045094
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,4.051538821270406,2.9635859620040663,2.3550534666232794
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,4.289865575742286,3.0899073402105244,2.441560203856392
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,4.593881295375665,3.2358629790480933,2.5295555130982192
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.844597288941753,3.401967129138772,2.637206912584727
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,5.190522816617001,3.753784107331883,2.89042052930759
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,5.5600811164897,3.989515153433488,3.0394320235015124
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,5.925414552328228,4.175856154759763,3.1666946363143373
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,6.4895258306217665,4.385807115657208,3.3459811637304164
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,6.618355101859577,4.52006150423613,3.418571661107696
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,7.192034879386763,4.778705783259754,3.6055184934295426
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,7.847058611193678,5.265069351512299,3.8076304856188834
