SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,3.399596322696814
51,1.7852109411306938,3.5584458664262626
52,1.9087251005943775,3.701984193711992
53,2.0542946412802117,3.874215893812514
54,2.1960331217841973,4.0502279978155356
55,2.3473074604764466,4.183043270175555
56,2.492093805618768,4.293323958639918
57,2.645527836580647,4.424161933259344
58,2.789547102003453,4.539121675514181
59,2.9410991694788162,4.586067645904537
60,3.1005271216365293,4.656339208615798
61,3.24676259845616,4.738028805987213
62,3.399534921540906,4.823421091018328
63,3.5358684189171163,4.8795657166983775
64,3.701422795540636,4.937462977647028
65,3.8490727526664066,5.00184999151431
66,4.002189339946645,5.068074949859239
67,4.134073017989484,5.129677578338034
68,4.297609020790753,5.22931650128007
69,4.438387551251412,5.374950040605805
70,4.612848329419118,5.539669617214346
71,4.762936382575863,5.653253245997586
72,4.917388364118559,5.767679694034611
73,5.04414557229201,5.8434213189615996
74,5.206651492909871,5.937205618279586
75,5.373737289661653,6.0388673967597155
76,5.510751380834336,6.130847696625649
77,5.65077692188168,6.217135951674295
78,5.830093858735267,6.306884366107713
79,5.9770131818759085,6.3828350209291225
80,6.127044501216197,6.451772008160628
81,6.280214482862782,6.523696604289087
82,6.436547553740773,6.59045843001242
83,6.596065774621037,6.669824579711241
84,6.758788717127001,6.786634772505782
85,6.882944328993475,6.866816049463829
86,7.051314723485368,6.962789356287266
87,7.222929885887396,7.079524512709454
88,7.353776306456494,7.1591908078977005
89,7.531090252205096,7.274837490275654
90,7.666216917034915,7.364771709059668
91,7.849241734747805,7.493627026197615
92,7.988651455432529,7.588935725151622
93,8.177382403083039,7.717017453022192
94,8.321065170061159,7.837283785395836
95,8.46657293854438,7.969814991489078
96,8.613900426061454,8.14440676415822
97,8.813156671342265,8.40651506582827
98,8.96470378407691,8.648129504943695
99,9.118045505078774,9.04395976847306
100,9.27317206867788,9.622985975368374
101,9.43007269490069,9.932822769597632
102,9.58873560276994,10.197032089693643
103,9.749148026266017,10.400773706442745
104,9.911296232903506,10.641604730099164
105,10.075165544860939,10.816926320818489
106,10.240740362585964,10.98230916536124
107,10.408004190783336,11.143396177586622
108,10.576939666678843,11.407489369963514
109,10.747528590438506,11.78668835753429
110,10.862163768931895,11.964411112168992
111,11.035465825156916,12.210824305954608
112,11.210368956667406,12.505508219418715
113,11.386852185757396,12.866169649857016
114,11.564893863921924,13.46757992125819
115,11.684443143597386,13.735938574087452
116,11.865032433823059,14.038198481289063
117,12.047119470537792,14.283904189278172
118,12.169331196658252,14.426332156911075
119,12.353861440878127,14.682538490579274
120,12.539825033771278,14.99915625031511
121,12.664584768785309,15.125326337270904
122,12.852881684242274,15.280469396857523
123,13.042544673427637,15.392863163164838
124,13.169732865216234,15.456876335105562
125,13.361615184557813,15.543123498807452
126,13.49025876910861,15.600438781225265
127,13.684287694692006,15.672831014745725
