Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,43.53028064992614
0.51144273747843,33,45.14032496307237
0.5471208106629557,34,46.73559822747415
0.5891997750159086,35,48.92171344165435
0.6303016906900535,36,51.68389955686854
0.6741780982620621,37,58.7149187592319
0.7211528104403899,38,68.06499261447561
0.7766504355647659,39,75.83456425406204
0.8307696690240871,40,79.27621861152141
0.8886787464488208,41,82.09748892171343
0.9569792349999162,42,86.58788774002953
1.0235859033603345,43,91.74298375184637
1.094853121042702,44,95.76070901033972
1.1789142813106497,45,105.74593796159527
1.260877564365467,46,110.9010339734121
1.3482981877900693,47,114.88921713441654
1.4517049514969056,48,118.25701624815362
1.5524152659289694,49,120.08862629246676
1.6600143869141089,50,144.7415066469719
1.7870610578518569,51,159.08419497784342
1.9103746631890275,52,166.2333825701625
2.0566279658005517,53,168.12407680945344
2.1979545826256524,54,167.725258493353
2.3495344837482337,55,166.12998522895126
2.4942982026932317,56,130.23633677991137
2.648679024181495,57,177.22304283604134
2.7919964070004784,58,211.83161004431312
2.9444522970841254,59,218.40472673559825
3.103679461620113,60,220.41358936484488
3.2503461041698882,61,226.7799113737075
3.4035482502094134,62,236.66174298375182
3.5395210614408477,63,240.7090103397341
3.706074245251531,64,242.85081240768093
3.852039404050016,65,245.43574593796157
4.005330648859183,66,254.31314623338253
4.1380238212264,67,256.64697193500734
4.302863700119068,68,257.71048744460853
4.444078540437953,69,258.2570162481536
4.618010469172704,70,259.18759231905466
4.767519355776625,71,260.4135893648449
4.9218213133602315,72,260.384047267356
5.048501545881991,73,259.74889217134415
5.210902319443069,74,258.9512555391433
5.378187481427072,75,258.6115214180207
5.516742183317032,76,259.1285081240768
5.657151746908872,77,258.9807976366322
5.835657267816712,78,258.38995568685374
5.984925889355136,79,257.7991137370753
6.1314743443417274,80,257.35598227474145
6.288280009550495,81,256.8833087149187
6.441930961431011,82,255.95273264401771
6.60150134785066,83,255.09601181683897
6.767286363666197,84,254.46085672082717
6.891938257577819,85,253.73707533234858
7.058261067482293,86,253.04283604135892
7.230838364822614,87,252.36336779911372
7.363097920077097,88,251.86115214180202
7.541245459552444,89,251.29985228951253
7.6760992541526205,90,251.00443131462333
7.859537305692069,91,250.38404726735595
7.9965535098945315,92,249.8818316100443
8.184930564043999,93,249.45347119645493
8.33063774295648,94,250.1772525849335
8.473061122257839,95,251.58050221565728
8.619165545014738,96,251.37370753323486
8.822454757224136,97,250.44313146233384
8.977680498782219,98,249.5864106351551
9.128933347146273,99,248.6262924667651
9.28399281865738,100,247.60709010339733
9.442976215473088,101,246.3663220088626
9.597321544370372,102,244.97784342688328
9.755404100736131,103,243.50073855243718
9.917333999546388,104,241.89069423929095
10.083224987834548,105,240.2215657311669
10.253194588767297,106,238.36041358936484
10.417575859721632,107,236.4549483013294
10.585809115748917,108,234.135893648449
10.758003408639935,109,231.78729689807972
10.871586753389128,110,230.4579025110783
11.050552250154956,111,228.58197932053173
11.222886201331546,112,226.89807976366322
11.399102192939777,113,225.05169867060562
11.579305643595353,114,223.16100443131464
11.69400588091851,115,221.93500738552436
11.880922573432047,116,220.19202363367796
12.060042487650401,117,218.6706056129985
12.181593952274879,118,217.82865583456424
12.367202557614284,119,219.01033973412112
12.55684042003699,120,218.0354505169867
12.672601171018869,121,217.42983751846378
12.868907973792403,122,217.01624815361887
13.056016187829684,123,215.67208271787294
13.178327328662581,124,214.6381093057607
13.371812419226801,125,213.10192023633678
13.498307651451075,126,212.09748892171342
13.698436884332015,127,210.53175775480057
