Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,34.99261447562777
0.51144273747843,33,37.813884785819795
0.5471208106629557,34,40.53175775480059
0.5891997750159086,35,51.19645494830132
0.6303016906900535,36,60.63515509601181
0.6741780982620621,37,68.99556868537665
0.7211528104403899,38,76.85376661742984
0.7766504355647659,39,82.28951255539143
0.8307696690240871,40,86.95716395864105
0.8886787464488208,41,89.71935007385524
0.9569792349999162,42,93.70753323485967
1.0235859033603345,43,100.93057607090103
1.094853121042702,44,107.23781388478581
1.1789142813106497,45,112.49630723781387
1.260877564365467,46,115.52437223042834
1.3482981877900693,47,116.1447562776957
1.4517049514969056,48,118.33087149187591
1.5524152659289694,49,123.60413589364845
1.6600143869141089,50,132.42245199409157
1.7870610578518569,51,137.6218611521418
1.9103746631890275,52,141.1669128508124
2.0566279658005517,53,97.65140324963072
2.1979545826256524,54,170.76809453471196
2.3495344837482337,55,189.15805022156573
2.4942982026932317,56,196.36632200886262
2.648679024181495,57,200.66469719350073
2.7919964070004784,58,204.88921713441655
2.9444522970841254,59,217.2082717872969
3.103679461620113,60,219.5864106351551
3.2503461041698882,61,221.10782865583454
3.4035482502094134,62,224.50516986706057
3.5395210614408477,63,227.06056129985228
3.706074245251531,64,227.56277695716395
3.852039404050016,65,228.12407680945344
4.005330648859183,66,228.78877400295417
4.1380238212264,67,230.67946824224518
4.302863700119068,68,233.22008862629244
4.444078540437953,69,237.6218611521418
4.618010469172704,70,255.45051698670605
4.767519355776625,71,262.11225997045784
4.9218213133602315,72,265.4652880354505
5.048501545881991,73,267.0901033973412
5.210902319443069,74,269.06942392909895
5.378187481427072,75,270.42836041358936
5.516742183317032,76,269.94091580502214
5.657151746908872,77,268.31610044313146
5.835657267816712,78,265.1550960118168
5.984925889355136,79,263.10192023633675
6.1314743443417274,80,260.5908419497784
6.288280009550495,81,258.18316100443127
6.441930961431011,82,257.29689807976365
6.60150134785066,83,256.3220088626292
6.767286363666197,84,255.3914327917282
6.891938257577819,85,254.7710487444608
7.058261067482293,86,253.97341211225995
7.230838364822614,87,253.44165435745938
7.363097920077097,88,252.7178729689808
7.541245459552444,89,251.81683899556865
7.6760992541526205,90,250.79763663220086
7.859537305692069,91,250.930576070901
7.9965535098945315,92,250.60561299852287
8.184930564043999,93,249.77843426883305
8.33063774295648,94,249.2023633677991
8.473061122257839,95,248.8921713441654
8.619165545014738,96,248.92171344165436
8.822454757224136,97,250.35450516986705
8.977680498782219,98,253.5745937961595
9.128933347146273,99,257.4298375184638
9.28399281865738,100,259.92614475627767
9.442976215473088,101,260.4135893648449
9.597321544370372,102,260.2215657311669
9.755404100736131,103,259.6307237813885
9.917333999546388,104,258.52289512555393
10.083224987834548,105,257.45937961595274
10.253194588767297,106,256.54357459379617
10.417575859721632,107,255.3766617429837
10.585809115748917,108,254.13589364844904
10.758003408639935,109,252.42245199409155
10.871586753389128,110,251.41802067946824
11.050552250154956,111,249.8818316100443
11.222886201331546,112,247.7548005908419
11.399102192939777,113,245.56868537666173
11.579305643595353,114,243.67799113737073
11.69400588091851,115,242.20088626292466
11.880922573432047,116,239.98522895125552
12.060042487650401,117,237.75480059084194
12.181593952274879,118,236.23338257016246
12.367202557614284,119,233.81093057607086
12.55684042003699,120,231.13737075332347
12.672601171018869,121,229.5716395864106
12.868907973792403,122,227.17872968980797
13.056016187829684,123,224.91875923190545
13.178327328662581,124,223.5007385524372
13.371812419226801,125,221.81683899556865
13.498307651451075,126,220.57607090103397
13.698436884332015,127,218.6706056129985
