Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.000851574000859,1.7319203463527009,1.5387175698278146
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.070960583092786,1.7740966920608843,1.5679322123603143
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.145886241664312,1.8190761333670178,1.598333895648483
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.21379654922501,1.8620489379670246,1.6279301076492616
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.291888220893567,1.9141533386293998,1.6621284013636977
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.3802428418666155,1.973303952147797,1.701320871516696
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.47268335878771,2.038548625407875,1.7426478868461381
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.5673465843672747,2.0941446538845954,1.7823573668576425
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.6623498133261005,2.148046833149719,1.819968850935495
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.782170166092808,2.2110010625201353,1.8703612350993633
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.9044698890815477,2.2739764774972095,1.9205243768606464
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.0230982782218723,2.3362641597147458,1.9698633100645015
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.150112181244681,2.398754704109245,2.014019190521306
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.3010810984736447,2.471880822774637,2.0633444755901937
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.4557662409271654,2.545146846389662,2.116305022371119
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,3.600038926275667,2.623792415182182,2.1745485540059715
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,3.7587194012053735,2.741138291277214,2.244417058092411
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,3.3692664145081563,2.7536196115621583,2.441584261585825
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,3.4916200071482613,2.7663975303403188,2.5467378210490073
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,3.618403793073396,3.0693600998509676,2.660692345647167
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,3.7534054333501348,3.263454033893105,2.784205885181785
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,3.917017713898228,3.4998330397757145,2.9369706164916987
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,3.926090456195401,2.8917051972545975,2.392504180297706
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,4.047304978961004,3.1079051126593895,2.5152039208693626
