# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
1.139362429967150092e-04 7.089651262504048645e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.280344535596668720e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.085338441655039787e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.388168014585971832e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.388069242238998413e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580137293785810471e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.083708299323916435e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.108653774484992027e-03 1.308650644205044955e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.001080360263586044e-03 1.989101474464405328e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.477203892543911934e-03 1.258023621630854905e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.077339544892311096e-03 2.573833262431435287e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.410699829459190369e-03 4.153288318775594234e-05 7.971912054927088320e-06 7.971912054927088320e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.402188464999198914e-02 8.718227763893082738e-05 1.579164563736412674e-05 0.000000000000000000e+00 1.579164563736412674e-05 1.042819803842576221e-05
1.982110366225242615e-02 1.511726150056347251e-04 6.522615149151533842e-05 1.189451268146513030e-05 6.522615149151533842e-05 5.672052793670445681e-06
2.641667239367961884e-02 2.554652746766805649e-04 1.461714273318648338e-04 0.000000000000000000e+00 1.461714273318648338e-04 2.791747465380467474e-05
9.335514158010482788e-03 4.996549250790849328e-05 1.013881701510399580e-04 7.723219459876418114e-05 7.431220728904008865e-05 0.000000000000000000e+00
7.136617600917816162e-02 6.852396763861179352e-04 6.840627756901085377e-04 0.000000000000000000e+00 6.840627756901085377e-04 6.992699491092935205e-05
9.173970669507980347e-02 1.018747338093817234e-03 1.223465777002274990e-03 0.000000000000000000e+00 1.223465777002274990e-03 1.491700240876525640e-04
8.565579354763031006e-02 1.396866049617528915e-03 1.012061373330652714e-03 1.398103722749510780e-05 1.005334197543561459e-03 2.075608936138451099e-04
9.487709403038024902e-02 1.794015988707542419e-03 2.493607811629772186e-03 0.000000000000000000e+00 2.493607811629772186e-03 3.931403916794806719e-04
9.996609389781951904e-02 1.456754282116889954e-03 3.640022827312350273e-03 6.756602033419767395e-06 3.633266314864158630e-03 5.955005763098597527e-04
1.407449692487716675e-01 2.017067745327949524e-03 3.989786375313997269e-03 0.000000000000000000e+00 3.989786375313997269e-03 6.916957208886742592e-04
1.840896010398864746e-01 3.170292591676115990e-03 5.749012343585491180e-03 0.000000000000000000e+00 5.749012343585491180e-03 9.356439113616943359e-04
2.242794483900070190e-01 5.050862208008766174e-03 1.162021793425083160e-02 4.632085983757860959e-05 1.158415153622627258e-02 1.402455149218440056e-03
2.482594996690750122e-01 5.783963017165660858e-03 1.184615492820739746e-02 4.592462573782540858e-05 1.180864684283733368e-02 2.337176352739334106e-03
