Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.8978712471492103,2.4958701246235275,2.1794843210533603
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,3.0864997349993546,2.6105648019230663,2.257431364418798
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,3.2879439300170135,2.730764539126344,2.3383215471264096
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,3.497583533698211,2.8488267285634836,2.413067061882583
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,3.741744995988513,2.985605202297948,2.5001331413250303
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,3.925084499010141,3.0506098386373033,2.5230000131518353
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,4.156588545028784,3.1466601827564706,2.595357798261706
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,4.451250463314398,3.3486811312446636,2.7066520931628615
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,4.702163978935489,3.531504722273015,2.825340901324401
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,4.954319229056506,3.701654323914361,2.942854350608508
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,5.326825526082128,3.919382800825969,3.0633278259102545
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,5.640922287356697,4.1339977930156655,3.1591587838935276
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,5.980799970766819,4.309813944845465,3.2568988615019623
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,6.406620437172055,4.499814459925636,3.366539187504544
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,6.827539546022727,4.6487812530076775,3.469544206669834
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,7.263979750582795,4.799514446010907,3.5790279261067743
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,7.652235503796428,4.981420460433897,3.7073442212039325
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,7.978066480433402,5.149511860401968,3.8243427425484278
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,8.35782800456234,5.366389715219825,3.966444116611141
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,8.735239562740462,5.598507216336697,4.136560485275168
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,9.138413305784084,5.85031613924981,4.329519668036562
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,9.55980514034347,6.238476825801021,4.521873706372971
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,10.02647402651478,6.522602592893449,4.686235651215895
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,10.602218807344265,6.784167687536924,4.812609053336954
