Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1.5176595385328115,1.3153273764807731,1.2455226670157105
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,1.54243674805191,1.3308128557627066,1.2608011758007307
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,1.575595958215362,1.3496253746789557,1.2769867072502692
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,1.9061678545321898,1.7156869751828865,1.6007857021318346
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,1.9638239958837282,1.7814031281232185,1.6441407377876804
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.0346713705231605,1.8480964172046113,1.6868002968710003
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.115371621505066,1.9112850872977654,1.730115776067873
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.193273773494368,1.980178481644202,1.771883926878376
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.266292524479554,2.067433401308542,1.815103869130478
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.378571126055255,2.1655595351517953,1.8688909377120455
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.5342799870645916,2.2500333442816984,1.9236982622134937
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,2.6824293355123636,2.3493052996624253,1.9784424351751795
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,2.81607994054728,2.4433667949904923,2.0292493525231374
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,2.9558107897100996,2.532039751251441,2.089319652324707
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,2.9684765987172956,2.574886241668355,2.1504667668427615
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,4.2820923411943275,3.2830721055229053,2.7115522362647435
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,4.583017582350523,3.44881490111511,2.8763520780482246
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,4.855040974830168,3.5982673642365812,3.0181309860067964
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,4.784097766861679,3.656992666708102,2.9655019269785505
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,5.274579771454577,3.8762860804134354,3.221401450398104
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,5.7479577713794985,4.151063798499992,3.7017794833264417
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,6.20886611809296,4.538899106111205,3.979500523964038
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,6.642564435470543,5.063969577185317,4.219610080523782
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,5.325483859475324,4.57062635085993,3.8512210094339947
