Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,24.431314623338253
0.51144273747843,33,26.144756277695713
0.5471208106629557,34,27.902511078286558
0.5891997750159086,35,31.181683899556866
0.6303016906900535,36,33.057607090103396
0.6741780982620621,37,35.036927621861146
0.7211528104403899,38,37.25258493353028
0.7766504355647659,39,40.64992614475627
0.8307696690240871,40,43.8847858197932
0.8886787464488208,41,51.019202363367796
0.9569792349999162,42,55.76070901033973
1.0235859033603345,43,58.28655834564254
1.094853121042702,44,60.147710487444606
1.1789142813106497,45,62.422451994091574
1.260877564365467,46,70.56129985228951
1.3482981877900693,47,79.35007385524372
1.4517049514969056,48,88.67060561299851
1.5524152659289694,49,93.66322008862628
1.6600143869141089,50,96.72082717872969
1.7870610578518569,51,98.95125553914326
1.9103746631890275,52,101.41802067946823
2.0566279658005517,53,122.88035450516986
2.1979545826256524,54,140.8271787296898
2.3495344837482337,55,144.25406203840473
2.4942982026932317,56,149.37961595273262
2.648679024181495,57,156.45494830132938
2.7919964070004784,58,181.8463810930576
2.9444522970841254,59,201.37370753323486
3.103679461620113,60,207.17872968980794
3.2503461041698882,61,211.86115214180205
3.4035482502094134,62,220.2215657311669
3.5395210614408477,63,249.79320531757756
3.706074245251531,64,263.26440177252584
3.852039404050016,65,268.75923190546524
4.005330648859183,66,271.4623338257016
4.1380238212264,67,273.0871491875923
4.302863700119068,68,272.6587887740029
4.444078540437953,69,269.3205317577548
4.618010469172704,70,266.26292466765136
4.767519355776625,71,263.78138847858196
4.9218213133602315,72,262.1565731166913
5.048501545881991,73,260.6351550960118
5.210902319443069,74,259.92614475627767
5.378187481427072,75,260.0147710487444
5.516742183317032,76,259.94091580502214
5.657151746908872,77,259.71935007385525
5.835657267816712,78,259.3057607090103
5.984925889355136,79,258.8626292466765
6.1314743443417274,80,258.84785819793206
6.288280009550495,81,259.4682422451994
6.441930961431011,82,259.94091580502214
6.60150134785066,83,260.0295420974889
6.767286363666197,84,260.31019202363365
6.891938257577819,85,260.5169867060561
7.058261067482293,86,261.84638109305763
7.230838364822614,87,262.76218611521415
7.363097920077097,88,263.3234859675037
7.541245459552444,89,264.4165435745938
7.6760992541526205,90,264.47562776957164
7.859537305692069,91,263.7075332348597
7.9965535098945315,92,263.17577548005903
8.184930564043999,93,262.06794682422446
8.33063774295648,94,260.2954209748892
8.473061122257839,95,259.23190546528804
8.619165545014738,96,258.4047267355982
8.822454757224136,97,257.370753323486
8.977680498782219,98,256.3663220088626
9.128933347146273,99,255.16986706056127
9.28399281865738,100,253.8552437223043
9.442976215473088,101,252.58493353028064
9.597321544370372,102,251.16691285081237
9.755404100736131,103,249.91137370753322
9.917333999546388,104,248.64106351550961
10.083224987834548,105,249.70457902511077
10.253194588767297,106,249.09896602658785
10.417575859721632,107,248.2570162481536
10.585809115748917,108,247.11964549483014
10.758003408639935,109,246.3367799113737
10.871586753389128,110,245.48005908419495
11.050552250154956,111,244.34268833087145
11.222886201331546,112,242.96898079763662
11.399102192939777,113,242.0679468242245
11.579305643595353,114,241.24076809453467
11.69400588091851,115,241.49187592319055
11.880922573432047,116,242.1861152141802
12.060042487650401,117,241.56573116691283
12.181593952274879,118,240.87149187592317
12.367202557614284,119,239.26144756277694
12.55684042003699,120,237.66617429837518
12.672601171018869,121,236.38109305760707
12.868907973792403,122,234.38700147710486
13.056016187829684,123,232.34859675036927
13.178327328662581,124,231.0044313146233
13.371812419226801,125,229.37961595273262
13.498307651451075,126,228.21270310192023
13.698436884332015,127,226.18906942392908
