SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,2.874014325366888
51,1.7852109411306938,3.0067090035570474
52,1.9087251005943775,3.227843426115133
53,2.0542946412802117,3.4828587806947207
54,2.1960331217841973,3.6852104379749426
55,2.3473074604764466,3.8287630579030263
56,2.492093805618768,3.9309447312487658
57,2.645527836580647,4.034063912603878
58,2.789547102003453,4.161388577074785
59,2.9410991694788162,4.295438823063161
60,3.1005271216365293,4.478082266473132
61,3.24676259845616,4.627292092902759
62,3.399534921540906,4.766385855061624
63,3.5358684189171163,4.895014723147288
64,3.701422795540636,5.0811187725871
65,3.8490727526664066,5.2424465265071225
66,4.002189339946645,5.332165015720612
67,4.134073017989484,5.450531766596469
68,4.297609020790753,5.640700732850627
69,4.438387551251412,5.84698911980909
70,4.612848329419118,6.096581979873287
71,4.762936382575863,6.324453596720749
72,4.917388364118559,6.547774346913848
73,5.04414557229201,6.686714463167411
74,5.206651492909871,6.858437881174239
75,5.373737289661653,7.0050857514619995
76,5.510751380834336,7.1285862408132035
77,5.65077692188168,7.260815961481797
78,5.830093858735267,7.401962951043758
79,5.9770131818759085,7.49102576528928
80,6.127044501216197,7.576154529727003
81,6.280214482862782,7.659776313686581
82,6.436547553740773,7.749870878051997
83,6.596065774621037,7.853002118824095
84,6.758788717127001,7.985228712977178
85,6.882944328993475,8.14073444836352
86,7.051314723485368,8.44571710393347
87,7.222929885887396,8.575683674014407
88,7.353776306456494,8.665818436436444
89,7.531090252205096,8.793591979206266
90,7.666216917034915,8.915747620241019
91,7.849241734747805,9.121826977305057
92,7.988651455432529,9.22698420013077
93,8.177382403083039,9.35828713227176
94,8.321065170061159,9.419682070791348
95,8.46657293854438,9.455080479450224
96,8.613900426061454,9.570462301299564
97,8.813156671342265,9.769158615297883
98,8.96470378407691,10.065476356441026
99,9.118045505078774,10.363082221976278
100,9.27317206867788,10.729518773215528
101,9.43007269490069,11.30754360185595
102,9.58873560276994,11.771626592364145
103,9.749148026266017,12.17750547675817
104,9.911296232903506,12.559698772901998
105,10.075165544860939,12.960112508176106
106,10.240740362585964,13.591029046425932
107,10.408004190783336,13.896288621941482
108,10.576939666678843,14.122095398613942
109,10.747528590438506,14.326891991026761
110,10.862163768931895,14.448751059732672
111,11.035465825156916,14.60549400197274
112,11.210368956667406,14.735088963352485
113,11.386852185757396,14.853731294238727
114,11.564893863921924,14.959076107995315
115,11.684443143597386,15.025333224785541
116,11.865032433823059,15.110120752387077
117,12.047119470537792,15.189536033043984
118,12.169331196658252,15.235606579090193
119,12.353861440878127,15.30736814976681
120,12.539825033771278,15.382236583575008
121,12.664584768785309,15.429604186914798
122,12.852881684242274,15.513117882766572
123,13.042544673427637,15.600635305057624
124,13.169732865216234,15.661847119097063
125,13.361615184557813,15.781483681917017
126,13.49025876910861,15.922573500909557
127,13.684287694692006,16.287957756355528
