# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
2.369067078689113259e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.253112081438302994e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.924400079995393753e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.663251064717769623e-04 5.770007192040793598e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.408500437624752522e-04 5.024749498261371627e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.329357037320733070e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.859184984117746353e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.489763803780078888e-03 1.304003581026336178e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.805443670600652695e-03 2.822919850586913526e-05 1.627272831683512777e-05 0.000000000000000000e+00 1.627272831683512777e-05 4.172458829998504370e-06
7.983917370438575745e-03 5.979208799544721842e-05 9.274652256863191724e-05 0.000000000000000000e+00 9.274652256863191724e-05 1.393139609717763960e-05
1.134584099054336548e-02 5.836173659190535545e-05 1.417333896824857220e-05 6.092859621276147664e-06 1.417333896824857220e-05 0.000000000000000000e+00
1.480078697204589844e-02 1.170651812572032213e-04 1.112975296564400196e-04 0.000000000000000000e+00 1.112975296564400196e-04 1.221450656885281205e-05
2.086552232503890991e-02 1.528971770312637091e-04 2.774396853055804968e-04 0.000000000000000000e+00 2.774396853055804968e-04 2.519023473723791540e-05
2.639057859778404236e-02 2.156847040168941021e-04 3.230978618375957012e-04 0.000000000000000000e+00 3.230978618375957012e-04 5.892644185223616660e-05
3.105151280760765076e-02 3.582554345484822989e-04 6.368289468809962273e-04 0.000000000000000000e+00 6.368289468809962273e-04 7.995462510734796524e-05
3.531975299119949341e-02 4.686445463448762894e-04 9.875276591628789902e-04 0.000000000000000000e+00 9.875276591628789902e-04 1.454904268030077219e-04
3.905199095606803894e-02 5.749695701524615288e-04 1.721649197861552238e-03 0.000000000000000000e+00 1.721649197861552238e-03 1.076877888408489525e-04
4.539784044027328491e-02 8.337270119227468967e-04 1.771503477357327938e-03 0.000000000000000000e+00 1.771503477357327938e-03 2.008810552069917321e-04
4.892635717988014221e-02 1.089468132704496384e-03 2.345826243981719017e-03 0.000000000000000000e+00 2.345826243981719017e-03 3.455905534792691469e-04
5.457334220409393311e-02 1.359161804430186749e-03 2.405614126473665237e-03 1.840628465288318694e-05 2.393888309597969055e-03 4.536239139270037413e-04
6.910046190023422241e-02 1.614089473150670528e-03 2.959448378533124924e-03 1.449008141207741573e-05 2.959448378533124924e-03 5.565474275499582291e-04
7.968199253082275391e-02 2.036701422184705734e-03 5.372129846364259720e-03 0.000000000000000000e+00 5.372129846364259720e-03 8.868029108271002769e-04
9.854545444250106812e-02 2.603981643915176392e-03 6.352824624627828598e-03 0.000000000000000000e+00 6.352824624627828598e-03 1.069142250344157219e-03
8.139219880104064941e-02 1.326212543062865734e-03 3.839600598439574242e-03 8.306555537274107337e-05 3.797429148107767105e-03 5.879520904272794724e-04
9.380979835987091064e-02 1.683914568275213242e-03 5.606354679912328720e-03 3.109544923063367605e-05 5.595487542450428009e-03 7.092334562912583351e-04
