Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.00551149402377,1.768364986138746,1.6001947841526174
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.0771235834966997,1.8144444800774,1.633833504333396
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.1535734018780235,1.8614219639284677,1.671169365482208
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.226497100253736,1.9075192457821462,1.7093738494581707
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.4876591218669963,1.9920240338651827,1.6586056789340604
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.4908803708746663,2.019118626003223,1.7711683250898815
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.5975992731057533,2.077103431562772,1.8111690424221258
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.6096857881808875,2.150338476224664,1.9128063565366733
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.80188880065091,2.2123227645657138,1.9050964325639512
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.9259371403301326,2.2867491998058127,1.9578110815911436
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,3.04551195678736,2.3616129379456128,2.0107545103722777
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,3.1863051701254568,2.4518480329012924,2.1553377630801354
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.31247101649907,2.5294093383341787,2.1874046344964673
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.4818317353514443,2.643270381998135,2.302759596536857
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.6446593927166213,2.7462060482812514,2.370239214355388
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,3.8047717073652008,2.8466406137934044,2.4581688274899145
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,3.965184989413793,2.948475827715569,2.5403611348031276
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,4.141465616307729,3.0495705447257637,2.624047565908772
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,4.340515929897911,3.1795378459195853,2.729840043147878
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,4.565531805805496,3.3475942696502505,2.8354749885240587
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,4.78236613082217,3.559061600337475,2.950228969977245
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,5.024502016149216,3.7944868541920327,3.145792633274171
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,5.281035151343068,3.991567359180352,3.3065389789723834
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,5.533984783641813,4.188900092806432,3.464686395918782
