# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
nan nan nan nan nan nan
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.719657590612769127e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.865708374883979559e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.439191495999693871e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.410562877543270588e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.489955798722803593e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969924196600914001e-03 6.372420102707110345e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.442314940504729748e-03 7.539423677371814847e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.720003714784979820e-03 7.007049134699627757e-06 6.227352514542872086e-06 6.227352514542872086e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.296577837318181992e-03 6.765612397430231795e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.537359647452831268e-03 6.575827228516573086e-06 7.657272362848743796e-06 7.657272362848743796e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.497285768389701843e-03 0.000000000000000000e+00 8.112212526611983776e-06 8.112212526611983776e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.585919901728630066e-03 0.000000000000000000e+00 1.813236303860321641e-05 8.194251677196007222e-06 1.813236303860321641e-05 0.000000000000000000e+00
9.104598313570022583e-03 1.887253893073648214e-05 3.988318349001929164e-05 7.778225153742823750e-06 3.988318349001929164e-05 0.000000000000000000e+00
1.782618463039398193e-02 6.191829743329435587e-05 1.060648355633020401e-04 0.000000000000000000e+00 1.060648355633020401e-04 0.000000000000000000e+00
2.866249531507492065e-02 1.143863846664316952e-04 1.497911580372601748e-04 0.000000000000000000e+00 1.497911580372601748e-04 6.077157649997388944e-06
3.476686775684356689e-02 2.236360014649108052e-04 3.797529789153486490e-04 0.000000000000000000e+00 3.797529789153486490e-04 3.025284422619733959e-05
4.021731764078140259e-02 3.106832155026495457e-04 4.554436018224805593e-04 0.000000000000000000e+00 4.554436018224805593e-04 4.219703987473621964e-05
4.747061803936958313e-02 5.318467156030237675e-04 1.799211953766644001e-03 0.000000000000000000e+00 1.799211953766644001e-03 1.105442133848555386e-04
3.775455057621002197e-02 7.402737537631765008e-05 3.035836271010339260e-04 2.074811782222241163e-04 1.800146710593253374e-04 6.426898380595957860e-06
5.617494508624076843e-02 3.997207095380872488e-04 1.143695088103413582e-03 1.073772436939179897e-04 1.102332491427659988e-03 6.003058297210372984e-05
9.351962059736251831e-02 7.668237085454165936e-04 2.081046113744378090e-03 1.729351788526400924e-05 2.070072339847683907e-03 1.297348208026960492e-04
1.176043078303337097e-01 2.823549788445234299e-03 6.122745107859373093e-03 9.936899004969745874e-06 6.118514575064182281e-03 1.108531840145587921e-03
1.519403904676437378e-01 3.011797089129686356e-03 1.007021218538284302e-02 8.765531674725934863e-05 1.000376604497432709e-02 6.126772495917975903e-04
1.930821985006332397e-01 4.775360692292451859e-03 1.090958900749683380e-02 1.856866001617163420e-04 1.081311795860528946e-02 1.356997061520814896e-03
