SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,2.095911262870595
36,0.6296157675006637,2.163100751251848
37,0.6735067612001536,2.2479979302189363
38,0.7204501377792731,2.332266902890082
39,0.7758651800373145,2.422705160639592
40,0.8299211591567458,2.5253745704056434
41,0.8877297039012763,2.6248004436475982
42,0.9559611038451133,2.7396034134816225
43,1.0225083933455177,2.8495049002785438
44,1.0936628506455037,2.959022048989677
45,1.1776285666554693,3.0857332464520693
46,1.259501882076255,3.208658233626003
47,1.347020121131645,3.3562103368651623
48,1.4502627846921008,3.550622431318017
49,1.550895775549458,3.7798424696425204
50,1.658424075455636,3.9967851281853704
51,1.7852109411306938,4.259882302048249
52,1.9087251005943775,4.496137893571261
53,2.0542946412802117,4.871076780430549
54,2.1960331217841973,5.223640982330511
55,2.3473074604764466,5.494293157612435
56,2.492093805618768,5.691436040044955
57,2.645527836580647,6.206365999015864
58,2.789547102003453,6.572049506661113
59,2.9410991694788162,6.928641107189248
60,3.1005271216365293,7.211293742307226
61,3.24676259845616,7.437319375065723
62,3.399534921540906,7.679939658886776
63,3.5358684189171163,7.871486971837901
64,3.701422795540636,8.12695991429534
65,3.8490727526664066,8.414232199409009
66,4.002189339946645,8.772919458622223
67,4.134073017989484,9.037986337259449
68,4.297609020790753,9.362574924977805
69,4.438387551251412,9.550214986825543
70,4.612848329419118,9.681247252051964
71,4.762936382575863,9.700693285264043
72,4.917388364118559,9.897556567880526
73,5.04414557229201,10.010045022943425
74,5.206651492909871,10.119544529174158
75,5.373737289661653,10.215794755943193
76,5.510751380834336,10.27929607262964
77,5.65077692188168,10.359230354862007
78,5.830093858735267,10.458681240228081
79,5.9770131818759085,10.576959108734298
80,6.127044501216197,10.657178350523594
81,6.280214482862782,10.722545750327315
82,6.436547553740773,10.786124783256554
83,6.596065774621037,10.855352089785862
84,6.758788717127001,10.926591085726425
85,6.882944328993475,10.992692770031057
86,7.051314723485368,11.070482262620258
87,7.222929885887396,11.146380659968061
88,7.353776306456494,11.19942690877292
89,7.531090252205096,11.278416090029669
90,7.666216917034915,11.341398405140652
91,7.849241734747805,11.43390931935395
92,7.988651455432529,11.512036475618759
93,8.177382403083039,11.727638305650823
94,8.321065170061159,11.821034470399887
95,8.46657293854438,11.896060123273982
96,8.613900426061454,11.980613608856975
97,8.813156671342265,12.109657410215968
98,8.96470378407691,12.262008938092922
99,9.118045505078774,12.477288290381884
100,9.27317206867788,12.75067616673928
101,9.43007269490069,13.240637772808778
102,9.58873560276994,13.768631206890781
103,9.749148026266017,14.340193974607134
104,9.911296232903506,15.220742231042548
105,10.075165544860939,17.104455322664055
106,10.240740362585964,18.509829406319877
107,10.408004190783336,19.32202488728
108,10.576939666678843,19.928518872908295
109,10.747528590438506,20.591656386763788
110,10.862163768931895,20.982492265080747
111,11.035465825156916,21.380249355457398
112,11.210368956667406,21.719999756842377
113,11.386852185757396,22.01568236869095
114,11.564893863921924,22.33642534232606
115,11.684443143597386,22.517237987579563
116,11.865032433823059,22.73946535063262
117,12.047119470537792,22.923295530003
118,12.169331196658252,23.027249491000582
119,12.353861440878127,23.171796342862383
120,12.539825033771278,23.290434207297864
121,12.664584768785309,23.38142295510053
122,12.852881684242274,23.497847246551526
123,13.042544673427637,23.611881093568904
124,13.169732865216234,23.681695291724857
125,13.361615184557813,23.784607676410925
126,13.49025876910861,23.84899781679372
127,13.684287694692006,23.94610202894337
