Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,53.39734121122599
0.51144273747843,33,56.8685376661743
0.5471208106629557,34,61.78729689807976
0.5891997750159086,35,65.71639586410635
0.6303016906900535,36,68.22747415066469
0.6741780982620621,37,72.14180206794683
0.7211528104403899,38,77.68094534711965
0.7766504355647659,39,81.25553914327917
0.8307696690240871,40,85.08124076809453
0.8886787464488208,41,94.00295420974889
0.9569792349999162,42,99.14327917282127
1.0235859033603345,43,114.69719350073855
1.094853121042702,44,134.66765140324964
1.1789142813106497,45,141.9202363367799
1.260877564365467,46,147.25258493353027
1.3482981877900693,47,148.21270310192023
1.4517049514969056,48,149.76366322008863
1.5524152659289694,49,151.41802067946824
1.6600143869141089,50,157.06056129985228
1.7870610578518569,51,162.40768094534712
1.9103746631890275,52,165.81979320531758
2.0566279658005517,53,169.5716395864106
2.1979545826256524,54,171.81683899556867
2.3495344837482337,55,174.60856720827178
2.4942982026932317,56,182.31905465288034
2.648679024181495,57,191.8168389955687
2.7919964070004784,58,201.81683899556867
2.9444522970841254,59,207.00147710487443
3.103679461620113,60,214.10635155096008
3.2503461041698882,61,216.5288035450517
3.4035482502094134,62,218.5967503692762
3.5395210614408477,63,220.91580502215655
3.706074245251531,64,222.58493353028064
3.852039404050016,65,223.42688330871488
4.005330648859183,66,224.2540620384047
4.1380238212264,67,224.19497784342687
4.302863700119068,68,222.95420974889214
4.444078540437953,69,222.62924667651401
4.618010469172704,70,225.642540620384
4.767519355776625,71,225.79025110782865
4.9218213133602315,72,227.66617429837515
5.048501545881991,73,228.9364844903988
5.210902319443069,74,230.20679468242244
5.378187481427072,75,231.71344165435744
5.516742183317032,76,233.10192023633678
5.657151746908872,77,234.8596750369276
5.835657267816712,78,238.19793205317575
5.984925889355136,79,243.22008862629244
6.1314743443417274,80,257.45937961595274
6.288280009550495,81,264.7710487444608
6.441930961431011,82,269.8375184638109
6.60150134785066,83,271.9793205317577
6.767286363666197,84,273.44165435745936
6.891938257577819,85,273.79615952732644
7.058261067482293,86,273.58936484490397
7.230838364822614,87,272.8655834564254
7.363097920077097,88,271.69867060561296
7.541245459552444,89,269.99999999999994
7.6760992541526205,90,268.8330871491876
7.859537305692069,91,269.615952732644
7.9965535098945315,92,274.71196454948296
8.184930564043999,93,275.2732644017725
8.33063774295648,94,274.68242245199406
8.473061122257839,95,274.2245199409158
8.619165545014738,96,275.73116691285077
8.822454757224136,97,275.5391432791728
8.977680498782219,98,274.81536189069425
9.128933347146273,99,274.00295420974885
9.28399281865738,100,272.39290989660265
9.442976215473088,101,270.0147710487445
9.597321544370372,102,267.82865583456424
9.755404100736131,103,265.8788774002954
9.917333999546388,104,264.135893648449
10.083224987834548,105,262.0236336779911
10.253194588767297,106,259.61595273264396
10.417575859721632,107,257.370753323486
10.585809115748917,108,255.34711964549481
10.758003408639935,109,253.60413589364842
10.871586753389128,110,252.48153618906943
11.050552250154956,111,250.70901033973408
11.222886201331546,112,249.231905465288
11.399102192939777,113,247.66617429837515
11.579305643595353,114,246.15952732644016
11.69400588091851,115,245.02215657311666
11.880922573432047,116,243.33825701624815
12.060042487650401,117,241.86115214180205
12.181593952274879,118,241.03397341211226
12.367202557614284,119,239.58641063515506
12.55684042003699,120,238.03545051698669
12.672601171018869,121,236.83899556868536
12.868907973792403,122,235.14032496307235
13.056016187829684,123,233.3234859675037
13.178327328662581,124,232.12703101920235
13.371812419226801,125,230.35450516986702
13.498307651451075,126,229.18759231905463
13.698436884332015,127,227.41506646971933
