SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,2.684538552266871
51,1.7852109411306938,2.8196078189905425
52,1.9087251005943775,2.9407656549309897
53,2.0542946412802117,3.099180166358806
54,2.1960331217841973,3.2447674779194307
55,2.3473074604764466,3.4397854464145525
56,2.492093805618768,3.5837273175242323
57,2.645527836580647,3.750480469152629
58,2.789547102003453,4.062701008139403
59,2.9410991694788162,4.267314476072067
60,3.1005271216365293,4.416323758863671
61,3.24676259845616,4.529559004489546
62,3.399534921540906,4.667160078812619
63,3.5358684189171163,4.781238143692273
64,3.701422795540636,4.900022061066822
65,3.8490727526664066,5.020296433051791
66,4.002189339946645,5.151559613781235
67,4.134073017989484,5.255958433272062
68,4.297609020790753,5.398366301876643
69,4.438387551251412,5.528949688804148
70,4.612848329419118,5.717302149544198
71,4.762936382575863,6.016882632949596
72,4.917388364118559,6.226193913765825
73,5.04414557229201,6.355658008139021
74,5.206651492909871,6.522195430196897
75,5.373737289661653,6.68611238560827
76,5.510751380834336,6.871521008668572
77,5.65077692188168,7.0575267961922
78,5.830093858735267,7.259316127324829
79,5.9770131818759085,7.418426735099766
80,6.127044501216197,7.5510369973710265
81,6.280214482862782,7.67777789673081
82,6.436547553740773,7.859013961514036
83,6.596065774621037,8.05508846893063
84,6.758788717127001,8.275499773114644
85,6.882944328993475,8.450363105988503
86,7.051314723485368,8.779336855038945
87,7.222929885887396,9.159157572552099
88,7.353776306456494,9.324838776003984
89,7.531090252205096,9.553649687441121
90,7.666216917034915,9.718741319395924
91,7.849241734747805,9.948117683496163
92,7.988651455432529,10.099553588972354
93,8.177382403083039,10.282608392495062
94,8.321065170061159,10.403802853331534
95,8.46657293854438,10.53785443925513
96,8.613900426061454,10.723064751902772
97,8.813156671342265,10.967037477006532
98,8.96470378407691,11.118305443935059
99,9.118045505078774,11.219476806124435
100,9.27317206867788,11.386832928602121
101,9.43007269490069,11.541004088508707
102,9.58873560276994,11.733037351299851
103,9.749148026266017,11.948964338945459
104,9.911296232903506,12.22067014995587
105,10.075165544860939,12.782039583803739
106,10.240740362585964,13.609467448352092
107,10.408004190783336,14.252215614600177
108,10.576939666678843,14.866269514743326
109,10.747528590438506,15.699803017447067
110,10.862163768931895,16.456975398506803
111,11.035465825156916,17.449063435868922
112,11.210368956667406,18.164365521154092
113,11.386852185757396,18.688348082475656
114,11.564893863921924,19.165159564289784
115,11.684443143597386,19.49606639321853
116,11.865032433823059,19.94973094074118
117,12.047119470537792,20.26769042227795
118,12.169331196658252,20.47884098750706
119,12.353861440878127,20.735413570135567
120,12.539825033771278,20.957451555677427
121,12.664584768785309,21.10466219875786
122,12.852881684242274,21.321342229997466
123,13.042544673427637,21.506785691373505
124,13.169732865216234,21.619367048611707
125,13.361615184557813,21.793181658852884
126,13.49025876910861,21.907722894673803
127,13.684287694692006,22.04399430661292
