SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,3.4663159404606954
51,1.7852109411306938,3.677843697454399
52,1.9087251005943775,3.8997456795713745
53,2.0542946412802117,4.22182010217074
54,2.1960331217841973,4.5333443214878555
55,2.3473074604764466,4.8574505325267845
56,2.492093805618768,5.0528988435502695
57,2.645527836580647,5.3130463733474445
58,2.789547102003453,5.516702234242421
59,2.9410991694788162,5.723973687007763
60,3.1005271216365293,5.904247678302568
61,3.24676259845616,6.095003982828445
62,3.399534921540906,6.3715103350893445
63,3.5358684189171163,6.587628933471498
64,3.701422795540636,6.830757052741177
65,3.8490727526664066,6.994248802042533
66,4.002189339946645,7.135482440748762
67,4.134073017989484,7.24457460667242
68,4.297609020790753,7.36615764872288
69,4.438387551251412,7.471430105977563
70,4.612848329419118,7.606197663954057
71,4.762936382575863,7.724243277022028
72,4.917388364118559,7.856023226101566
73,5.04414557229201,7.95231990395825
74,5.206651492909871,8.103371694671186
75,5.373737289661653,8.301281913340059
76,5.510751380834336,8.640600855583996
77,5.65077692188168,8.946384792415882
78,5.830093858735267,9.482293670491286
79,5.9770131818759085,9.735719191931581
80,6.127044501216197,9.932918351643368
81,6.280214482862782,10.139507777381406
82,6.436547553740773,10.326417127888822
83,6.596065774621037,10.553459324834709
84,6.758788717127001,10.70080485472735
85,6.882944328993475,10.806268476073512
86,7.051314723485368,10.936332414780482
87,7.222929885887396,11.061033932734448
88,7.353776306456494,11.149609903849806
89,7.531090252205096,11.296874144339064
90,7.666216917034915,11.406189632799494
91,7.849241734747805,11.544923845674148
92,7.988651455432529,11.647021549746066
93,8.177382403083039,11.82679261868806
94,8.321065170061159,11.945626113665762
95,8.46657293854438,12.082665755131387
96,8.613900426061454,12.256655450241388
97,8.813156671342265,12.453910887232446
98,8.96470378407691,12.615967119267424
99,9.118045505078774,12.867048647361749
100,9.27317206867788,13.13667309232944
101,9.43007269490069,13.452799542484385
102,9.58873560276994,13.833934289803912
103,9.749148026266017,14.388425389519156
104,9.911296232903506,15.30979968554719
105,10.075165544860939,15.692440520054724
106,10.240740362585964,15.977743100394049
107,10.408004190783336,16.258396998807907
108,10.576939666678843,16.53331776105772
109,10.747528590438506,16.75342981304246
110,10.862163768931895,16.89231499195197
111,11.035465825156916,17.1145816597715
112,11.210368956667406,17.302226188069973
113,11.386852185757396,17.465364194473093
114,11.564893863921924,17.611888790720545
115,11.684443143597386,17.692726189291633
116,11.865032433823059,17.81505334203463
117,12.047119470537792,17.9405516747998
118,12.169331196658252,18.017746236151048
119,12.353861440878127,18.175106441882754
120,12.539825033771278,18.28755916533977
121,12.664584768785309,18.36389259498921
122,12.852881684242274,18.556591358939936
123,13.042544673427637,18.68215222201541
124,13.169732865216234,18.753413550209654
125,13.361615184557813,18.8582072039455
126,13.49025876910861,18.91756454763957
127,13.684287694692006,19.010666819930243
