Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,41.61004431314623
0.51144273747843,33,47.592319054652876
0.5471208106629557,34,51.447562776957156
0.5891997750159086,35,54.78581979320532
0.6303016906900535,36,57.63663220088626
0.6741780982620621,37,66.08567208271788
0.7211528104403899,38,69.83751846381092
0.7766504355647659,39,75.55391432791727
0.8307696690240871,40,81.25553914327917
0.8886787464488208,41,91.89069423929098
0.9569792349999162,42,101.6543574593796
1.0235859033603345,43,103.27917282127031
1.094853121042702,44,105.5834564254062
1.1789142813106497,45,111.22599704579024
1.260877564365467,46,113.30871491875922
1.3482981877900693,47,115.55391432791728
1.4517049514969056,48,118.87740029542097
1.5524152659289694,49,127.99113737075332
1.6600143869141089,50,165.48005908419498
1.7870610578518569,51,173.58936484490397
1.9103746631890275,52,178.4194977843427
2.0566279658005517,53,184.50516986706054
2.1979545826256524,54,189.83751846381094
2.3495344837482337,55,195.21418020679465
2.4942982026932317,56,198.21270310192023
2.648679024181495,57,203.91432791728212
2.7919964070004784,58,232.73264401772525
2.9444522970841254,59,250.41358936484488
3.103679461620113,60,257.2821270310192
3.2503461041698882,61,263.8847858197932
3.4035482502094134,62,268.53766617429835
3.5395210614408477,63,269.5273264401772
3.706074245251531,64,270.08862629246676
3.852039404050016,65,271.4327917282127
4.005330648859183,66,271.06351550960113
4.1380238212264,67,273.5007385524372
4.302863700119068,68,279.231905465288
4.444078540437953,69,299.6602658788774
4.618010469172704,70,314.84490398818315
4.767519355776625,71,327.34121122599703
4.9218213133602315,72,338.72968980797634
5.048501545881991,73,348.99556868537667
5.210902319443069,74,359.7193500738552
5.378187481427072,75,354.903988183161
5.516742183317032,76,362.8360413589364
5.657151746908872,77,362.2895125553914
5.835657267816712,78,360.26587887740027
5.984925889355136,79,357.66617429837515
6.1314743443417274,80,354.9187592319054
6.288280009550495,81,349.37961595273265
6.441930961431011,82,348.2127031019202
6.60150134785066,83,345.30280649926146
6.767286363666197,84,340.738552437223
6.891938257577819,85,338.8330871491876
7.058261067482293,86,336.76514032496306
7.230838364822614,87,334.34268833087145
7.363097920077097,88,332.70310192023635
7.541245459552444,89,330.1033973412112
7.6760992541526205,90,328.61152141802063
7.859537305692069,91,326.1447562776957
7.9965535098945315,92,324.2392909896602
8.184930564043999,93,323.26440177252584
8.33063774295648,94,322.20088626292466
8.473061122257839,95,321.37370753323484
8.619165545014738,96,320.23633677991137
8.822454757224136,97,319.02511078286557
8.977680498782219,98,318.02067946824224
9.128933347146273,99,316.94239290989657
9.28399281865738,100,315.8197932053176
9.442976215473088,101,315.25849335302803
9.597321544370372,102,314.28360413589365
9.755404100736131,103,312.95420974889214
9.917333999546388,104,311.4327917282127
10.083224987834548,105,310.11816838995566
10.253194588767297,106,309.5125553914328
10.417575859721632,107,308.301329394387
10.585809115748917,108,306.5288035450517
10.758003408639935,109,304.71196454948296
10.871586753389128,110,303.44165435745936
11.050552250154956,111,301.68389955686854
11.222886201331546,112,299.9852289512555
11.399102192939777,113,297.84342688330867
11.579305643595353,114,295.90841949778434
11.69400588091851,115,294.80059084194977
11.880922573432047,116,295.8493353028065
12.060042487650401,117,295.7163958641063
12.181593952274879,118,294.327917282127
12.367202557614284,119,292.1565731166913
12.55684042003699,120,290.0295420974889
12.672601171018869,121,288.6410635155096
12.868907973792403,122,286.60265878877397
13.056016187829684,123,284.47562776957164
13.178327328662581,124,282.9985228951255
13.371812419226801,125,281.00443131462333
13.498307651451075,126,279.6602658788774
13.698436884332015,127,278.4785819793205
