Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1.5041011718600763,1.275178353424839,1.1714278675758558
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,1.527287665224757,1.2877731965831976,1.1789116720243322
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,1.552183934480567,1.3012879147853755,1.1868709636156087
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,1.5753710133849361,1.314109903622669,1.1946547957090428
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,1.6003448666495044,1.3274961091354005,1.2030935069565831
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,1.6279004619916875,1.3424700359622217,1.214165151631193
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,1.6564379098019435,1.358126499079025,1.2260841372953788
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,1.6851207666349053,1.3737068139303872,1.2368997059461129
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,1.809063513990258,1.505767293034891,1.3848400528694282
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,1.8429559174339631,1.5317352505999797,1.4058731011377117
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,1.8829627214874167,1.558621584227284,1.430678239454186
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,1.9261035291349184,1.5971029402836254,1.4561062185062421
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,1.9730995300931022,1.6297112864187016,1.4784859213120134
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,2.0459662359391113,1.682055224341265,1.5117190142950792
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,2.134540629475336,1.7421336075399256,1.5463664241796666
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,2.2098749947496037,1.7929031151186137,1.5907145351476197
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,2.30818632776993,1.8771958472708528,1.6410714110281412
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,2.41156472607674,1.9550607464444367,1.6793374272736177
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,2.524048656903293,2.028703114373965,1.7211479104349503
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,2.6236536422759507,2.111383142185396,1.763908326922436
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,2.7231784087112465,2.19254060441642,1.8004040181356358
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,2.865159486897907,2.28605966826835,1.839948795230247
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,2.9984796523684754,2.3605676481076623,1.8829505986471953
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,3.180533310233623,2.4395925591778944,1.9320509208134444
