# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
1.600522994995117188e-01 1.269881846383213997e-03 7.388916797935962677e-03 5.148518248461186886e-04 7.084296550601720810e-03 4.191332554910331964e-04
2.301074862480163574e-01 2.296338323503732681e-03 6.172377150505781174e-03 9.628130937926471233e-04 5.493796430528163910e-03 6.523017655126750469e-04
2.385396957397460938e-01 3.182127606123685837e-03 1.780897937715053558e-02 8.654561825096607208e-04 1.726092584431171417e-02 1.611886895261704922e-03
2.821043729782104492e-01 4.926388151943683624e-03 2.010405063629150391e-02 1.442114356905221939e-03 1.915460079908370972e-02 1.520142424851655960e-03
3.142227232456207275e-01 7.579269353300333023e-03 3.120787441730499268e-02 1.526321750134229660e-03 3.037286549806594849e-02 3.405700670555233955e-03
3.388776779174804688e-01 1.105514913797378540e-02 3.689410910010337830e-02 1.986734103411436081e-03 3.541681170463562012e-02 4.637957550585269928e-03
3.760066032409667969e-01 1.401323731988668442e-02 3.461755067110061646e-02 2.992020919919013977e-03 3.242482990026473999e-02 6.778438109904527664e-03
4.084874391555786133e-01 1.606102846562862396e-02 3.651474043726921082e-02 4.630271345376968384e-03 3.316579759120941162e-02 8.401250466704368591e-03
4.534724950790405273e-01 1.862280629575252533e-02 4.111129045486450195e-02 5.357365123927593231e-03 3.740632161498069763e-02 1.042225118726491928e-02
4.736282229423522949e-01 2.236288227140903473e-02 5.108521878719329834e-02 4.795592743903398514e-03 4.705698415637016296e-02 1.276066247373819351e-02
4.822059869766235352e-01 2.790872566401958466e-02 6.825849413871765137e-02 7.867362350225448608e-03 6.237899139523506165e-02 1.611159555613994598e-02
4.979311227798461914e-01 3.378478065133094788e-02 6.716703623533248901e-02 6.611695047467947006e-03 6.196158006787300110e-02 1.968985423445701599e-02
5.229665040969848633e-01 3.805294260382652283e-02 6.293188035488128662e-02 1.211381051689386368e-02 5.342067033052444458e-02 2.177701145410537720e-02
5.409962534904479980e-01 4.265129566192626953e-02 5.986500158905982971e-02 1.223454996943473816e-02 4.990104958415031433e-02 2.660243585705757141e-02
5.220007896423339844e-01 1.035411097109317780e-02 5.269723758101463318e-02 1.489907689392566681e-02 4.055181145668029785e-02 6.168558262288570404e-03
6.247872114181518555e-01 1.459780707955360413e-02 6.546039134263992310e-02 2.042712271213531494e-02 4.936938732862472534e-02 7.961902767419815063e-03
8.450868725776672363e-01 1.790564879775047302e-02 6.841721385717391968e-02 3.411778062582015991e-02 4.261074960231781006e-02 1.087425462901592255e-02
9.045112133026123047e-01 2.459388226270675659e-02 1.188385188579559326e-01 2.945574745535850525e-02 9.577237069606781006e-02 1.656640321016311646e-02
1.078612565994262695e+00 3.916889429092407227e-02 1.149831563234329224e-01 3.143426775932312012e-02 8.630482852458953857e-02 2.304692007601261139e-02
1.212727427482604980e+00 4.548450931906700134e-02 1.016575098037719727e-01 3.796958178281784058e-02 6.705982238054275513e-02 2.635465562343597412e-02
1.629667401313781738e+00 3.426641225814819336e-02 8.847173303365707397e-02 5.147624015808105469e-02 4.391215369105339050e-02 1.201860792934894562e-02
1.984271645545959473e+00 6.421060115098953247e-02 2.102669924497604370e-01 4.757149517536163330e-02 1.684400290250778198e-01 2.299131266772747040e-02
2.417813062667846680e+00 1.062072217464447021e-01 2.081981003284454346e-01 5.317306891083717346e-02 1.587002873420715332e-01 3.142279386520385742e-02
2.473262548446655273e+00 1.602618992328643799e-01 2.460984140634536743e-01 5.366761982440948486e-02 1.976926326751708984e-01 6.959977000951766968e-02
2.726568937301635742e+00 1.904064118862152100e-01 3.190574049949645996e-01 6.479847431182861328e-02 2.601378560066223145e-01 8.765822649002075195e-02
2.918939352035522461e+00 2.118770480155944824e-01 2.585827112197875977e-01 8.025599271059036255e-02 1.829049438238143921e-01 1.005468964576721191e-01
2.975881814956665039e+00 2.252734154462814331e-01 2.640982270240783691e-01 8.329299092292785645e-02 1.836478710174560547e-01 1.197119653224945068e-01
3.396908998489379883e+00 2.453880012035369873e-01 3.292960524559020996e-01 1.060594618320465088e-01 2.317329198122024536e-01 1.227642446756362915e-01
3.230601787567138672e+00 2.621686756610870361e-01 2.990673184394836426e-01 8.610290288925170898e-02 2.120733261108398438e-01 1.349170953035354614e-01
3.138040065765380859e+00 2.767282128334045410e-01 3.048733174800872803e-01 1.089860051870346069e-01 2.037500590085983276e-01 1.431333869695663452e-01
3.299551248550415039e+00 2.902485430240631104e-01 2.829929888248443604e-01 8.247415721416473389e-02 1.992009133100509644e-01 1.556352525949478149e-01
3.435563087463378906e+00 3.102266788482666016e-01 3.182495236396789551e-01 7.416606694459915161e-02 2.404556423425674438e-01 1.720718145370483398e-01
3.432291746139526367e+00 3.282736837863922119e-01 2.930285930633544922e-01 9.210291504859924316e-02 1.989879608154296875e-01 1.843861490488052368e-01
3.659907341003417969e+00 3.427147865295410156e-01 3.829335272312164307e-01 1.445995867252349854e-01 2.552802860736846924e-01 2.004967480897903442e-01
3.751081466674804688e+00 3.672675490379333496e-01 4.685962498188018799e-01 1.032311767339706421e-01 3.688090443611145020e-01 2.298883795738220215e-01
4.086846351623535156e+00 3.928570449352264404e-01 4.304963648319244385e-01 1.261353790760040283e-01 3.142052292823791504e-01 2.426550388336181641e-01
4.448307991027832031e+00 4.649641215801239014e-01 4.805131852626800537e-01 9.336413443088531494e-02 3.746687173843383789e-01 2.648986279964447021e-01
4.713590621948242188e+00 5.260720252990722656e-01 4.785821139812469482e-01 1.197441667318344116e-01 3.573820590972900391e-01 2.894223034381866455e-01
5.046157360076904297e+00 5.958061814308166504e-01 4.552561640739440918e-01 9.656269848346710205e-02 3.590582311153411865e-01 3.104586899280548096e-01
5.423928260803222656e+00 6.734274029731750488e-01 4.971498847007751465e-01 1.058681681752204895e-01 3.726837635040283203e-01 3.820458352565765381e-01
5.597905158996582031e+00 7.323347330093383789e-01 6.118880510330200195e-01 1.531854271888732910e-01 4.506973922252655029e-01 3.733353316783905029e-01
5.663220882415771484e+00 8.071959614753723145e-01 6.695049405097961426e-01 1.662349551916122437e-01 5.053657293319702148e-01 4.276294708251953125e-01
5.762464523315429688e+00 9.199368953704833984e-01 7.322547435760498047e-01 2.042639851570129395e-01 5.359600186347961426e-01 5.162361860275268555e-01
5.781926155090332031e+00 9.998139739036560059e-01 8.404405713081359863e-01 1.841150522232055664e-01 6.499956250190734863e-01 5.638370513916015625e-01
5.812123775482177734e+00 1.063623547554016113e+00 1.152147293090820312e+00 2.049033790826797485e-01 9.612194895744323730e-01 6.059841513633728027e-01
6.144552707672119141e+00 1.142677068710327148e+00 9.907394647598266602e-01 1.741342544555664062e-01 8.184762001037597656e-01 6.821669340133666992e-01
6.896209716796875000e+00 1.209439516067504883e+00 9.791230559349060059e-01 2.506391704082489014e-01 7.517270445823669434e-01 7.105494737625122070e-01
7.925767421722412109e+00 1.380981564521789551e+00 1.182341575622558594e+00 2.118781059980392456e-01 9.722902774810791016e-01 7.741638422012329102e-01
7.772772312164306641e+00 1.462764620780944824e+00 1.265153169631958008e+00 1.921651959419250488e-01 1.082223415374755859e+00 8.322419524192810059e-01
7.948704719543457031e+00 1.555238723754882812e+00 1.018448352813720703e+00 2.472181767225265503e-01 7.877308130264282227e-01 8.726960420608520508e-01
8.017568588256835938e+00 1.587695121765136719e+00 9.566593170166015625e-01 2.903873026371002197e-01 6.874771118164062500e-01 9.032189846038818359e-01
8.138048171997070312e+00 1.594107747077941895e+00 8.839485049247741699e-01 3.440888226032257080e-01 5.716394782066345215e-01 9.236711859703063965e-01
8.650635719299316406e+00 1.631337404251098633e+00 9.882505536079406738e-01 3.111595213413238525e-01 6.950953602790832520e-01 9.591566920280456543e-01
8.638566017150878906e+00 1.750512599945068359e+00 1.209794759750366211e+00 2.147412151098251343e-01 1.000311136245727539e+00 1.079707503318786621e+00
8.781452178955078125e+00 2.026728868484497070e+00 1.272843480110168457e+00 2.317184656858444214e-01 1.020599365234375000e+00 1.183502793312072754e+00
8.985276222229003906e+00 2.103886365890502930e+00 1.322493314743041992e+00 2.274987548589706421e-01 1.081124782562255859e+00 1.247972488403320312e+00
9.004073143005371094e+00 2.219768047332763672e+00 1.288865804672241211e+00 2.605389356613159180e-01 1.027185559272766113e+00 1.362861394882202148e+00
9.166106224060058594e+00 2.296395063400268555e+00 1.338590502738952637e+00 2.183966040611267090e-01 1.098541855812072754e+00 1.414495110511779785e+00
9.078997611999511719e+00 2.373444318771362305e+00 1.248533964157104492e+00 2.223662137985229492e-01 1.004429936408996582e+00 1.514876246452331543e+00
9.051820755004882812e+00 2.435338735580444336e+00 1.370383501052856445e+00 2.612867355346679688e-01 1.107089281082153320e+00 1.555419921875000000e+00
9.104010581970214844e+00 2.512565374374389648e+00 1.463186740875244141e+00 4.165039062500000000e-01 1.064935803413391113e+00 1.633919477462768555e+00
9.140372276306152344e+00 2.598032712936401367e+00 1.577318906784057617e+00 3.790118694305419922e-01 1.215059518814086914e+00 1.718307971954345703e+00
9.182377815246582031e+00 2.681250333786010742e+00 1.489297389984130859e+00 3.878627419471740723e-01 1.129040718078613281e+00 1.795679926872253418e+00
9.221007347106933594e+00 2.729782342910766602e+00 1.538172483444213867e+00 4.098883867263793945e-01 1.156472444534301758e+00 1.825859546661376953e+00
9.116458892822265625e+00 2.827769994735717773e+00 1.703879237174987793e+00 3.406821489334106445e-01 1.385002136230468750e+00 1.925376057624816895e+00
9.098970413208007812e+00 2.935792922973632812e+00 1.649954438209533691e+00 3.610639274120330811e-01 1.307432889938354492e+00 2.011167287826538086e+00
9.041204452514648438e+00 3.032926082611083984e+00 1.451422452926635742e+00 3.610269129276275635e-01 1.113478660583496094e+00 2.068234682083129883e+00
9.095594406127929688e+00 3.118029832839965820e+00 1.599546790122985840e+00 4.155527055263519287e-01 1.205019116401672363e+00 2.148008823394775391e+00
9.042698860168457031e+00 3.183426141738891602e+00 1.762700557708740234e+00 4.341036677360534668e-01 1.352076172828674316e+00 2.229487895965576172e+00
9.064907073974609375e+00 3.266260385513305664e+00 1.458901166915893555e+00 3.897353410720825195e-01 1.072913169860839844e+00 2.276862144470214844e+00
9.043583869934082031e+00 3.331640958786010742e+00 1.547814130783081055e+00 4.709578156471252441e-01 1.101856112480163574e+00 2.352541685104370117e+00
8.953994750976562500e+00 3.382304430007934570e+00 1.733833074569702148e+00 4.806993305683135986e-01 1.286552786827087402e+00 2.409480333328247070e+00
8.843470573425292969e+00 3.468011379241943359e+00 1.755429029464721680e+00 4.749412238597869873e-01 1.312299251556396484e+00 2.480709314346313477e+00
8.869276046752929688e+00 3.543428421020507812e+00 1.604529738426208496e+00 4.797992706298828125e-01 1.154650211334228516e+00 2.532577753067016602e+00
8.914689064025878906e+00 3.582711696624755859e+00 1.529039144515991211e+00 5.816428065299987793e-01 9.952087402343750000e-01 2.554538488388061523e+00
8.869646072387695312e+00 3.651598691940307617e+00 1.804946899414062500e+00 6.224826574325561523e-01 1.234441280364990234e+00 2.648534297943115234e+00
9.003221511840820312e+00 3.705146789550781250e+00 1.761775016784667969e+00 6.152086257934570312e-01 1.187268137931823730e+00 2.692739248275756836e+00
9.087535858154296875e+00 3.778285026550292969e+00 1.625303864479064941e+00 6.202587485313415527e-01 1.042721152305603027e+00 2.733727693557739258e+00
9.372995376586914062e+00 3.849081516265869141e+00 1.554201126098632812e+00 6.707416772842407227e-01 9.321033954620361328e-01 2.802706241607666016e+00
9.532379150390625000e+00 3.905550241470336914e+00 1.562122225761413574e+00 6.509605050086975098e-01 9.420995712280273438e-01 2.824574470520019531e+00
9.654114723205566406e+00 3.970067739486694336e+00 1.518426775932312012e+00 6.468632817268371582e-01 8.960369825363159180e-01 2.888380765914916992e+00
9.651704788208007812e+00 4.020836830139160156e+00 2.012756824493408203e+00 7.065126895904541016e-01 1.357181668281555176e+00 2.978282928466796875e+00
9.620724678039550781e+00 4.100769042968750000e+00 1.643699765205383301e+00 6.699736714363098145e-01 1.006572365760803223e+00 3.006024599075317383e+00
9.568663597106933594e+00 4.141048908233642578e+00 1.670939207077026367e+00 6.474942564964294434e-01 1.048562765121459961e+00 3.011359930038452148e+00
9.490338325500488281e+00 4.200748443603515625e+00 1.574638009071350098e+00 6.802969574928283691e-01 9.312393069267272949e-01 3.110657930374145508e+00
9.456920623779296875e+00 4.234565734863281250e+00 1.496167898178100586e+00 6.332497000694274902e-01 8.850103616714477539e-01 3.106369018554687500e+00
9.381219863891601562e+00 4.295013904571533203e+00 1.633208513259887695e+00 7.585116028785705566e-01 9.132840633392333984e-01 3.188770294189453125e+00
9.323334693908691406e+00 4.336935520172119141e+00 1.643628001213073730e+00 6.818692684173583984e-01 9.893534779548645020e-01 3.231484651565551758e+00
# Unit: 10^10 Msun
