SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,3.0355247571219923
51,1.7852109411306938,3.1692735176857227
52,1.9087251005943775,3.2911810473821186
53,2.0542946412802117,3.414693819472842
54,2.1960331217841973,3.531178854653842
55,2.3473074604764466,3.6485638796580404
56,2.492093805618768,3.764374257455449
57,2.645527836580647,3.914490773384375
58,2.789547102003453,4.04737259586035
59,2.9410991694788162,4.150126868190377
60,3.1005271216365293,4.238452271419473
61,3.24676259845616,4.328181480114729
62,3.399534921540906,4.460278547196484
63,3.5358684189171163,4.609105152153006
64,3.701422795540636,4.771592843329032
65,3.8490727526664066,4.913071690180637
66,4.002189339946645,5.103144627743985
67,4.134073017989484,5.299609502954864
68,4.297609020790753,5.514112586105997
69,4.438387551251412,5.695067711137962
70,4.612848329419118,5.958303791618717
71,4.762936382575863,6.109625802601144
72,4.917388364118559,6.237490907611044
73,5.04414557229201,6.3291925009510805
74,5.206651492909871,6.429926150968382
75,5.373737289661653,6.523599235663053
76,5.510751380834336,6.616521063344023
77,5.65077692188168,6.715073745467191
78,5.830093858735267,6.881824217225146
79,5.9770131818759085,7.007727657072028
80,6.127044501216197,7.128744353169235
81,6.280214482862782,7.29086534873988
82,6.436547553740773,7.505825796446329
83,6.596065774621037,7.690277705759089
84,6.758788717127001,7.8388202444488355
85,6.882944328993475,7.920026571850672
86,7.051314723485368,8.040443870259178
87,7.222929885887396,8.14987191327814
88,7.353776306456494,8.228049093791183
89,7.531090252205096,8.35478552670023
90,7.666216917034915,8.461612308810857
91,7.849241734747805,8.590380976804534
92,7.988651455432529,8.693882932987684
93,8.177382403083039,8.833710533002387
94,8.321065170061159,8.949949020102785
95,8.46657293854438,9.050867581180533
96,8.613900426061454,9.184426070942932
97,8.813156671342265,9.371892834502138
98,8.96470378407691,9.685979903251265
99,9.118045505078774,10.116156279646232
100,9.27317206867788,10.819421280199316
101,9.43007269490069,11.165033451529526
102,9.58873560276994,11.407374135534539
103,9.749148026266017,11.621304619701391
104,9.911296232903506,11.837353094806993
105,10.075165544860939,12.090831320365972
106,10.240740362585964,12.386266490843784
107,10.408004190783336,12.916117968431744
108,10.576939666678843,13.372381990282433
109,10.747528590438506,13.640971111969643
110,10.862163768931895,13.803279251826098
111,11.035465825156916,14.03454045813671
112,11.210368956667406,14.20471401773833
113,11.386852185757396,14.357876653068853
114,11.564893863921924,14.509487643413859
115,11.684443143597386,14.611923011161371
116,11.865032433823059,14.894552867380604
117,12.047119470537792,15.085494529611994
118,12.169331196658252,15.16736099843254
119,12.353861440878127,15.273492800808727
120,12.539825033771278,15.36065648020152
121,12.664584768785309,15.413517817945936
122,12.852881684242274,15.48508465137048
123,13.042544673427637,15.549267548439156
124,13.169732865216234,15.59360689818029
125,13.361615184557813,15.679241264841275
126,13.49025876910861,15.723921851418597
127,13.684287694692006,15.77589525875679
