SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1481.8706129802613
36,0.6296157675006637,1325.3194652164973
37,0.6735067612001536,1183.3597259684357
38,0.7204501377792731,1057.6422822938525
39,0.7758651800373145,935.9474564340235
40,0.8299211591567458,836.8007261268134
41,0.8877297039012763,749.1559688868916
42,0.9559611038451133,664.0777324931723
43,1.0225083933455177,595.7869137209664
44,1.0936628506455037,535.6976755325859
45,1.1776285666554693,477.38347336190236
46,1.259501882076255,430.6543895468521
47,1.347020121131645,389.71689167984874
48,1.4502627846921008,352.33546816806296
49,1.550895775549458,321.26639589332575
50,1.658424075455636,292.2572053742956
51,1.7852109411306938,262.8367829285631
52,1.9087251005943775,238.03798530562514
53,2.0542946412802117,214.18343284996067
54,2.1960331217841973,197.51659263306922
55,2.3473074604764466,185.32144708726423
56,2.492093805618768,170.15704554941243
57,2.645527836580647,160.83409631501328
58,2.789547102003453,151.69365687995597
59,2.9410991694788162,140.55032591253382
60,3.1005271216365293,130.96758433851457
61,3.24676259845616,124.44356696228832
62,3.399534921540906,117.67758857226454
63,3.5358684189171163,111.243507732474
64,3.701422795540636,104.2524905199752
65,3.8490727526664066,98.61386621055247
66,4.002189339946645,93.92447396822095
67,4.134073017989484,91.63948620868356
68,4.297609020790753,87.43573809051213
69,4.438387551251412,83.55309506233316
70,4.612848329419118,79.14089319643813
71,4.762936382575863,75.94491239739519
72,4.917388364118559,73.08313004170232
73,5.04414557229201,70.73453516164527
74,5.206651492909871,68.37556902767292
75,5.373737289661653,66.26980793434326
76,5.510751380834336,64.37045135413962
77,5.65077692188168,62.748537023889305
78,5.830093858735267,62.531227851712266
79,5.9770131818759085,61.48336403447234
80,6.127044501216197,60.200375518797195
81,6.280214482862782,58.53640461979055
82,6.436547553740773,56.7686577938396
83,6.596065774621037,54.81832201388231
84,6.758788717127001,52.840154481354375
85,6.882944328993475,51.43050054645723
86,7.051314723485368,49.56756039226129
87,7.222929885887396,47.81081677739288
88,7.353776306456494,46.53722484089985
89,7.531090252205096,44.56977845566485
90,7.666216917034915,43.191529684719605
91,7.849241734747805,41.502086011704506
92,7.988651455432529,40.25877820069314
93,8.177382403083039,38.613787754622635
94,8.321065170061159,37.52342668005068
95,8.46657293854438,36.611146039539456
96,8.613900426061454,35.78043386546251
97,8.813156671342265,34.846270329386705
98,8.96470378407691,34.12102988020126
99,9.118045505078774,33.357436252092754
100,9.27317206867788,32.73118747013468
101,9.43007269490069,31.972307793733943
102,9.58873560276994,31.4399474834286
103,9.749148026266017,31.066304962692723
104,9.911296232903506,31.015146002049303
105,10.075165544860939,30.939752045443417
106,10.240740362585964,31.187405265951657
107,10.408004190783336,32.23495813565486
108,10.576939666678843,33.75286493675283
109,10.747528590438506,33.780702330767774
110,10.862163768931895,33.57026333005432
111,11.035465825156916,33.07338435557937
112,11.210368956667406,32.40188399572099
113,11.386852185757396,31.655467150344844
114,11.564893863921924,30.877834409590715
115,11.684443143597386,30.35457716951654
116,11.865032433823059,29.539125806936262
117,12.047119470537792,28.71107166142328
118,12.169331196658252,28.214324015762944
119,12.353861440878127,27.50669671953128
120,12.539825033771278,26.722870734942
121,12.664584768785309,26.2203313932398
122,12.852881684242274,25.492733358897432
123,13.042544673427637,24.783088140872984
124,13.169732865216234,24.269963500168952
125,13.361615184557813,23.534435515844052
126,13.49025876910861,23.034193692690092
127,13.684287694692006,22.29535364794302
