Time_Gyr,AccretionRate_Au1_Msun/yr,AccretionRate_Au2_Msun/yr,AccretionRate_Au3_Msun/yr,AccretionRate_Au4_Msun/yr,AccretionRate_Au5_Msun/yr,AccretionRate_Au6_Msun/yr,AccretionRate_Au7_Msun/yr,AccretionRate_Au8_Msun/yr,AccretionRate_Au9_Msun/yr,AccretionRate_Au10_Msun/yr,AccretionRate_Au11_Msun/yr,AccretionRate_Au12_Msun/yr,AccretionRate_Au13_Msun/yr,AccretionRate_Au14_Msun/yr,AccretionRate_Au15_Msun/yr,AccretionRate_Au16_Msun/yr,AccretionRate_Au17_Msun/yr,AccretionRate_Au18_Msun/yr,AccretionRate_Au19_Msun/yr,AccretionRate_Au20_Msun/yr,AccretionRate_Au21_Msun/yr,AccretionRate_Au22_Msun/yr,AccretionRate_Au23_Msun/yr,AccretionRate_Au24_Msun/yr,AccretionRate_Au25_Msun/yr,AccretionRate_Au26_Msun/yr,AccretionRate_Au27_Msun/yr,AccretionRate_Au28_Msun/yr,AccretionRate_Au29_Msun/yr,AccretionRate_Au30_Msun/yr
7.329727,15.751478,7.591064,17.316519,10.029041,16.559927,13.742124,7.247566,2.784199,16.744319,5.581285,1.474684,9.599399,12.821912,4.266484,15.444419,-2.878731,3.193,6.616661,-3.808784,0.760926,9.912669,4.570911,5.921449,15.911644,14.37362,16.780244,8.573448,-25.330461,5.776039,18.774838
7.468963,30.633655,-13.429315,13.100489,22.125701,14.537509,29.407907,7.291951,-0.534928,1.84995,0.107172,11.13526,9.370088,10.761884,8.599805,11.128609,25.403315,6.440424,10.623953,-3.486389,6.391003,19.253206,3.566247,12.932621,2.942488,9.355546,11.388219,3.116981,-12.478631,8.895242,6.163134
7.657754,-2.769471,15.442452,2.998106,2.521285,11.960477,4.976111,5.507539,9.026506,19.51935,5.357193,10.980256,10.629634,6.864762,7.541793,-8.922055,5.132185,9.59057,4.281516,10.101196,4.3124,22.878662,9.810876,3.647259,9.539424,1.004152,12.897948,20.517906,-0.085291,10.79075,-33.104915
7.801707,16.616986,26.939742,24.682175,27.701305,9.733868,15.931743,1.676731,-0.297552,13.258005,6.77866,7.64226,16.548669,9.566467,5.288156,-1.297899,28.891791,17.47324,6.098092,3.790042,8.732277,31.821183,6.531115,-13.992181,12.083441,6.672711,16.310472,9.384359,52.347187,20.568563,0.24097
7.94768,-11.334602,-3.229231,12.591174,11.518565,11.497498,23.549083,6.523703,7.047391,17.134019,21.230208,3.035033,7.680126,16.38606,-2.6698,-2.28742,24.228591,24.903779,10.257854,-1.059321,8.220602,-27.66031,10.737398,6.223215,-1.368293,0.435945,24.178472,21.440791,-5.62749,-0.928023,14.570049
8.095671,2.741159,5.867483,23.729994,-13.422212,22.808849,10.199208,1.63642,-12.808201,-9.307874,7.689037,7.332957,3.727663,3.520285,3.818602,9.069871,1.45682,5.891369,7.258359,8.4709,4.982067,14.669525,18.773516,27.89487,15.504766,5.430997,19.248045,-0.312002,57.970727,-2.648987,5.111276
8.296127,-2.221124,28.591683,24.756093,-1.138236,18.323562,-9.955952,1.551691,4.652422,15.786558,5.990943,1.324676,5.556548,10.457687,6.395529,15.479854,-9.390947,13.584721,11.100724,10.542127,-3.543242,11.251745,1.322385,20.046027,-3.680342,-1.667049,4.42759,13.908815,12.025701,11.484727,23.307757
8.448812,3.525246,-2.630028,-15.210173,15.775583,15.479079,11.879283,8.113926,15.564284,-11.717657,4.986225,-4.624989,9.496362,7.363082,-0.799662,10.891554,9.15712,3.069751,7.579347,5.135015,3.52796,13.07414,8.452269,13.097934,4.313,-0.317805,13.4475,8.766102,1.663607,-1.216364,15.101254
8.603499,6.616963,21.806476,30.75272,7.080693,6.06074,-3.486724,7.109829,8.828207,19.131469,12.304963,12.45055,0.881278,-1.987991,3.887987,9.291753,1.580119,25.951183,22.090776,10.004158,1.714395,36.655557,6.905645,6.02027,-4.165408,8.793468,19.322369,28.135468,24.014908,13.796782,3.132617
8.760179,-0.394973,-15.128429,7.972546,37.64897,3.365285,25.151228,-1.554968,9.166773,3.830677,7.629905,24.177284,6.135006,17.697777,37.784267,4.166662,11.98975,11.398543,12.694271,27.119241,4.585938,6.399085,8.822264,12.473301,-8.400544,5.67344,16.4437,-3.945051,13.21849,2.389364,15.980564
8.918845,4.055792,19.972476,12.890657,24.982524,19.689964,-12.329811,-0.328641,1.483676,1.348603,1.918622,-0.633314,21.092139,6.017419,23.839082,9.683335,6.592379,7.523707,15.576276,-55.59422,-9.85982,2.199584,-1.18831,48.968165,4.528426,1.423757,12.668753,22.216367,31.23667,-1.896901,3.205486
9.079485,4.429058,5.393951,-13.392293,-1.324917,11.798017,7.977658,5.462358,-5.929091,16.123964,7.661787,5.39068,4.097577,0.90828,30.061668,0.688161,9.847942,15.993127,8.261531,23.328721,3.869245,25.546238,1.048408,11.287599,-4.74277,-1.039218,7.024884,6.463291,15.240942,-0.690016,16.339654
9.242088,4.518978,-0.795633,18.480896,13.062356,24.425073,6.026295,-3.718934,2.213119,9.488548,13.444357,5.800652,5.096577,7.486215,61.070037,13.570332,3.377188,3.950221,-4.553354,13.700549,-4.662013,1.490472,3.927531,31.357612,2.023555,11.302027,13.122205,5.459979,11.873923,13.117605,4.731661
9.406642,1.315855,46.121799,7.080341,-1.638929,3.317816,-0.157333,-0.988892,-3.599101,2.299815,5.694969,-32.604982,-2.327822,2.190947,47.254973,11.607864,13.63798,0.387827,9.9732,35.700221,5.351765,-0.368219,2.756778,5.290427,4.59381,3.049339,19.525364,3.909346,29.957382,-7.014097,-13.565088
9.573131,9.281488,8.468823,9.077895,9.027085,17.464538,8.188078,1.902974,-7.118741,2.75739,9.365511,3.611527,8.998603,20.074936,13.587114,14.039689,5.557814,9.290763,4.625748,28.758533,-3.791917,-7.948057,10.196194,12.779673,-2.435181,-3.969721,26.581108,18.325907,31.718315,-35.105182,12.912204
9.741542,-0.950388,-18.387307,-3.45711,0.284097,23.965021,-4.450046,32.247969,-7.526446,1.208965,3.299294,9.467721,0.764802,15.918134,-5.356562,1.649144,6.724085,2.957401,18.424188,2.991587,12.774379,5.808477,5.302924,5.061196,1.676541,10.224663,11.870115,17.519121,5.424876,-2.33577,15.465052
9.854875,-10.897398,0.771847,20.542436,2.132188,7.035859,3.28902,9.234663,3.922334,10.964506,5.25443,10.452672,6.81435,4.504728,-6.279278,11.318936,7.860213,14.460457,-5.646019,18.205973,-3.453837,16.106765,18.074031,9.813086,5.83851,-10.485194,33.97391,13.430035,26.461821,110.994038,22.588485
10.02645,10.613902,17.556739,7.844676,7.929979,6.876099,-0.905609,18.938715,0.549126,8.509333,11.753041,-2.410365,10.765644,7.965413,27.049021,16.453312,6.533823,10.928452,14.404561,16.67968,-0.667182,7.063227,8.803319,-10.783291,3.484684,-3.054079,27.474519,12.418001,42.839403,-19.902989,-1.267664
10.199899,2.01799,33.160659,9.851011,10.905651,-5.734459,1.299843,17.986831,21.035108,2.93966,-2.64794,7.569506,36.791229,4.991256,8.900332,4.040407,8.820378,-3.623581,16.836448,9.89532,9.328764,13.378063,3.011127,4.913848,-9.354238,3.215569,7.621371,19.614771,6.048551,-15.145277,-6.690419
10.375205,2.773396,-14.754554,7.59444,24.909841,-1.428684,4.986101,19.069345,9.953035,6.77213,7.76367,-0.002721,11.387526,-0.828936,10.103708,-3.916886,10.910315,6.815394,18.899249,21.094457,0.48005,17.791005,18.022367,-2.72175,16.310211,2.750854,20.039561,9.192915,21.113608,9.89624,15.650036
10.552345,-1.469471,0.657595,-3.595862,9.214488,14.559576,6.406148,-6.937646,5.184624,2.623716,9.221434,5.475686,-1.161663,11.951032,-14.470008,15.277505,2.826961,1.614773,6.526562,-4.917457,-5.530804,-7.263013,-3.819885,4.433596,4.623174,3.712194,-5.320702,2.891739,14.655978,8.250629,10.883563
10.671447,3.522025,25.023363,14.409719,-17.652133,-3.448698,4.878524,10.751134,1.968796,-9.582298,18.0684,4.429576,26.5379,15.604285,-5.417455,21.867132,13.448283,3.980604,15.524779,1.935653,-15.832816,8.627911,20.634467,22.427538,19.979443,6.379036,12.000121,26.732135,20.607011,7.981005,-2.889973
10.851597,1.336148,6.89688,-8.472523,-8.332367,-1.454209,-0.14399,25.806314,4.388744,-5.443627,3.417069,-2.168607,9.070272,-0.970797,2.837361,-10.475315,-2.725526,8.455417,15.916586,17.567558,5.130898,20.742525,1.447102,11.986235,-3.687413,-3.173668,-6.378192,2.585846,3.286908,2.856695,0.531382
11.033523,0.694659,13.157768,8.389237,11.533392,4.228943,-1.97421,3.208614,6.47511,0.16478,4.324295,2.740175,8.067502,11.450312,31.06998,10.288883,0.496246,5.11092,9.565452,8.011293,-0.268866,-7.908201,1.224089,-2.290804,-10.219662,4.568014,1.918169,8.356902,3.474506,7.495455,6.151881
11.155782,4.950164,34.521962,-0.626826,4.735199,-8.366596,0.917611,-4.627805,4.115894,-8.257812,10.685211,-2.442946,18.941262,4.545333,11.233238,21.4599,1.319668,0.606174,3.81207,7.090051,3.979062,-14.851258,6.36314,6.126192,0.237238,-1.032403,-4.50113,2.302586,13.465458,0.709881,26.933136
11.340614,4.43355,7.711406,12.587459,52.210538,12.025979,-6.799968,10.59417,0.208616,0.683554,-0.292523,0.555824,4.406077,6.402005,9.811553,7.134931,-0.949057,-2.311707,0.300087,2.875543,25.686784,7.232223,0.854046,-0.6058,12.616278,3.899271,2.317203,8.026546,14.147844,3.027928,16.201447
11.527156,-1.305679,-6.030784,16.962274,-47.86647,13.756805,2.421015,10.937734,1.135501,1.152445,6.637965,-0.434778,-2.408558,-1.57029,16.674449,-2.378464,0.357236,6.318306,12.000453,-8.90942,-3.642346,3.23775,3.594616,-3.554215,-3.770468,8.051391,8.456019,6.320916,23.488835,0.273032,-1.298499
11.652454,-0.20115,-13.272191,1.427273,-10.724713,-4.264761,2.623639,59.046444,2.655434,-7.277342,6.427955,-1.834099,19.763663,-0.40327,13.049023,-1.783176,-4.134826,10.803276,6.577806,8.322144,11.580614,20.954065,-6.114243,7.546026,-12.94472,4.119306,14.585624,-0.85265,-2.290242,7.358017,1.686734
11.841788,-0.5656,-3.733987,5.193217,2.791262,4.603166,-6.439496,-53.080007,2.551829,-0.434178,15.759002,51.089777,33.503824,5.008336,17.719476,19.286591,3.200133,12.25682,14.721653,11.881549,11.933579,-3.664837,7.432538,1.238588,13.330385,-5.301796,28.379984,4.185971,4.533618,1.33891,18.79273
11.968923,-1.235342,-4.565597,14.024246,28.532925,8.95105,4.256882,-2.877318,1.616228,5.178293,1.500031,4.660961,-5.198358,12.094812,21.509855,1.324732,16.286978,4.497433,-16.509572,4.011931,2.111409,19.74038,-2.065641,-0.741066,2.594535,5.341389,4.509303,-2.38901,3.519256,5.028223,-6.741614
12.160973,0.402725,-0.837441,-0.020586,28.302932,4.469115,5.573522,2.618523,-2.55285,1.3788,4.546159,-8.275845,-3.103971,4.08547,39.137857,-3.135205,0.085442,10.489503,-4.997541,8.536204,6.248417,14.335899,1.71718,-0.267406,9.444951,-2.144645,2.034477,14.358494,-0.617395,-3.788924,7.883244
12.354616,-0.893216,1.151489,-6.307857,21.714568,0.975732,3.294468,14.935114,0.104922,3.747792,5.225041,6.02127,15.064847,12.813976,5.597821,1.274424,5.814286,0.894934,5.734995,2.581138,9.870191,3.096844,2.620608,0.407437,4.8316,6.866624,3.92497,4.335176,16.928596,2.605356,1.436107
12.484582,0.607535,-6.57941,-2.195816,10.102866,-0.143037,-1.513411,12.613358,1.892616,2.408052,2.164493,10.093167,8.4118,-1.456758,14.329298,4.409014,3.503642,-2.665824,-12.91175,0.595831,9.36647,-2.669546,1.343946,3.941761,8.720033,-4.52319,0.705517,-6.692385,16.501735,2.111223,-3.401358
12.680815,-0.473686,-4.135107,8.504083,18.305037,-0.303152,8.323014,5.336739,0.958158,6.286548,9.581269,14.409289,-1.036404,2.7107,28.487937,1.279698,9.631559,-2.401444,0.323248,10.047663,10.941853,23.7703,2.067643,2.300511,5.055118,-1.682851,0.476977,-6.023821,2.74387,4.893374,2.74474
12.81248,-1.312815,12.822042,-8.741626,-1.02015,4.287769,0.104098,26.80898,0.133007,-2.097368,0.166603,0.679335,-3.070763,5.895168,12.254207,43.726665,1.764375,-3.258841,-0.728947,5.788821,-3.73158,19.305214,6.21985,3.288755,-1.361223,5.799517,11.407785,8.402864,-8.052602,9.590985,-6.444555
13.011221,-0.878194,1.449729,12.319088,17.008049,-2.667115,0.704349,18.599866,5.635502,1.203041,8.701688,2.833462,15.800426,6.087333,8.571487,-13.462483,1.266864,4.808202,-3.500925,2.519861,10.260366,9.269976,3.802964,1.087527,2.691769,8.87396,4.071971,3.058155,3.964183,6.435606,9.116999
13.14453,0.146392,-13.464378,-9.444643,25.15544,3.589078,-0.342187,10.998901,3.950456,1.063953,18.60297,4.291256,2.257358,2.223831,9.912476,7.916501,-3.195146,8.647434,0.96234,-19.490217,14.915063,8.462276,0.796962,-3.046318,-2.903574,11.417076,-3.881575,7.653489,5.102843,-2.746275,4.024995
13.345696,-0.965442,-2.274426,7.588037,23.647551,5.402782,-2.752426,2.148022,5.219862,3.191991,2.000133,-2.136914,5.098731,-2.312003,5.882626,0.417789,12.182268,1.202671,-0.255189,9.885394,-1.207982,4.313782,-2.603275,4.442946,-7.423681,-14.677518,9.762087,2.313289,7.546629,1.27861,1.545445
13.480594,46.553685,11.170215,-5.526885,2.356414,16.394841,3.401662,1.750082,-1.945666,3.683711,3.985114,-0.864752,5.475416,5.563747,-0.103071,-1.489584,4.360098,7.277435,-2.56911,10.499558,-5.98197,-7.402928,1.962286,3.248297,-5.60324,7.756697,12.695599,-5.785751,5.254045,-0.932658,12.603982
13.6841,8.957056,9.544933,3.263613,-1.989868,6.514268,0.366327,20.042549,-3.333943,1.482926,1.886756,-2.642787,9.535213,8.008685,-4.675526,10.963697,-1.731811,6.020984,-1.817933,-7.893489,16.308604,9.306211,0.976155,2.669509,0.515777,4.603628,6.717143,7.455404,5.767926,3.615014,-9.533208
13.82053,10.798311,-0.92037,-1.377288,28.230188,-0.18105,3.790254,9.956783,5.137788,1.229458,2.891072,10.340681,10.85442,8.625003,2.439488,5.799856,1.847919,0.073017,-2.650119,7.300296,2.951015,-5.231889,-0.145921,4.964979,4.895202,8.16278,15.398617,3.771295,6.559216,1.825403,-1.805287
