Time_Gyr,ExpansionFactor,DiscRadius_Au1_ckpc,DiscHeight_Au1_ckpc,DiscRadius_Au2_ckpc,DiscHeight_Au2_ckpc,DiscRadius_Au3_ckpc,DiscHeight_Au3_ckpc,DiscRadius_Au4_ckpc,DiscHeight_Au4_ckpc,DiscRadius_Au5_ckpc,DiscHeight_Au5_ckpc,DiscRadius_Au6_ckpc,DiscHeight_Au6_ckpc,DiscRadius_Au7_ckpc,DiscHeight_Au7_ckpc,DiscRadius_Au8_ckpc,DiscHeight_Au8_ckpc,DiscRadius_Au9_ckpc,DiscHeight_Au9_ckpc,DiscRadius_Au10_ckpc,DiscHeight_Au10_ckpc,DiscRadius_Au11_ckpc,DiscHeight_Au11_ckpc,DiscRadius_Au12_ckpc,DiscHeight_Au12_ckpc,DiscRadius_Au13_ckpc,DiscHeight_Au13_ckpc,DiscRadius_Au14_ckpc,DiscHeight_Au14_ckpc,DiscRadius_Au15_ckpc,DiscHeight_Au15_ckpc,DiscRadius_Au16_ckpc,DiscHeight_Au16_ckpc,DiscRadius_Au17_ckpc,DiscHeight_Au17_ckpc,DiscRadius_Au18_ckpc,DiscHeight_Au18_ckpc,DiscRadius_Au19_ckpc,DiscHeight_Au19_ckpc,DiscRadius_Au20_ckpc,DiscHeight_Au20_ckpc,DiscRadius_Au21_ckpc,DiscHeight_Au21_ckpc,DiscRadius_Au22_ckpc,DiscHeight_Au22_ckpc,DiscRadius_Au23_ckpc,DiscHeight_Au23_ckpc,DiscRadius_Au24_ckpc,DiscHeight_Au24_ckpc,DiscRadius_Au25_ckpc,DiscHeight_Au25_ckpc,DiscRadius_Au26_ckpc,DiscHeight_Au26_ckpc,DiscRadius_Au27_ckpc,DiscHeight_Au27_ckpc,DiscRadius_Au28_ckpc,DiscHeight_Au28_ckpc,DiscRadius_Au29_ckpc,DiscHeight_Au29_ckpc,DiscRadius_Au30_ckpc,DiscHeight_Au30_ckpc
0.12965230769485472,0.038208543200746396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13920223002726545,0.040062560413163244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1494555068332514,0.04200654127077529,0.474640971230377,0.08249638280658993,0.643943522450503,0.5778632559083264,0.5568717165860737,0.5568717165860737,0.8352644576875404,0.5273142963225106,0.6513089688681701,0.4022737993813202,0.41225064891805857,0.5918175941467062,0.6061302150584785,0.3033505693272863,1.168042530289625,0.9347042683483309,0.22665678565970343,0.11506848649143776,0.10722133331341636,0.010808511062824228,0.509330879126838,0.5808684112285302,0.6559202384858555,0.11843806142220356,0.9033904189812265,0.5073866600834227,0.9622315038400003,0.9462869024137923,0.9674970505644864,0.6087002908892484,0.3298952047027954,0.0427386031762817,0.8496640777838356,0.5819174005762929,0.7380880452105735,0.7764608409006365,0.1785351187127447,0.09828554656363331,0.39000582785857146,0.2998282110158251,0.37321289772206245,0.37321289772206245,0.4614894036184349,0.45533133559661976,0.3784884761501816,0.3862655009289674,0.811934477136655,0.811934477136655,1.1701043559381743,0.6047656314411952,0.9768066717522232,0.8368525063592224,0.446516172388865,0.23005970575281007,0.16776871477665364,0.13397641856226084,1.202824786509683,0.7670674734212111,0.5518978380516948,0.6691052399252004
0.15932754677170183,0.0438366466006314,0.6007853891315359,0.2698877699669934,0.7964584415660508,0.7398182131013281,0.6674190041836516,0.6674190041836516,1.127718061398964,0.8637607802289384,0.8204370867692885,0.6069783700662742,0.5454620786893359,0.6172888567807949,0.7644613413887382,0.41088073644719814,1.2410472472192127,0.9950164136085385,0.39461385749141753,0.21679679980253105,0.2376827831051512,0.15504322117607222,0.7932531785408345,0.8218681913815113,0.7886546531725415,0.3193232222372648,0.9803903516906953,0.571123112547668,1.124130454952727,1.0922412521003106,1.1513485630801756,0.6977858021112153,0.4009422327713213,0.16863162211077914,0.9073973106520808,0.6471052544895478,0.767774454260507,0.7677744542605068,0.4170506665398396,0.2643611757447425,0.4725315627973156,0.3823539459545692,0.5581890526266552,0.5581890526266552,0.5008023394038409,0.4360557414768874,0.5371160472514832,0.5371160472514831,0.917093379620872,0.917093379620872,1.5470738795289043,1.1121979376081514,1.0286041664633632,0.8886500010703627,0.585806456540005,0.2744901720532934,0.3142543668693476,0.2201739705015631,1.3635793263773364,0.969480999363932,0.7562368836355182,0.7562368836355182
0.17106300649047537,0.0459637598199236,0.7269298070326947,0.45727915712739686,0.9489733606815988,0.9017731702943298,0.7779662917812299,0.7779662917812299,1.4201716651103875,1.2002072641353663,0.9895652046704068,0.8116829407512282,0.6786735084606133,0.6427601194148835,0.922792467718998,0.5184109035671101,1.3140519641488004,1.0553285588687464,0.5625709293231316,0.3185251131136243,0.3681442328968861,0.2992779312893202,1.077175477954831,1.0628679715344926,0.9213890678592273,0.520208383052326,1.0573902844001644,0.6348595650119133,1.2860294060654531,1.2381956017868287,1.3352000755958648,0.7868713133331826,0.4719892608398474,0.29452464104527654,0.9651305435203258,0.7122931084028027,0.7974608633104406,0.7590880676203774,0.6555662143669345,0.4304368049258517,0.5550572977360596,0.4648796808933132,0.7431652075312478,0.7431652075312478,0.540115275189247,0.41678014735715513,0.6957436183527848,0.6879665935739988,1.022252282105089,1.022252282105089,1.9240434031196347,1.6196302437751076,1.0804016611745035,0.9404474957815029,0.7250967406911449,0.3189206383537767,0.46074001896204153,0.3063715224408653,1.5243338662449903,1.1718945253066533,0.9605759292193418,0.8433685273458361
0.1836627196688345,0.04819408829399815,0.8530742249338531,0.6446705442877998,1.1014882797971464,1.0637281274873311,0.8885135793788077,0.8885135793788077,1.7126252688218102,1.536653748041793,1.1586933225715248,1.016387511436182,0.8118849382318905,0.668231382048972,1.0811235940492572,0.6259410706870214,1.3870566810783884,1.1156407041289536,0.7305280011548454,0.4202534264247174,0.49860568268862054,0.443512641402568,1.361097777368827,1.3038677516874733,1.0541234825459131,0.7210935438673862,1.1343902171096327,0.6985960174761585,1.4479283571781791,1.384149951473346,1.5190515881115536,0.875956824555149,0.5430362889083731,0.4204176599797737,1.0228637763885706,0.7774809623160572,0.8271472723603738,0.7504016809802478,0.8940817621940289,0.5965124341069603,0.6375830326748035,0.5474054158320569,0.9281413624358403,0.9281413624358403,0.5794282109746529,0.39750455323742273,0.8543711894540857,0.838817139896514,1.1274111845893056,1.1274111845893056,2.301012926710364,2.127062549942063,1.1321991558856432,0.9922449904926429,0.8643870248422848,0.3633511046542599,0.607225671054735,0.39256907438016736,1.6850884061126434,1.3743080512493735,1.1649149748031649,0.9305001710561538
0.19719030166495424,0.05053264040168657,0.9999935468920121,0.7915898662459587,1.2601988593322553,1.22243870702244,0.9986948434488802,0.9986948434488802,2.0119124411674547,1.8359409203874375,1.3658478147322397,1.2235420035968967,0.9973448819614413,0.8536913257785229,1.2454274196836268,0.790244896321391,1.4568452179393123,0.9997513024269316,0.9038108508634006,0.5935362761332725,0.6041267469401346,0.5490337056540819,1.63291795237242,1.575687926691066,1.1778700629897016,0.8448401243111748,1.2173420721960193,0.8685960174761586,1.6907713309745604,1.626992925269727,1.730345886215404,1.0872511226589991,0.6485351133081143,0.5742991516471581,1.1926009911126132,0.9472181770401,0.9368455374432174,0.8600999460630914,1.1425539266897884,0.8449845986027197,0.7252816742159905,0.6351040573732439,1.1673634924668024,1.1673634924668024,0.6384000942316879,0.4564764364944577,1.0320703616661102,1.0165163121085383,1.2258474003106379,1.2258474003106379,2.6559724105542495,2.5999196927992054,1.1993743682717897,1.0594202028787891,0.9961147644940384,0.5601915733412601,0.7483503026725056,0.5336937059979382,1.9177413679632087,1.6069610130999392,1.3603700208626224,1.125955217115611
0.21021479315974367,0.052734203580494826,1.165930063878564,1.0455657689802447,1.46409796699067,1.4263378146808547,1.1231487085624483,1.1231487085624483,2.3361572558036614,2.160185735023645,1.6730791398786444,1.5307733287433016,1.1866211779889186,1.0429676218060002,1.4461339666728223,0.9909514433105866,1.5523409359865623,1.0952470204741815,1.03048169806338,0.720207123333252,0.6745423542779084,0.5702024663447052,1.9342299875925884,1.8769999619112343,1.3168244557463282,1.0919251525340048,1.3606936701377137,1.011947615417853,2.05194292346588,1.9881645177610463,1.9363850598451633,1.4667003611239713,0.7586002805573405,0.684364318896384,1.4120892736404569,1.1667064595679435,1.085947313226588,1.009201721846462,1.3287053747796376,1.0311360466925688,0.8297378118503498,0.7395601950076031,1.283031463845952,1.283031463845952,0.7181053092095149,0.5361816514722846,1.1692439241281527,1.153689874570581,1.339997522228355,1.339997522228355,3.0356472276158724,2.977914583492347,1.2883439473639604,1.14838978197096,1.127696788947331,0.6917735977945527,0.8339656259206862,0.6193090292461187,2.153996000022331,1.926533617309196,1.5887742242974732,1.3543594205504623
0.22569760432258232,0.05529305856241996,1.3437787072568808,1.2923235179000723,1.689145330443813,1.689145330443813,1.2728077396134623,1.2728077396134623,2.647682923454385,2.571614306452216,1.9925893986726533,1.9925893986726533,1.4356656403925232,1.292012084209605,1.6653082216602575,1.3220586319638676,1.7178115410441483,1.3781041633313242,1.149409804155141,0.9377780610249837,0.7548677958373966,0.7056209491902461,2.2988171782058453,2.241587152524492,1.4264237501264134,1.3301530989477108,1.6091532079578772,1.394095305717421,2.4074483766682526,2.34366997096342,1.9971196503051687,1.5274349515839771,0.8694552359472485,0.8694552359472485,1.6694491197695231,1.561666954823286,1.2868989427768422,1.2101533513967162,1.52932336763334,1.3335470334096695,0.9409599011283027,0.8507822842855564,1.4391925897121485,1.4391925897121485,0.8103495971984904,0.7062801528590444,1.3078506950939603,1.2922966455363887,1.483473812986211,1.483473812986211,3.4447935083678214,3.270465346457993,1.3790339079061311,1.239079742513131,1.2476150533424306,0.9244328569526296,0.9651973050061091,0.7505407083315417,2.457407929489732,2.2299455467765967,1.8467526441647697,1.6123378404177588
0.2423204489771057,0.05797607847666511,1.527648002863803,1.527648002863803,1.9448965312958733,1.9448965312958733,1.4296806927804788,1.4296806927804788,2.975922499414555,2.8998538824123847,2.259188800947768,2.259188800947768,1.7366297858022228,1.5929762296193044,1.9091668812197111,1.660630060535296,1.8746842314614511,1.5349768537486268,1.2853656822406918,1.0737339391105343,0.8401861876368993,0.7909393409897488,2.6591113803784623,2.601881354697108,1.545350655035871,1.4730637165833445,1.889876558097124,1.6748186558566676,2.772365392396386,2.7085869866915524,2.1460392966527047,1.676354597931513,0.9629144409043416,0.9629144409043416,1.9558449474584585,1.848062782512221,1.5286218164155996,1.4518762250354735,1.7655299511833653,1.5697536169596946,1.0726751872097107,1.0726751872097107,1.6098619811976735,1.6098619811976735,0.9293914365901588,0.8253219922507127,1.4861458559709992,1.4705918064134276,1.627621910286702,1.627621910286702,3.8673989631940007,3.5136837978950894,1.5180163114898155,1.5180163114898155,1.2869745697717483,0.9637923733819476,1.0605446730594668,0.9399684727526835,2.7959668869027015,2.7959668869027015,2.1093775443452394,1.8749627405982283
0.26016719623837875,0.06078928825646293,1.7221236791976084,1.7221236791976084,2.256380699552872,2.256380699552872,1.5893139959679567,1.5893139959679567,3.3111646835102975,3.2350960665081288,2.524410472793733,2.524410472793733,2.0472683628594273,1.9036148066765088,2.147918705153294,2.0660342288277875,2.0508104721423583,1.711103094429534,1.4538326941357456,1.3778696328595972,0.9326241776488196,0.8833773310016692,3.011239558662991,2.9540095329816367,1.6947426752441137,1.6947426752441137,2.231316553670339,2.0162586514298826,3.1429311293458655,3.130015558120124,2.3359011357214525,2.090019807473972,1.105655585437179,1.105655585437179,2.3027692204096537,2.3027692204096537,1.8352354538331517,1.7584898624530254,2.0403457842087103,1.84456944998504,1.2142572725066445,1.2142572725066445,1.7199681091436503,1.7199681091436503,1.0736904668241096,0.9696210224846636,1.6447914664391612,1.6292374168815895,1.7440118194644083,1.7440118194644083,4.350328523249585,3.7663749295245648,1.6858259372077236,1.6858259372077236,1.3549551631359176,1.172787034695146,1.164721244099574,1.0441450437927906,3.1537681576097274,3.1537681576097274,2.34994430998164,2.1155295062346293
0.2773499740676755,0.06343770436192578,1.9481829559113553,1.9481829559113553,2.5783709178597247,2.5783709178597247,1.7386266433716182,1.7386266433716182,3.627987539860987,3.5406388149017127,2.8733583386668333,2.8733583386668333,2.54743622132732,2.4037826651444014,2.3860491342916514,2.304164657966145,2.2686297043183004,2.0363177478144614,1.6754868754551024,1.5995238141789545,1.0499008178755953,1.0006539712284448,3.3257801755853835,3.260950520178283,1.8867356108517093,1.8867356108517093,2.6091430880743727,2.394085185833916,3.5538801113339127,3.519460364410831,2.5542861050229986,2.5439679971463565,1.2363533330691174,1.2363533330691174,2.6316323832614907,2.6316323832614907,2.186765348476537,2.186765348476537,2.3344028772131025,2.3344028772131025,1.3615578723059258,1.3615578723059258,1.837892620012248,1.837892620012248,1.2537830530669736,1.1497136087275277,1.7918642624353471,1.7918642624353471,1.8572996529062489,1.8572996529062489,4.878590658764464,3.980415667181956,1.9056761470044248,1.9056761470044248,1.4460803538893987,1.2639122254486272,1.3204115443486055,1.3204115443486055,3.531026170126056,3.445514324159335,2.6211906858657055,2.6211906858657055
0.29777559044036317,0.06651593205527902,2.17628435583397,2.17628435583397,2.9227643361977966,2.9227643361977966,1.8991975156104184,1.8991975156104184,3.928339923667977,3.7314728209247776,3.2051649101856228,3.2051649101856228,3.047026433959444,2.958068379430116,2.6239697249675085,2.591580057358111,2.577950447541228,2.3456384910373886,1.9431024877193723,1.9431024877193723,1.1750045940708205,1.12575774742367,3.6343447741700494,3.575236234463997,2.109506881947444,2.109506881947444,2.864556036038806,2.8316748362854343,4.00887441823884,3.8203705455306545,2.7795118232485465,2.7795118232485465,1.3712024311162363,1.3712024311162363,2.9219661485916815,2.9219661485916815,2.5667949464548916,2.5667949464548916,2.6401227765761806,2.6401227765761806,1.5116746600420343,1.5116746600420343,2.016222734566471,2.016222734566471,1.3791319109712343,1.3791319109712343,2.053926631031924,2.053926631031924,1.986101672040556,1.986101672040556,5.433203988071544,4.109285714285714,2.123641388826337,2.123641388826337,1.5712000326492324,1.5712000326492324,1.457110258383824,1.457110258383824,3.553158286625057,3.467646440658336,2.956688168590383,2.9417242000744994
0.3197047486478956,0.06974352653022431,2.408065532566521,2.408065532566521,3.2862169720289276,3.2862169720289276,2.0635362672945727,2.0635362672945727,4.22972289077105,3.8791783547786056,3.5295582538272714,3.4784102163509054,3.5326423090342285,3.3388778036243094,2.910787688297833,2.8766680349659097,2.911414141044819,2.8647801231039263,2.2482793840420325,2.2482793840420325,1.3548704525631803,1.3056236059160296,3.928281354605841,3.706536464751948,2.278020150901269,2.278020150901269,3.3067412316807734,3.251674836285434,4.441230384873233,4.036413295047843,3.0195250587613733,3.0195250587613733,1.521919727732616,1.521919727732616,3.1294719863398206,3.1294719863398206,2.9024348652210152,2.9024348652210152,2.8561430160026964,2.8561430160026964,1.6733819335684812,1.6733819335684812,2.2063257425385867,2.2063257425385867,1.5092798343475904,1.5092798343475904,2.363089470307609,2.363089470307609,2.1272221354806247,2.1272221354806247,5.9820938271162785,4.289285714285714,2.3614271746711646,2.3614271746711646,1.7411041255182191,1.7411041255182191,1.6516248602428227,1.6516248602428227,3.728943185709128,3.643431339742407,3.297762650565223,3.271120104493157
0.343247955321711,0.07312773560520312,2.634644450687516,2.634644450687516,3.676919754235551,3.5740046323806207,2.268901001642474,2.268901001642474,4.537581914896876,4.048319914904182,3.7900352523725376,3.717575051363824,4.082712709270881,3.6986287868655054,3.2003122111368265,3.166192557804903,3.250045280196636,3.203411262255744,2.6170219631725304,2.6170219631725304,1.6125837485324297,1.6125837485324297,4.21837426315354,3.8787072563846823,2.5009712356949505,2.5009712356949505,3.6687178361528825,3.576050946145272,4.864260107585149,4.170827231285932,3.2688132726611774,3.2686472488678286,1.6871462632619885,1.6871462632619885,3.3091135066824724,3.3091135066824724,3.224346627611643,3.224346627611643,3.1011943641390047,3.1011943641390047,1.8266169428424128,1.8266169428424128,2.471921459923934,2.471921459923934,1.6671774059252136,1.6671774059252136,2.510696383709132,2.510696383709132,2.196973836375825,2.196973836375825,6.523594686998738,4.290714285714285,2.604359163338501,2.604359163338501,2.0160250485619,2.0160250485619,1.8825100788145672,1.8825100788145672,3.9759107144629415,3.8667158783902935,3.51232668507774,3.4856841390056745
0.36852379870237556,0.07667615878911731,2.869815831384515,2.869815831384515,4.078985216442674,3.8440542594748046,2.4270781667174686,2.4270781667174686,4.866988108315641,4.262605629189896,4.066979814564249,3.897187552863044,4.228074236788768,3.843990314383392,3.509418385324981,3.40222822629448,3.566497059132886,3.4934112622557434,3.0103134816847694,3.0103134816847694,1.8862102477978644,1.8862102477978644,4.476320912296719,4.0608092102786415,2.7837169869191527,2.7837169869191527,4.014231754190119,3.835331827274276,5.316779492637616,4.228645391085272,3.6952706693428015,3.6558149602612495,1.894772329180864,1.894772329180864,3.4728918356092575,3.4728918356092575,3.5131888547749552,3.4974228112617745,3.4476251302298766,3.4430690917076183,1.96097719666523,1.96097719666523,2.785638004934405,2.785638004934405,1.8319658541998256,1.8319658541998256,2.926620445426245,2.899457781001028,2.289947677444021,2.289947677444021,7.021126248524242,4.383571428571429,2.8798087782818764,2.8798087782818764,2.2956939799419187,2.2956939799419187,2.151570824748541,2.151570824748541,4.174635975514442,3.990698808114853,3.7647044942214873,3.738061948149421
0.39285844643604356,0.08001672058325109,3.1246535222475185,3.1246535222475185,4.479299071126562,4.046478701911716,2.643162750216732,2.643162750216732,5.187451454130483,4.301864766455837,4.3927924240847,4.06066097474041,4.411402359170028,4.027318436764652,3.847609455562108,3.7322282262944793,3.926510254305637,3.7733459223619303,3.4429482527130464,3.386026770096452,2.156904534862005,2.156904534862005,4.732573268807717,4.16913611634495,3.1140467941938645,3.1122349407120904,4.3190580980286235,4.012386159671312,5.763888766038065,4.2664285714285715,4.1327782708805,3.892365796969848,2.1743681734849534,2.1743681734849534,3.632985085797503,3.632985085797503,3.7800714392088297,3.715740396758256,3.79859749060764,3.6825669556865854,2.137806989463143,2.137806989463143,3.184764747037416,3.0925506497294712,1.9393450613893697,1.9393450613893697,3.3512508952736777,3.227507187379669,2.490857282224703,2.490857282224703,7.446104876099754,4.430714285714286,3.1523862506853297,3.1523862506853297,2.743893049993027,2.743893049993027,2.490588934681623,2.490588934681623,4.376863426830524,4.024677467988746,4.097828927732728,3.916239342622892
0.4217845366427611,0.08389942232519026,3.372285652781421,3.372285652781421,4.859957905442919,4.215461099614297,2.976527860638133,2.9544406558143947,5.514953122064568,4.309285714285713,4.700941004938904,4.169636398406942,4.691595368608484,4.231824461918418,4.217975019820171,3.9511097722877015,4.3871406934174,4.020423992826803,3.881171307227792,3.684748219204532,2.4953212970909258,2.4953212970909258,5.036206398382904,4.243571428571428,3.4758041204881462,3.394841696337036,4.497517947455783,4.14509088558121,5.961277347119155,4.273571428571429,4.6397463078534935,4.140129158855961,2.422607815836127,2.422607815836127,3.7977047473173218,3.7977047473173218,3.947005775731194,3.882674733280621,4.099104903657518,3.8884024341749854,2.399946086230972,2.399946086230972,3.689365341812153,3.4573758224108087,2.0553985814572098,2.0553985814572098,3.8217346457782577,3.5367301373779982,2.5165804167057013,2.5165804167057013,7.815968371755802,4.353571428571429,3.6026355226915387,3.4324450366464023,2.999704163479427,2.999704163479427,2.8420971380949966,2.8420971380949966,4.667274071975406,4.042597598786099,4.413239680120579,4.081047877743732
0.45283841667700353,0.08797052684978504,3.614791971274888,3.6014578894412628,5.197745862681229,4.288972891378713,3.389942954910445,3.2742783591150046,5.871812062250246,4.293571428571429,5.002817863647194,4.2409234553014965,4.846758018923737,4.243219902722201,4.60121111858246,4.131255162925036,4.877697143875757,4.1809236251561614,4.2908833557434125,3.922725856684535,2.8622687641977596,2.8622687641977596,5.410862723837682,4.286428571428571,3.837296413518577,3.639034563895661,4.798417587248037,4.199732507594376,6.299111147206848,4.2821428571428575,5.175968243375013,4.283323826326432,2.6916622546649096,2.6916622546649096,3.9722211843772266,3.913420288782113,4.127478303949378,4.048684961542822,4.381150677655807,4.01428329266121,2.701200863043244,2.701200863043244,3.876930097960472,3.644940578559128,2.2215135160380335,2.2215135160380335,4.3128048130014145,3.8326747203956697,2.7588647715522407,2.7588647715522407,8.154467227112178,4.3064285714285715,4.0498249306734335,3.6536721527267937,3.356826728818717,3.356826728818717,3.1739055056145684,3.1739055056145684,4.884224167314875,4.0683118845003845,4.755685454172434,4.1896724123983695
0.48617612344336836,0.09223917614394847,3.85666289898368,3.783863327182925,5.553865714178487,4.317266150108741,3.818685135519853,3.549887332062087,6.260702314955805,4.329285714285714,5.307591177106361,4.275,5.099810866437468,4.300362759865058,5.007842275246455,4.292411192104497,5.44908634982736,4.304416333979075,4.690674799567228,4.126290040286974,3.2311164818400906,3.2311164818400906,5.836423449479246,4.290714285714285,4.2286052901901625,3.804138244351009,5.29082870813117,4.409285714285714,6.611051858532719,4.293571428571428,5.723389522019657,4.369208571652814,3.005012148685496,3.005012148685496,3.839427193475189,3.780626297880076,4.383735312646902,4.142087296071962,4.6881986598831515,4.125139636104901,3.010810689447028,3.010810689447028,4.192952012312476,3.8677926031494767,2.490054035760906,2.490054035760906,4.672165484929712,3.9860881003080615,3.0176260433577324,3.0176260433577324,8.473834846803749,4.319285714285714,4.191674413332566,3.795521635385928,3.727227809519016,3.679538921618112,3.5517998262327035,3.5029673306584574,5.612170964076188,4.369325222699496,5.086868786149119,4.245386698112656
0.5182708119347949,0.09625777426642748,4.161293394917526,3.946697876756204,5.925599838532245,4.270714285714286,4.299643790457483,3.782945710027743,6.678699865632024,4.355,5.592550250557596,4.280714285714285,5.519227233289691,4.313219902722201,5.418250524235464,4.382411192104498,6.063477083567679,4.350988987626824,5.085933805289688,4.268544579970045,3.5143672227004794,3.5143672227004794,6.340494371247377,4.419285714285714,4.70829563113365,4.066009810654419,5.858415702805289,4.450714285714286,7.021497093246162,4.296428571428572,6.264683108546194,4.373571428571428,3.3374210286901653,3.306127646116018,3.849827456128652,3.7910265605335383,4.686582187438896,4.1874733274485,5.104475312881692,4.32993294646834,3.3273610416759176,3.3273610416759176,4.6059126856735455,4.0763246080035405,2.7741627128651567,2.7741627128651567,5.029278275098846,4.088447137759681,3.2570372191333608,3.2392178959643187,8.795839459409251,4.2664285714285715,4.310766408569728,3.9146136306230894,4.138239926549228,3.93708007434784,3.9347090808111833,3.7866138114674026,6.171580572706736,4.406428571428571,5.43649390940739,4.238243840969798
0.5564188833202964,0.1009285508878038,4.504998938908316,4.07328591304378,6.311033184795868,4.273571428571428,4.8017487484233135,3.963431373322393,7.136349144032144,4.279285714285714,5.899023728083406,4.249285714285714,5.942883082702757,4.298934188436487,5.8428174311518974,4.3807142857142845,6.773718415069941,4.343571428571429,5.510003054485749,4.3272910276325405,3.805716515772164,3.755978508655508,6.8805820773317,4.436428571428571,5.172881828393585,4.204545126209337,6.515338170871898,4.472142857142857,7.550019156815507,4.289285714285715,6.861095587812624,4.335,3.7835546546366303,3.5886947552753847,3.9280072207281385,3.8692063251330255,4.791258281079815,4.258367686286564,5.3540993096051475,4.3378571428571435,3.640833642739499,3.6303974071438616,5.0943468366685645,4.176327144622335,3.0512666141027855,3.0512666141027855,5.705207314513673,4.345,3.6037306815343375,3.513614442274364,9.105477131265161,4.283571428571428,4.5652691888708965,4.053019016785197,4.618191478575739,4.099033020802692,4.3612955409146,4.022989584231176,6.6896152087853755,4.346428571428572,5.950217349872535,4.297573115252939
