InflowRate_Au5_Msun/yr,OutflowRate_Au5_Msun/yr,InflowRate_Au6_Msun/yr,OutflowRate_Au6_Msun/yr,InflowRate_Au9_Msun/yr,OutflowRate_Au9_Msun/yr,InflowRate_Au13_Msun/yr,OutflowRate_Au13_Msun/yr,InflowRate_Au17_Msun/yr,OutflowRate_Au17_Msun/yr,InflowRate_Au23_Msun/yr,OutflowRate_Au23_Msun/yr,InflowRate_Au24_Msun/yr,OutflowRate_Au24_Msun/yr,InflowRate_Au26_Msun/yr,OutflowRate_Au26_Msun/yr,InflowRate_Au28_Msun/yr,OutflowRate_Au28_Msun/yr,Time_Gyr,SnapshotNumber
3.135120699155283,0.5179813967297817,7.731898310809539,0.6266559874086952,7.887428200719702,1.036980336449776,7.592134860733134,0.40141952637929673,6.679020112502338,7.073920677038928,6.798847439521074,0.4300532355170775,6.5379935372246765,4.299736074541419,2.138299092272545,0.09375057716185746,6.757707865198026,7.033774479135284,0.6836465187746339,24
,,,,,,,,,,,,,,,,,,0.7184760073069154,25
,,,,,,,,,,,,,,,,,,0.7550751403849797,26
7.7754651841756335,8.363921176923538,5.222178537735287,1.6135073319205877,7.585459941190223,2.12686071342588,12.667892888781424,2.482436883797062,14.261852330679295,2.7250113288282845,17.86897109940995,15.638518846388124,7.633937533193606,7.065981061017105,4.74249058333776,0.12865502985668387,4.48385361363519,0.6770841335129097,0.787921774026992,27
,,,,,,,,,,,,,,,,,,0.828047199147906,28
,,,,,,,,,,,,,,,,,,0.8640571513750602,29
9.325207203855962,6.749776576732824,10.321809247079312,4.035484050882093,10.885091543769487,6.049742110424095,10.716676184287572,5.00367257533039,23.901922669414343,3.862163037468181,16.78002161807667,15.058353972504491,7.619405110085378,5.933025896894309,5.177617754594656,0.3824347855274709,9.583912916883927,1.1597511374950256,0.9016270192750336,30
,,,,,,,,,,,,,,,,,,0.9408235520130296,31
,,,,,,,,,,,,,,,,,,0.981716243210934,32
6.057726662493928,0.4548101110390881,5.882569802012349,3.1632642630295758,9.759311312490352,8.689161021766779,12.01459081147763,8.846065072412529,40.92921407873393,8.882477761219352,11.752973654701758,4.3444974568769315,8.756643265536866,7.131927605870337,9.19738970490387,1.008193700847787,38.47593373637672,27.93485701704699,1.0171412614273008,33
,,,,,,,,,,,,,,,,,,1.061333567335198,34
,,,,,,,,,,,,,,,,,,1.0996152207180008,35
4.72529036506097,0.807725583414979,6.642285065264823,3.036561483336182,18.867651664913833,5.481492703877761,17.736196126377045,6.61180367358659,57.274094515707056,10.865993222419768,36.69480188835897,6.689445330650036,8.251959461231117,0.6935780739798247,16.0383302757375,2.762780301683592,13.36195078553592,8.26640168259316,1.1392690677058177,36
,,,,,,,,,,,,,,,,,,1.1887329941227875,37
8.745076724556798,1.4208216239929647,55.43708027684479,47.49511006199004,13.25527018331878,5.447298871141034,17.441161640068252,5.747700554108342,40.18393534263483,16.360099394314833,29.46619415699832,7.280182639909482,39.803778651660174,29.426173604236368,13.784434065487968,4.719057746595591,18.825179882963678,11.936139020226152,1.222887837331828,38
,,,,,,,,,,,,,,,,,,1.2669540184102086,39
17.649645038875004,2.2129643892170816,55.60239373856039,54.687469382154816,71.95803679162007,81.12671532872363,14.30356692590997,9.303503196055024,54.0818406062043,30.614987461528305,50.093791519672145,8.82600106282004,5.439113299887295,2.276943698092797,35.378444018035026,7.962792780314604,14.668739248475232,8.736348458920764,1.3125949903702092,40
,,,,,,,,,,,,,,,,,,1.359865573512625,41
10.582956186141963,0.9277354731900749,7.794728514192512,3.8230037718317926,74.62767525458717,66.51756263913711,13.044138814633047,11.00541239600544,44.053600416107805,18.94491722703791,30.584350957777264,9.191070801837592,14.978581560094987,6.421799718325076,21.64648750506263,6.4091828814711045,21.95794767611554,8.422410548746086,1.3988933134958883,42
,,,,,,,,,,,,,,,,,,1.449240943696033,43
12.761969191614758,5.654254285623259,10.114182167679589,4.34043272095212,99.65991317233222,79.19449221739765,14.815512151841252,9.91264493266259,39.59720349653259,16.163339446866903,28.9586497953162,19.61490947641757,60.528406680606416,60.29737981178607,18.54426759281555,3.1796284575278126,13.6573687238471,9.762850959319996,1.4908067298866303,44
,,,,,,,,,,,,,,,,,,1.5335511640597344,45
19.084874555265927,5.223839012619584,8.05097066998283,3.4010126408734647,27.81245207238007,2.6862396078709407,19.73572178673937,8.266144224405567,44.703098902487824,24.959156664825596,16.89883381234983,16.880984502804175,15.211184303958628,7.396571731551278,20.77791910777913,11.686537367396587,27.11535635070905,7.876650302940557,1.577506484958674,46
,,,,,,,,,,,,,,,,,,1.622705709853853,47
12.037063045613277,4.2467253090015165,99.46714930011427,67.4319956138878,26.52321177002896,2.4336256032561514,20.255365718284132,6.697994258836236,32.39043435633173,20.70899626164293,23.77675484299587,10.96101013084596,17.42008604602072,4.808276273020983,124.69605996545813,161.10285379194724,23.95209839790467,9.408706949043534,1.669182644236522,48
,,,,,,,,,,,,,,,,,,1.7169718907593048,49
12.7253765208207,7.585424145193085,16.019290713043034,4.458117475900874,114.0958611494575,48.227160610839725,15.66512477266778,5.995737655681856,39.50981854440729,11.685805924507957,42.17171460506359,14.93160232065012,30.696227102243135,2.9164476846779444,32.51496361747492,2.813536786848163,25.21017738505505,8.265095240391647,1.7661088573246462,50
,,,,,,,,,,,,,,,,,,1.816629764214748,51
18.394856932681527,15.531711025387056,33.95040808210281,6.600298687878269,48.41018784109925,6.982321619441842,13.797667503253907,7.588205283916905,35.94319752975649,9.350907627542544,111.82641459593924,12.740928935099925,43.00899071710345,2.3648159888148474,135.2763545886067,145.52281889361606,18.37297646146496,11.934990220024565,1.8685716501485168,52
,,,,,,,,,,,,,,,,,,1.9084833274036512,53
36.751188963367,10.093488229423023,28.667600684087176,9.104922716820106,35.46854192240141,5.205495497135783,13.706588424810452,9.434313912803507,37.09055303214214,13.639578822220038,40.39934149974068,13.275483773142199,24.14439063396071,1.9122805880894604,233.59283975419544,155.48729299628224,14.88474056043624,16.044682789575038,1.9630035294403505,54
,,,,,,,,,,,,,,,,,,2.0190508219330408,55
20.70548452883663,4.467172171165209,19.66947122965496,5.238663042852502,44.927896588082945,16.358797051102606,26.628605514934137,7.294653763619158,32.530139771130976,22.043731327161552,43.72039688456919,13.21956464728514,29.09740292963413,3.680466337881904,28.250855536102907,7.426205891439855,15.91244972306322,11.608010162084463,2.0621125598482384,56
,,,,,,,,,,,,,,,,,,2.1060730877203264,57
21.241001485470303,2.678584574393867,28.17963973522527,6.296709077511144,29.60681116578543,17.9079087374235,42.94781482850439,6.135022973240396,28.428577309270192,17.19491399033009,24.444832005552655,29.780436759529177,22.409108607922622,1.98410195033328,159.59684142205737,246.00915273259517,15.862483100708296,11.030102452754402,2.166115529713596,58
,,,,,,,,,,,,,,,,,,2.2122417459579915,59
36.87661353946798,5.773687206041699,16.295121844638906,19.967685697147886,25.946990274908764,15.173920268634612,31.35258806078244,4.985071570123086,35.18423035312332,13.634512916543937,28.04996439640407,32.7408692146939,14.586197018718735,12.585822117349732,11.671130592611984,9.367675115528675,15.881091854388476,10.559243569932878,2.259326101816033,60
,,,,,,,,,,,,,,,,,,2.323627460004302,61
49.99104528818452,12.137826001575096,15.05035576125415,15.006719168331289,25.378266729516028,11.17459343077096,22.250390457896415,6.25937900211118,49.50097284015667,11.060105025297965,21.87645076266745,24.76321441553285,13.165995999715385,27.631193858866336,229.1687657032631,129.77810855029767,15.998313509217986,9.20599434059472,2.373019331576575,62
,,,,,,,,,,,,,,,,,,2.4234315422739354,63
28.109040204436916,11.52851585656298,19.61290013375064,9.0991828843367,22.550309735757768,19.70958461821325,16.52457697001091,11.48444821657214,71.6993130819963,7.0937064704439035,23.309794788110604,18.94395580664203,24.088732959684087,17.958893449600886,33.57625128262892,4.465896306498076,29.63247939604693,8.661202610088884,2.4748832930541576,64
,,,,,,,,,,,,,,,,,,2.5273940279894926,65
24.930084457222417,12.012839512439152,36.089663452755154,4.777088833388901,19.23700148328344,20.817660029276176,30.88047873093431,11.229879906482818,46.92546752700476,9.160167289816954,28.564619623148296,21.9840974904848,25.009337510470896,12.81693592131848,36.785963848134315,4.752483180569681,19.19246702604492,12.51680131518776,2.580983429654348,66
,,,,,,,,,,,,,,,,,,2.6356714139081894,67
19.814826064629912,10.924202118375309,58.017321625551055,2.7383972782261394,19.815346647247512,13.386306534301188,64.79791810810198,8.977130903784854,81.6522529226267,7.8347548428528,39.703189584096094,13.813484047344623,30.56657235076879,10.693430099803878,57.442142948670245,7.702947304727294,17.0529012575596,15.074128500067664,2.6914781240414243,68
,,,,,,,,,,,,,,,,,,2.748423924251317,69
20.96583412388184,16.046411130137397,33.11498122915283,3.2664548864979417,24.796504811403118,8.706557729590614,37.744905168194336,7.243520949100107,68.54801843184434,9.346480254788318,33.672378285373135,9.055185765163257,32.82329046784531,7.177819327567541,36.21837160727357,3.2453341678323286,180.641276956488,193.40151126635203,2.806529392414443,70
,,,,,,,,,,,,,,,,,,2.845920886458248,71
16.536762853295464,15.934016088313363,24.08223810957301,3.589784367945086,23.955227773859452,5.423501667767624,22.148409615509504,4.192714473695172,34.27894045872112,12.837885134680384,30.541281469161103,11.440097558189704,50.90658230867484,5.261721190546815,30.707264312467878,3.500599066534435,224.9460062270176,191.19392218842236,2.906005417957197,72
,,,,,,,,,,,,,,,,,,2.967305473366943,73
14.28534354716362,13.05067440676164,22.980210156002805,3.701056433749117,30.59572045407008,5.924704227797464,20.448193051795677,3.79314329991968,25.99186137024476,13.612059079306167,29.23521688801757,12.522751213478674,80.23480311285516,4.0731111541464236,430.55294226124573,494.1325207492768,18.190624314490886,7.047235342711115,3.0088579731457497,74
,,,,,,,,,,,,,,,,,,3.072231290973469,75
15.311561044503891,9.856058509089609,17.916294390284808,9.647494661102977,21.168079594129352,8.775420050385549,19.31456225083209,10.2502153315981,26.964402394374023,9.628829913679944,26.596190529396598,13.191819296936336,131.63931521406016,2.574836576046565,80.55516136584295,5.603719479110955,27.916480555281936,8.33118613436495,3.1368772698499368,76
,,,,,,,,,,,,,,,,,,3.180692339637526,77
18.044674896278888,9.462889522597775,14.946918430297076,13.720027167283192,21.72947727244024,9.796735713286113,19.551496643020307,19.13382984813993,25.12760497238147,11.115678120260233,25.747773899878407,19.3592065846718,56.40526896487402,1.7285163346529142,29.59948716452928,6.077854751967129,19.139043503529408,6.640582879099388,3.2475077386178577,78
,,,,,,,,,,,,,,,,,,3.29278934427696,79
21.70635921060343,14.301201412793189,13.911259960787996,12.106612057557571,55.01387735332797,8.057791800031486,14.31995726716175,16.46534336569155,22.290499348345847,19.478635059202222,89.22681990615379,17.32434215985263,39.761314371862966,2.0598658857060754,19.004540890443703,6.583358285783127,21.013861186113857,3.466192901768438,3.3618350776082777,80
,,,,,,,,,,,,,,,,,,3.4086240028754324,81
26.11426146710599,15.111700654988436,14.181951339097129,9.910383751382849,125.77615248116867,8.557976039745858,12.145680582667657,16.1549842772579,20.046204956840693,23.318302151357077,196.00459889422373,14.712558529544,48.62400369445703,1.0756084682335068,21.986435368020278,13.440343088221148,25.72138976130584,3.3159727837926973,3.479961474656566,82
,,,,,,,,,,,,,,,,,,3.5282987876937213,83
66.80424784259445,14.042325210513312,14.565463145183868,9.411869965598482,77.33406565671909,8.641504796436799,12.6064661436274,18.089052923022376,24.459378419632035,18.67196617774644,66.07291179803899,15.103421553744733,55.48000859091244,1.777789777914898,16.62289784140745,34.596800037153756,62.07207784030833,4.277091058094992,3.6019897617620327,84
,,,,,,,,,,,,,,,,,,3.6519167237611208,85
39.36263714235567,10.500347172816776,16.151803386810695,4.901022262146332,40.35586689041887,8.566696762341284,13.183130253444384,17.986733339543186,19.878635818653905,10.058221883373353,44.115578157762315,18.711267035965385,43.71581455448824,17.212523116759904,16.85895091587835,52.62517414487497,50.35417662225908,4.673476715118932,3.7024911227143984,86
,,,,,,,,,,,,,,,,,,3.779581143664456,87
33.38015166110941,10.18957352228526,15.865599576462987,5.296595616261175,31.9786365770695,10.240588668780036,13.55281612061692,16.261159391239794,19.750275889716274,6.727430611921795,33.931130004525926,10.908803196452652,42.696703329168535,35.67296426258567,25.86214648214853,35.50332430410659,27.729434154036156,4.715244908478911,3.831803087380354,88
,,,,,,,,,,,,,,,,,,3.884695618980985,89
29.072534202754834,8.945775161948822,17.264947804260373,5.87063943234202,34.60696242075595,9.169269759294364,12.928797753812868,13.599272044739752,22.46864588239421,8.074004360150612,32.80644534124452,7.671957374322351,88.22430716842021,30.98826261486149,21.289534039472024,17.729691042872886,39.10154184884217,4.978112682242139,3.938265337136893,90
53.80464073509254,4.632851296332272,24.486352448176046,5.302183736215515,76.21387096370788,16.08367159442641,12.176557059689728,11.293423638245024,68.38752366156928,11.458490315535284,32.19808552890227,9.315219072949843,56.273454313984814,21.173806453644904,23.77091495347211,9.064255025613308,52.06659837778424,5.215853733008577,4.019904040912364,91
,,,,,,,,,,,,,,,,,,4.075195500867405,92
31.369362735679896,2.604179623440808,47.31035687414487,6.662536455251076,28.54862325465303,42.82094819977672,13.533012587547883,11.826007590709455,30.343623123747687,8.398161861731081,24.128510089252202,27.030281822765843,25.799742376805757,15.041964446674472,32.95728276297261,4.373172908682341,44.164471765345674,4.909966230281912,4.131187117639905,93
,,,,,,,,,,,,,,,,,,4.187885403787746,94
24.49739996593903,4.902655221681949,28.22954121202961,13.363605363585387,18.01459109566343,60.86089799408844,14.072473740485202,9.810286802446335,22.164315524867213,6.421687916710433,20.18953202053604,43.55591055285392,24.14149743108512,13.347874308228574,43.96802454699762,2.7450876973293767,26.660475444504137,10.389531771489276,4.2452968426604185,95
,,,,,,,,,,,,,,,,,,4.303427884508465,96
23.60443729326695,19.259997974291597,27.198486545982217,12.872091124422564,19.81428275559224,40.68037418240812,19.593199555884404,7.478457324285446,28.286733765231048,5.680996606056366,34.063470461505226,30.916835192990725,29.960529473644165,14.038403715326233,62.08035157412503,2.8673534147703688,30.691740427614487,17.473010211492696,4.362284942489244,97
,,,,,,,,,,,,,,,,,,4.421874388570173,98
16.923990486423236,20.744656387527765,66.97075313531168,9.34189077550572,26.23806412739572,26.936537818607032,16.095979228217143,5.579546626415506,22.177690743276084,4.285520390207628,32.89686934009726,16.42638871315187,24.188511706393328,12.536944574031097,244.46939306851897,4.42621457223998,19.982850010263643,19.157461466714086,4.482202549331073,99
,,,,,,,,,,,,,,,,,,4.543275701667361,100
16.461801305190495,13.666257532313896,73.53380637008965,7.581813539889125,20.846521801289235,19.40737731933431,12.655206135815185,4.264220063439944,19.686611954614296,4.947518610199784,29.706726597251336,9.889999935679757,26.506639384409727,21.183536252385665,77.52690323987123,5.8598404611872175,17.74506800926181,13.892474616126705,4.605100068396202,101
,,,,,,,,,,,,,,,,,,4.667681813768118,102
30.20518163215057,10.347921090750736,37.77132433090266,5.594847707937862,23.33062660416972,10.566023495307151,12.725142129655994,4.99983622106062,19.630924982733585,7.005501780998369,29.53688301356623,8.024278720366068,105.33581427646132,24.79946365604609,55.10622137554225,11.7150945355013,22.37338307750844,10.603733344207054,4.731027038886768,103
,,,,,,,,,,,,,,,,,,4.795141777040001,104
34.105572024283354,6.114613367120612,44.4136112687186,4.660024455982408,21.929820613081944,6.108346443124059,12.404838710479758,4.217679395973799,20.994196344691552,6.562739780676272,33.23164810370163,10.030073737282747,75.14778879825683,34.81985542727953,75.80284912540282,2.2672139061107046,47.70694408276825,10.252345506419307,4.860031988945721,105
,,,,,,,,,,,,,,,,,,4.9257035579162896,106
18.63100139749653,4.178208637477872,96.41502806623222,4.353822127847916,22.55417348498717,8.749827606880617,12.766178534453609,5.177320128687287,18.982417708193395,8.251334050243889,32.96066042452664,12.957804429838163,39.67464254672235,34.20981088337818,54.6726524446586,1.6475246655431564,26.54423542265953,9.31623731014464,4.958834167462915,107
,,,,,,,,,,,,,,,,,,5.025688621808686,108
19.0188844232444,3.650058208975104,27.848079040221663,6.104446465108192,27.20732531645416,15.240779654346095,367.7999450361247,339.9311451139061,18.512944341045017,12.106065092615747,51.41240935094509,8.781025708249906,35.90997005983121,23.734818932275456,40.27661474466905,1.4595624385776955,17.73132888572445,8.586875670242987,5.093338770433033,109
,,,,,,,,,,,,,,,,,,5.161790186576062,110
19.715067734679927,4.679498245305854,21.066755221549943,12.27611092863026,26.924927370294252,15.62989120224326,13.405741602846984,1.1568596944433072,15.959605037814814,15.514297816049789,33.54909157942669,5.963448081419555,100.20931411561264,11.855727559900368,40.04580504033517,0.8523968261151604,16.995534786329237,6.364214762566718,5.196318084388502,111
,,,,,,,,,,,,,,,,,,5.265981631351412,112
34.01360076335645,4.287197389239124,15.180175280051166,17.815253615102886,21.38153423709022,11.661425760102835,401.058982886449,394.3437763712073,14.9534788680314,11.811479881181352,40.928947990283405,3.981318497666488,46.06495335012053,7.5366258860501265,32.614043091311515,8.979889168864418,17.46875610817916,7.104111767908246,5.336459929822709,113
,,,,,,,,,,,,,,,,,,5.4077581800180665,114
32.282232330916905,4.31581228870011,12.71921710852954,24.801920308473488,21.04435125946737,7.091345073608334,13.72401317500116,5.234004274549459,14.7331661494043,14.62449505353252,28.732804029184752,4.679586277841865,33.68942817119052,5.06824905140159,23.988223059690178,41.52409178894542,19.00717607869847,4.86956477662776,5.443716379840261,115
,,,,,,,,,,,,,,,,,,5.516254047488027,116
19.271970014716707,5.5240145986444045,12.618882762454156,19.708342070347296,20.62490547629716,4.048699985607587,13.823622308455109,3.795291093061999,14.095871501452349,15.156955193959636,26.91285850052284,6.037594588320712,34.18083855843645,3.8416860638608497,25.483914795184187,52.31768206451222,20.03558678923364,3.500142484012364,5.589624137566063,117
,,,,,,,,,,,,,,,,,,5.6266228345338405,118
17.394196974824784,7.354512538821328,12.33820396525172,16.30681577318214,21.239104503388386,3.2402182715584127,18.575898610225234,2.832798574036105,12.690348111325383,13.138075236762354,24.172736653891295,9.707334802223414,37.62973898604266,10.52404807824104,47.54929987829061,43.01758828610323,57.86321157277788,2.722408699655482,5.701250444929451,119
,,,,,,,,,,,,,,,,,,5.738880497072539,120
16.071103517006044,8.388168860013247,11.79311958077514,14.66124122369294,21.352859085305766,4.105762643070442,43.31098290468032,1.896976897033188,11.36061068938787,13.596538997053235,22.721568913561203,12.588194476333788,42.24163149758891,27.347138964804465,35.24227596110705,29.44114744470923,34.517066051837375,3.5670053775596493,5.814775874208993,121
,,,,,,,,,,,,,,,,,,5.891521878454497,122
15.589003587124706,10.28416600222246,10.154615746646407,16.482448339528556,21.659850678402783,3.769024137854649,61.26684608154305,1.2419310718789158,10.789297956872987,14.170196220133596,19.99386317936445,14.265770794830788,29.943706395821813,31.252486803953317,26.910298685743847,31.217689668929715,22.566436963843305,4.503243768914993,5.930215178562359,123
,,,,,,,,,,,,,,,,,,6.008244914241371,124
16.22371980942608,11.268422275638263,9.908790082642376,17.696237134052268,24.94498609268011,4.314741493991594,69.76792416327815,0.7633982856709485,10.746493783813444,9.879792520935183,17.578860822536846,19.851691001079676,24.378565013928792,29.900942973755164,22.29174443924036,21.420669090172467,25.27634333785893,6.0691300171310765,6.0475823352797695,125
,,,,,,,,,,,,,,,,,,6.126904669625373,126
24.94697953880794,9.918837950577464,10.533140988513637,13.399652323441265,23.778878145506212,3.9766471567452,73.25488835805197,0.5765368905053329,21.236079988892115,5.81081119956279,16.285467740533214,20.44317202911789,20.76953522054871,26.63263545748062,23.076305854840697,11.62927166850894,22.369150182485697,6.904848004197024,6.166890505476897,127
,,,,,,,,,,,,,,,,,,6.24751373944737,128
64.152460147819,5.901702477314459,11.662905901221944,7.040613369486228,21.86070489615353,3.1015259245984392,35.357511781680316,0.4502488785435116,50.65242139785285,3.636061302184377,15.539778109375304,17.701861937486445,18.99808643662699,24.984553836213635,27.34116195666588,6.068607779899362,24.02526861110689,7.628986471961384,6.288151994277392,129
,,,,,,,,,,,,,,,,,,6.370083836372647,130
100.26536931766027,4.010690651919407,12.444523479115167,6.989623694778897,21.93915951425938,2.57688625617846,28.373956704498447,0.4287341369891058,16.37369216027983,2.461666978903632,19.96951144913623,21.9731081092191,19.187120573122993,19.730994072796666,40.286755005688846,4.534494806350204,49.23602933862652,9.22522494894919,6.41137821166668,131
64.1497841390324,3.477687406981315,13.215966891144248,6.778996839320877,22.21491429146233,2.954704247394006,35.659241291474466,0.7705733059470986,15.88644111780706,1.6688329492577523,15.673278358207808,24.159388449264135,22.203512242153806,16.331867087345287,48.78331434347956,4.707454382824448,75.42613261954558,9.70379256555142,6.494625752296442,132
,,,,,,,,,,,,,,,,,,6.536579634205232,133
38.91131928750188,3.1154896280428073,13.68398894892018,6.168307366285314,22.18957401730944,3.554476479475616,116.65882907325384,1.279592734197205,15.535394394012128,1.64086568119802,16.730919159607442,27.866725860323765,23.45783332673641,12.576031981605693,33.77363111444556,6.575877744869356,184.57509148567553,8.364026911265388,6.578754047850824,134
,,,,,,,,,,,,,,,,,,6.663765767795181,135
24.563368895531447,3.026425722157761,14.417685893939872,9.502546530471342,21.13984494141445,5.230242796873194,29.80997652961287,0.30484875400012584,15.291662583482198,1.9614730843887316,13.819078756770343,33.86128206754759,25.56502436582428,10.303457454618188,33.235444681560075,6.162501480447673,130.41780442905983,7.1776305276448324,6.706603691236406,136
21.221000996018944,4.672911392100112,12.823591564513215,9.043717409611892,25.060761532188128,10.897096570484372,22.54395172717343,0.3017880602179829,14.7178840513779,1.886523610050616,14.889854450192315,33.127648387806246,27.27195079916484,12.178214669403467,31.158597737937384,6.206403689224178,243.32369678050864,220.45509567639047,6.792945111698238,137
,,,,,,,,,,,,,,,,,,6.836449148310662,138
19.830271574671656,6.519871721780561,12.554394279037144,8.680756572101616,22.10499288855242,11.812115704581897,20.484534906801475,0.4411060562914183,14.075892336068144,2.0778441127027425,16.58753686088567,26.43213650051469,29.66299653128307,13.95081865776422,28.300723982411927,5.466311485968537,70.98379236875788,12.348535556256175,6.880175740221968,139
28.37822737736628,8.800221473585028,19.034022605118057,8.823062561747433,17.43147198105416,12.026697791682157,19.37026026784145,0.7122893248556187,13.953586868333025,2.9219163616472925,18.03835525455711,25.875805487055935,28.892310440710045,15.417286484825464,26.853706440180527,6.626972151097992,78.55493688934342,20.065994413280183,6.968297522715587,140
,,,,,,,,,,,,,,,,,,7.012693145756433,141
44.671879135611405,8.82552570718982,15.940664070744328,8.385614413683085,15.653582092544012,13.23589524412398,17.40906959884518,2.2301668724821795,12.575633639867139,3.174990382046809,32.10452398094824,24.322509063815406,37.16155042846345,13.079741623722107,25.600821091163528,6.172676343176328,59.350787970385994,26.42801962491164,7.057312188765915,142
17.525511911458846,7.756256115396595,11.54702249605764,8.058684513662497,14.430669113949296,12.636320091698735,15.72665073227697,7.428298932537648,12.996587472488878,3.0563259607847906,94.16065652587763,19.51645883314324,29.225147708640396,15.753989090516487,25.58154575762373,6.771793721735267,37.972715356414255,24.950900156082447,7.147221247683246,143
,,,,,,,,,,,,,,,,,,7.192511584963174,144
15.717970048652292,6.173146980578668,12.24612894264828,7.624656878650954,14.711273782580223,8.996638161060622,13.660726972743412,24.796620873933488,14.733498449781488,2.5120916307873133,46.308464844962565,15.749309071616906,27.311476312068542,13.140312443653988,23.619373554119942,9.26052656306315,29.814156047526367,18.915339800963025,7.238025984732612,145
15.752900833134603,8.623660102511325,16.771458079405242,8.026424660792498,14.971069727492633,6.032099825326816,10.694086625818132,34.7521694803312,16.698843896674976,2.8322492320043815,85.61839431329433,12.410704890891692,27.74859990993764,10.087170227211608,20.96569490123976,12.211911918232952,28.44058890858116,11.195499843187006,7.329727457563047,146
,,,,,,,,,,,,,,,,,,7.375914737341046,147
29.60625251996747,9.113111493612088,18.61977961588338,5.878336579073808,14.872341682944644,5.210981474911208,8.702943045522188,34.965584985606,21.44156110280123,4.693520090784555,141.83409284934027,9.930510337650988,25.902690455214582,8.83715937672629,20.142372846725102,12.784833337188129,44.3841723394199,9.355135195177576,7.422326492846222,148
,,,,,,,,,,,,,,,,,,7.515823683135582,149
21.682612679964873,10.551567439715267,12.484658043659547,4.246325761001358,15.054529268747755,4.826166210285618,8.644234791748973,30.562885287867285,10.980096695557911,6.6683715916695805,53.04283680388142,8.21653475697155,25.864469747771764,13.534143183323076,19.890169874690596,13.764675421594964,64.87766592272249,74.31475669257951,7.562909206842839,150
,,,,,,,,,,,,,,,,,,7.610219383956544,151
16.581403243905726,15.474168966870367,11.606197020971068,4.086873276183806,16.037973491794283,4.155847123823609,8.351338835206116,27.556275054025875,8.82586669447334,13.407000454804404,33.250137523799744,6.751597197776544,24.39927782815376,17.313439991388908,17.855845773084894,22.13888318066919,19.887263903574883,37.91769689075645,7.657754221443944,152
,,,,,,,,,,,,,,,,,,7.7534978296688815,153
22.522870801512983,16.563322435142933,11.434584713848718,4.898770289051228,16.59733182768319,3.20985306470766,7.733575819756963,24.17979217551802,7.391488772117598,14.58955158632584,30.1017392210482,4.886011895824437,22.107570649840735,15.457476961320374,16.212595408333804,24.31407271743381,20.63543024209459,56.057628447884895,7.80170653839661,154
,,,,,,,,,,,,,,,,,,7.850139783352024,155
