Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,55.036927621861146
0.51144273747843,33,55.93796159527326
0.5471208106629557,34,58.18316100443131
0.5891997750159086,35,67.91728212703102
0.6303016906900535,36,74.06203840472674
0.6741780982620621,37,81.75775480059085
0.7211528104403899,38,86.80945347119645
0.7766504355647659,39,90.16248153618906
0.8307696690240871,40,94.59379615952733
0.8886787464488208,41,99.63072378138848
0.9569792349999162,42,113.81093057607089
1.0235859033603345,43,136.2333825701625
1.094853121042702,44,142.05317577548004
1.1789142813106497,45,150.0295420974889
1.260877564365467,46,165.67208271787294
1.3482981877900693,47,171.4180206794682
1.4517049514969056,48,176.39586410635155
1.5524152659289694,49,176.73559822747416
1.6600143869141089,50,174.7562776957164
1.7870610578518569,51,173.3530280649926
1.9103746631890275,52,173.66322008862628
2.0566279658005517,53,175.3914327917282
2.1979545826256524,54,178.4194977843427
2.3495344837482337,55,201.698670605613
2.4942982026932317,56,214.18020679468242
2.648679024181495,57,223.13146233382568
2.7919964070004784,58,229.3943870014771
2.9444522970841254,59,231.0782865583456
3.103679461620113,60,231.86115214180205
3.2503461041698882,61,234.09158050221563
3.4035482502094134,62,245.22895125553913
3.5395210614408477,63,256.76514032496306
3.706074245251531,64,264.2245199409158
3.852039404050016,65,271.8463810930576
4.005330648859183,66,278.2127031019202
4.1380238212264,67,284.35745937961593
4.302863700119068,68,309.5125553914328
4.444078540437953,69,317.3264401772526
4.618010469172704,70,323.82570162481534
4.767519355776625,71,330.5612998522895
4.9218213133602315,72,333.2348596750369
5.048501545881991,73,333.9143279172821
5.210902319443069,74,334.4165435745938
5.378187481427072,75,340.79763663220086
5.516742183317032,76,348.2570162481536
5.657151746908872,77,351.7872968980797
5.835657267816712,78,352.4519940915805
5.984925889355136,79,351.122599704579
6.1314743443417274,80,349.8227474150665
6.288280009550495,81,350.0443131462333
6.441930961431011,82,346.2924667651403
6.60150134785066,83,344.87444608567205
6.767286363666197,84,343.3382570162481
6.891938257577819,85,341.8168389955687
7.058261067482293,86,338.271787296898
7.230838364822614,87,335.450516986706
7.363097920077097,88,333.1757754800591
7.541245459552444,89,329.423929098966
7.6760992541526205,90,326.61742983751844
7.859537305692069,91,323.97341211225995
7.9965535098945315,92,322.1270310192024
8.184930564043999,93,320.0295420974889
8.33063774295648,94,318.7001477104874
8.473061122257839,95,317.9911373707533
8.619165545014738,96,316.79468242245196
8.822454757224136,97,315.05169867060556
8.977680498782219,98,313.7223042836041
9.128933347146273,99,312.4963072378139
9.28399281865738,100,311.5361890694239
9.442976215473088,101,310.3101920236337
9.597321544370372,102,308.9364844903988
9.755404100736131,103,307.5036927621861
9.917333999546388,104,305.8197932053175
10.083224987834548,105,304.1802067946824
10.253194588767297,106,302.821270310192
10.417575859721632,107,301.31462333825704
10.585809115748917,108,299.7193500738552
10.758003408639935,109,298.4490398818316
10.871586753389128,110,297.4150664697193
11.050552250154956,111,296.1299852289512
11.222886201331546,112,295.4505169867061
11.399102192939777,113,295.56868537666173
11.579305643595353,114,294.2392909896602
11.69400588091851,115,292.98375184638104
11.880922573432047,116,291.0487444608567
12.060042487650401,117,289.1728212703102
12.181593952274879,118,287.79911373707534
12.367202557614284,119,285.9970457902511
12.55684042003699,120,284.0768094534712
12.672601171018869,121,282.821270310192
12.868907973792403,122,280.9453471196455
13.056016187829684,123,279.06942392909895
13.178327328662581,124,277.9025110782865
13.371812419226801,125,276.46971935007383
13.498307651451075,126,274.96307237813886
13.698436884332015,127,272.8064992614475
