SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,4.141432475188717
51,1.7852109411306938,4.39456053101003
52,1.9087251005943775,4.609025202684842
53,2.0542946412802117,5.00141540585775
54,2.1960331217841973,5.360144649707878
55,2.3473074604764466,5.677414511251101
56,2.492093805618768,5.957136261396465
57,2.645527836580647,6.385844962079756
58,2.789547102003453,6.70902795775166
59,2.9410991694788162,6.976364240007573
60,3.1005271216365293,7.2756803095294345
61,3.24676259845616,7.716872740018361
62,3.399534921540906,8.114812061585013
63,3.5358684189171163,8.350156497157986
64,3.701422795540636,8.581683903932436
65,3.8490727526664066,8.881300565588791
66,4.002189339946645,9.062143582707296
67,4.134073017989484,9.172126358907606
68,4.297609020790753,9.308872107914832
69,4.438387551251412,9.443357832849916
70,4.612848329419118,9.753247331197855
71,4.762936382575863,9.935934099179956
72,4.917388364118559,10.062126518389425
73,5.04414557229201,10.179118049083828
74,5.206651492909871,10.307588358168383
75,5.373737289661653,10.416048074667893
76,5.510751380834336,10.51987608175473
77,5.65077692188168,10.60181044062644
78,5.830093858735267,10.707882392562773
79,5.9770131818759085,10.798427175162324
80,6.127044501216197,10.884548384953467
81,6.280214482862782,10.980828983587505
82,6.436547553740773,11.084652524223605
83,6.596065774621037,11.161572845499682
84,6.758788717127001,11.230048895015287
85,6.882944328993475,11.284324311062546
86,7.051314723485368,11.380020697940385
87,7.222929885887396,11.46499492318266
88,7.353776306456494,11.52969235537606
89,7.531090252205096,11.615814458457352
90,7.666216917034915,11.684714820792827
91,7.849241734747805,11.790274917474866
92,7.988651455432529,11.871663476066717
93,8.177382403083039,12.006252822658862
94,8.321065170061159,12.137779970626765
95,8.46657293854438,12.319987041799882
96,8.613900426061454,12.524562098256219
97,8.813156671342265,12.762160304870319
98,8.96470378407691,12.919312373997752
99,9.118045505078774,13.08169465693642
100,9.27317206867788,13.266527107851843
101,9.43007269490069,13.472832467323103
102,9.58873560276994,13.705064680023604
103,9.749148026266017,14.064378135629935
104,9.911296232903506,14.50354011761451
105,10.075165544860939,15.124454486087341
106,10.240740362585964,16.341919627561154
107,10.408004190783336,17.879886554330383
108,10.576939666678843,18.765944624393082
109,10.747528590438506,19.46016327562655
110,10.862163768931895,19.90001219773424
111,11.035465825156916,20.404563911776215
112,11.210368956667406,20.849760068704416
113,11.386852185757396,21.242182430322632
114,11.564893863921924,21.65424466911482
115,11.684443143597386,21.844910304690764
116,11.865032433823059,22.069360173629793
117,12.047119470537792,22.279252986331773
118,12.169331196658252,22.422131172198814
119,12.353861440878127,22.638500338467228
120,12.539825033771278,22.906660680883824
121,12.664584768785309,23.040266515024026
122,12.852881684242274,23.25413268230028
123,13.042544673427637,23.41147323564876
124,13.169732865216234,23.52148549042392
125,13.361615184557813,23.801480140709227
126,13.49025876910861,23.906195184912118
127,13.684287694692006,24.032554649379083
